"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"France (FR)","07.01.2016 10:00 - 07.01.2016 11:00 (UTC)","5536","2050"
"France (FR)","07.01.2016 11:00 - 07.01.2016 12:00 (UTC)","5333","1368"
"France (FR)","07.01.2016 12:00 - 07.01.2016 13:00 (UTC)","4910","1051"
"France (FR)","07.01.2016 13:00 - 07.01.2016 14:00 (UTC)","4721","836"
"France (FR)","07.01.2016 14:00 - 07.01.2016 15:00 (UTC)","4680","965"
"France (FR)","07.01.2016 15:00 - 07.01.2016 16:00 (UTC)","4813","1177"
"France (FR)","07.01.2016 16:00 - 07.01.2016 17:00 (UTC)","5247","1804"
"France (FR)","07.01.2016 17:00 - 07.01.2016 18:00 (UTC)","5632","2514"
"France (FR)","07.01.2016 18:00 - 07.01.2016 19:00 (UTC)","5750","2543"
"France (FR)","07.01.2016 19:00 - 07.01.2016 20:00 (UTC)","5612","1613"
"France (FR)","07.01.2016 20:00 - 07.01.2016 21:00 (UTC)","5471","916"
"France (FR)","07.01.2016 21:00 - 07.01.2016 22:00 (UTC)","5521","896"
"France (FR)","07.01.2016 22:00 - 07.01.2016 23:00 (UTC)","5429","1181"
"France (FR)","07.01.2016 23:00 - 08.01.2016 00:00 (UTC)","5323","1139"
"France (FR)","08.01.2016 00:00 - 08.01.2016 01:00 (UTC)","5094","323"
"France (FR)","08.01.2016 01:00 - 08.01.2016 02:00 (UTC)","4942","158"
"France (FR)","08.01.2016 02:00 - 08.01.2016 03:00 (UTC)","4881","162"
"France (FR)","08.01.2016 03:00 - 08.01.2016 04:00 (UTC)","4865","177"
"France (FR)","08.01.2016 04:00 - 08.01.2016 05:00 (UTC)","5073","563"
"France (FR)","08.01.2016 05:00 - 08.01.2016 06:00 (UTC)","5168","1502"
"France (FR)","08.01.2016 06:00 - 08.01.2016 07:00 (UTC)","5690","2544"
"France (FR)","08.01.2016 07:00 - 08.01.2016 08:00 (UTC)","6188","2713"
"France (FR)","08.01.2016 08:00 - 08.01.2016 09:00 (UTC)","6274","2410"
"France (FR)","08.01.2016 09:00 - 08.01.2016 10:00 (UTC)","6327","2037"
"France (FR)","08.01.2016 10:00 - 08.01.2016 11:00 (UTC)","6176","1937"
"France (FR)","08.01.2016 11:00 - 08.01.2016 12:00 (UTC)","6041","1600"
"France (FR)","08.01.2016 12:00 - 08.01.2016 13:00 (UTC)","5913","1378"
"France (FR)","08.01.2016 13:00 - 08.01.2016 14:00 (UTC)","5798","1450"
"France (FR)","08.01.2016 14:00 - 08.01.2016 15:00 (UTC)","5613","1541"
"France (FR)","08.01.2016 15:00 - 08.01.2016 16:00 (UTC)","5776","1646"
"France (FR)","08.01.2016 16:00 - 08.01.2016 17:00 (UTC)","6363","2418"
"France (FR)","08.01.2016 17:00 - 08.01.2016 18:00 (UTC)","6700","3198"
"France (FR)","08.01.2016 18:00 - 08.01.2016 19:00 (UTC)","6569","2900"
"France (FR)","08.01.2016 19:00 - 08.01.2016 20:00 (UTC)","6071","1721"
"France (FR)","08.01.2016 20:00 - 08.01.2016 21:00 (UTC)","6000","1017"
"France (FR)","08.01.2016 21:00 - 08.01.2016 22:00 (UTC)","6042","1699"
"France (FR)","08.01.2016 22:00 - 08.01.2016 23:00 (UTC)","5964","1661"
"France (FR)","08.01.2016 23:00 - 09.01.2016 00:00 (UTC)","5826","1240"
"France (FR)","09.01.2016 00:00 - 09.01.2016 01:00 (UTC)","5682","1117"
"France (FR)","09.01.2016 01:00 - 09.01.2016 02:00 (UTC)","5681","848"
"France (FR)","09.01.2016 02:00 - 09.01.2016 03:00 (UTC)","5645","736"
"France (FR)","09.01.2016 03:00 - 09.01.2016 04:00 (UTC)","5649","1034"
"France (FR)","09.01.2016 04:00 - 09.01.2016 05:00 (UTC)","5634","877"
"France (FR)","09.01.2016 05:00 - 09.01.2016 06:00 (UTC)","5723","950"
"France (FR)","09.01.2016 06:00 - 09.01.2016 07:00 (UTC)","5835","1364"
"France (FR)","09.01.2016 07:00 - 09.01.2016 08:00 (UTC)","6010","1575"
"France (FR)","09.01.2016 08:00 - 09.01.2016 09:00 (UTC)","6187","1863"
"France (FR)","09.01.2016 09:00 - 09.01.2016 10:00 (UTC)","6417","2082"
"France (FR)","09.01.2016 10:00 - 09.01.2016 11:00 (UTC)","6459","1937"
"France (FR)","09.01.2016 11:00 - 09.01.2016 12:00 (UTC)","6454","1968"
"France (FR)","09.01.2016 12:00 - 09.01.2016 13:00 (UTC)","6284","1586"
"France (FR)","09.01.2016 13:00 - 09.01.2016 14:00 (UTC)","6072","1184"
"France (FR)","09.01.2016 14:00 - 09.01.2016 15:00 (UTC)","5696","1223"
"France (FR)","09.01.2016 15:00 - 09.01.2016 16:00 (UTC)","5694","1093"
"France (FR)","09.01.2016 16:00 - 09.01.2016 17:00 (UTC)","5976","1414"
"France (FR)","09.01.2016 17:00 - 09.01.2016 18:00 (UTC)","6284","1605"
"France (FR)","09.01.2016 18:00 - 09.01.2016 19:00 (UTC)","6409","1775"
"France (FR)","09.01.2016 19:00 - 09.01.2016 20:00 (UTC)","6261","1527"
"France (FR)","09.01.2016 20:00 - 09.01.2016 21:00 (UTC)","6103","1155"
"France (FR)","09.01.2016 21:00 - 09.01.2016 22:00 (UTC)","6154","1684"
"France (FR)","09.01.2016 22:00 - 09.01.2016 23:00 (UTC)","6195","1185"
"France (FR)","09.01.2016 23:00 - 10.01.2016 00:00 (UTC)","6086","1145"
"France (FR)","10.01.2016 00:00 - 10.01.2016 01:00 (UTC)","5959","1067"
"France (FR)","10.01.2016 01:00 - 10.01.2016 02:00 (UTC)","5931","1094"
"France (FR)","10.01.2016 02:00 - 10.01.2016 03:00 (UTC)","5812","1197"
"France (FR)","10.01.2016 03:00 - 10.01.2016 04:00 (UTC)","5748","1166"
"France (FR)","10.01.2016 04:00 - 10.01.2016 05:00 (UTC)","5713","1176"
"France (FR)","10.01.2016 05:00 - 10.01.2016 06:00 (UTC)","5719","1177"
"France (FR)","10.01.2016 06:00 - 10.01.2016 07:00 (UTC)","5791","1163"
"France (FR)","10.01.2016 07:00 - 10.01.2016 08:00 (UTC)","5787","1319"
"France (FR)","10.01.2016 08:00 - 10.01.2016 09:00 (UTC)","5839","1392"
"France (FR)","10.01.2016 09:00 - 10.01.2016 10:00 (UTC)","5974","1411"
"France (FR)","10.01.2016 10:00 - 10.01.2016 11:00 (UTC)","6086","1533"
"France (FR)","10.01.2016 11:00 - 10.01.2016 12:00 (UTC)","6115","1605"
"France (FR)","10.01.2016 12:00 - 10.01.2016 13:00 (UTC)","5988","1375"
"France (FR)","10.01.2016 13:00 - 10.01.2016 14:00 (UTC)","5794","1433"
"France (FR)","10.01.2016 14:00 - 10.01.2016 15:00 (UTC)","5678","1125"
"France (FR)","10.01.2016 15:00 - 10.01.2016 16:00 (UTC)","5594","1450"
"France (FR)","10.01.2016 16:00 - 10.01.2016 17:00 (UTC)","5621","1539"
"France (FR)","10.01.2016 17:00 - 10.01.2016 18:00 (UTC)","5954","1816"
"France (FR)","10.01.2016 18:00 - 10.01.2016 19:00 (UTC)","6152","1515"
"France (FR)","10.01.2016 19:00 - 10.01.2016 20:00 (UTC)","6143","1282"
"France (FR)","10.01.2016 20:00 - 10.01.2016 21:00 (UTC)","6074","1161"
"France (FR)","10.01.2016 21:00 - 10.01.2016 22:00 (UTC)","5916","1350"
"France (FR)","10.01.2016 22:00 - 10.01.2016 23:00 (UTC)","5842","1252"
"France (FR)","10.01.2016 23:00 - 11.01.2016 00:00 (UTC)","5811","1532"
"France (FR)","11.01.2016 00:00 - 11.01.2016 01:00 (UTC)","5780","1346"
"France (FR)","11.01.2016 01:00 - 11.01.2016 02:00 (UTC)","5830","1190"
"France (FR)","11.01.2016 02:00 - 11.01.2016 03:00 (UTC)","5837","1176"
"France (FR)","11.01.2016 03:00 - 11.01.2016 04:00 (UTC)","5711","1146"
"France (FR)","11.01.2016 04:00 - 11.01.2016 05:00 (UTC)","5653","1281"
"France (FR)","11.01.2016 05:00 - 11.01.2016 06:00 (UTC)","5784","1635"
"France (FR)","11.01.2016 06:00 - 11.01.2016 07:00 (UTC)","5966","2076"
"France (FR)","11.01.2016 07:00 - 11.01.2016 08:00 (UTC)","6057","2414"
"France (FR)","11.01.2016 08:00 - 11.01.2016 09:00 (UTC)","6205","2384"
"France (FR)","11.01.2016 09:00 - 11.01.2016 10:00 (UTC)","6182","2348"
"France (FR)","11.01.2016 10:00 - 11.01.2016 11:00 (UTC)","6219","2309"
"France (FR)","11.01.2016 11:00 - 11.01.2016 12:00 (UTC)","6322","1672"
"France (FR)","11.01.2016 12:00 - 11.01.2016 13:00 (UTC)","6385","1550"
"France (FR)","11.01.2016 13:00 - 11.01.2016 14:00 (UTC)","6231","1394"
"France (FR)","11.01.2016 14:00 - 11.01.2016 15:00 (UTC)","6131","1317"
"France (FR)","11.01.2016 15:00 - 11.01.2016 16:00 (UTC)","6094","1409"
"France (FR)","11.01.2016 16:00 - 11.01.2016 17:00 (UTC)","6113","1810"
"France (FR)","11.01.2016 17:00 - 11.01.2016 18:00 (UTC)","6362","2493"
"France (FR)","11.01.2016 18:00 - 11.01.2016 19:00 (UTC)","6420","2427"
"France (FR)","11.01.2016 19:00 - 11.01.2016 20:00 (UTC)","6266","1873"
"France (FR)","11.01.2016 20:00 - 11.01.2016 21:00 (UTC)","6095","1692"
"France (FR)","11.01.2016 21:00 - 11.01.2016 22:00 (UTC)","6093","1509"
"France (FR)","11.01.2016 22:00 - 11.01.2016 23:00 (UTC)","6021","1606"
"France (FR)","11.01.2016 23:00 - 12.01.2016 00:00 (UTC)","6034","1751"
"France (FR)","12.01.2016 00:00 - 12.01.2016 01:00 (UTC)","5952","1953"
"France (FR)","12.01.2016 01:00 - 12.01.2016 02:00 (UTC)","5929","1736"
"France (FR)","12.01.2016 02:00 - 12.01.2016 03:00 (UTC)","6024","1544"
"France (FR)","12.01.2016 03:00 - 12.01.2016 04:00 (UTC)","5945","1145"
"France (FR)","12.01.2016 04:00 - 12.01.2016 05:00 (UTC)","5804","1488"
"France (FR)","12.01.2016 05:00 - 12.01.2016 06:00 (UTC)","5821","1886"
"France (FR)","12.01.2016 06:00 - 12.01.2016 07:00 (UTC)","6023","2381"
"France (FR)","12.01.2016 07:00 - 12.01.2016 08:00 (UTC)","6148","2823"
"France (FR)","12.01.2016 08:00 - 12.01.2016 09:00 (UTC)","6162","2963"
"France (FR)","12.01.2016 09:00 - 12.01.2016 10:00 (UTC)","6255","2750"
"France (FR)","12.01.2016 10:00 - 12.01.2016 11:00 (UTC)","6183","2575"
"France (FR)","12.01.2016 11:00 - 12.01.2016 12:00 (UTC)","6262","2114"
"France (FR)","12.01.2016 12:00 - 12.01.2016 13:00 (UTC)","6230","1806"
"France (FR)","12.01.2016 13:00 - 12.01.2016 14:00 (UTC)","6118","1701"
"France (FR)","12.01.2016 14:00 - 12.01.2016 15:00 (UTC)","6118","1715"
"France (FR)","12.01.2016 15:00 - 12.01.2016 16:00 (UTC)","6217","1735"
"France (FR)","12.01.2016 16:00 - 12.01.2016 17:00 (UTC)","N/A","N/A"
"France (FR)","12.01.2016 17:00 - 12.01.2016 18:00 (UTC)","6472","3750"
"France (FR)","12.01.2016 18:00 - 12.01.2016 19:00 (UTC)","6519","3528"
"France (FR)","12.01.2016 19:00 - 12.01.2016 20:00 (UTC)","6303","2252"
"France (FR)","12.01.2016 20:00 - 12.01.2016 21:00 (UTC)","6160","2086"
"France (FR)","12.01.2016 21:00 - 12.01.2016 22:00 (UTC)","6040","2398"
"France (FR)","12.01.2016 22:00 - 12.01.2016 23:00 (UTC)","6102","2280"
"France (FR)","12.01.2016 23:00 - 13.01.2016 00:00 (UTC)","5871","1481"
"France (FR)","13.01.2016 00:00 - 13.01.2016 01:00 (UTC)","5827","1295"
"France (FR)","13.01.2016 01:00 - 13.01.2016 02:00 (UTC)","5838","1345"
"France (FR)","13.01.2016 02:00 - 13.01.2016 03:00 (UTC)","5880","935"
"France (FR)","13.01.2016 03:00 - 13.01.2016 04:00 (UTC)","5682","734"
"France (FR)","13.01.2016 04:00 - 13.01.2016 05:00 (UTC)","5506","1163"
"France (FR)","13.01.2016 05:00 - 13.01.2016 06:00 (UTC)","5603","1955"
"France (FR)","13.01.2016 06:00 - 13.01.2016 07:00 (UTC)","6176","3174"
"France (FR)","13.01.2016 07:00 - 13.01.2016 08:00 (UTC)","6385","3788"
"France (FR)","13.01.2016 08:00 - 13.01.2016 09:00 (UTC)","6447","4025"
"France (FR)","13.01.2016 09:00 - 13.01.2016 10:00 (UTC)","6441","3778"
"France (FR)","13.01.2016 10:00 - 13.01.2016 11:00 (UTC)","6359","2559"
"France (FR)","13.01.2016 11:00 - 13.01.2016 12:00 (UTC)","6311","2052"
"France (FR)","13.01.2016 12:00 - 13.01.2016 13:00 (UTC)","6287","1902"
"France (FR)","13.01.2016 13:00 - 13.01.2016 14:00 (UTC)","6036","1622"
"France (FR)","13.01.2016 14:00 - 13.01.2016 15:00 (UTC)","5998","1624"
"France (FR)","13.01.2016 15:00 - 13.01.2016 16:00 (UTC)","6036","1714"
"France (FR)","13.01.2016 16:00 - 13.01.2016 17:00 (UTC)","6235","2170"
"France (FR)","13.01.2016 17:00 - 13.01.2016 18:00 (UTC)","6335","3527"
"France (FR)","13.01.2016 18:00 - 13.01.2016 19:00 (UTC)","6609","4020"
"France (FR)","13.01.2016 19:00 - 13.01.2016 20:00 (UTC)","6371","2720"
"France (FR)","13.01.2016 20:00 - 13.01.2016 21:00 (UTC)","6024","1798"
"France (FR)","13.01.2016 21:00 - 13.01.2016 22:00 (UTC)","5827","1934"
"France (FR)","13.01.2016 22:00 - 13.01.2016 23:00 (UTC)","5749","1968"
"France (FR)","13.01.2016 23:00 - 14.01.2016 00:00 (UTC)","5550","1187"
"France (FR)","14.01.2016 00:00 - 14.01.2016 01:00 (UTC)","5655","850"
"France (FR)","14.01.2016 01:00 - 14.01.2016 02:00 (UTC)","5566","932"
"France (FR)","14.01.2016 02:00 - 14.01.2016 03:00 (UTC)","5633","910"
"France (FR)","14.01.2016 03:00 - 14.01.2016 04:00 (UTC)","5640","744"
"France (FR)","14.01.2016 04:00 - 14.01.2016 05:00 (UTC)","5665","890"
