"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Germany (DE)","01.01.2016 09:30 - 01.01.2016 09:45 (UTC)","1002","43"
"Germany (DE)","01.01.2016 09:45 - 01.01.2016 10:00 (UTC)","1003","60"
"Germany (DE)","01.01.2016 10:00 - 01.01.2016 10:15 (UTC)","993","43"
"Germany (DE)","01.01.2016 10:15 - 01.01.2016 10:30 (UTC)","994","43"
"Germany (DE)","01.01.2016 10:30 - 01.01.2016 10:45 (UTC)","995","34"
"Germany (DE)","01.01.2016 10:45 - 01.01.2016 11:00 (UTC)","991","57"
"Germany (DE)","01.01.2016 11:00 - 01.01.2016 11:15 (UTC)","994","49"
"Germany (DE)","01.01.2016 11:15 - 01.01.2016 11:30 (UTC)","991","31"
"Germany (DE)","01.01.2016 11:30 - 01.01.2016 11:45 (UTC)","992","17"
"Germany (DE)","01.01.2016 11:45 - 01.01.2016 12:00 (UTC)","995","10"
"Germany (DE)","01.01.2016 12:00 - 01.01.2016 12:15 (UTC)","1002","9"
"Germany (DE)","01.01.2016 12:15 - 01.01.2016 12:30 (UTC)","1004","46"
"Germany (DE)","01.01.2016 12:30 - 01.01.2016 12:45 (UTC)","1004","74"
"Germany (DE)","01.01.2016 12:45 - 01.01.2016 13:00 (UTC)","1008","62"
"Germany (DE)","01.01.2016 13:00 - 01.01.2016 13:15 (UTC)","1020","28"
"Germany (DE)","01.01.2016 13:15 - 01.01.2016 13:30 (UTC)","1023","64"
"Germany (DE)","01.01.2016 13:30 - 01.01.2016 13:45 (UTC)","1027","45"
"Germany (DE)","01.01.2016 13:45 - 01.01.2016 14:00 (UTC)","1024","73"
"Germany (DE)","01.01.2016 14:00 - 01.01.2016 14:15 (UTC)","1034","17"
"Germany (DE)","01.01.2016 14:15 - 01.01.2016 14:30 (UTC)","1038","20"
"Germany (DE)","01.01.2016 14:30 - 01.01.2016 14:45 (UTC)","1041","49"
"Germany (DE)","01.01.2016 14:45 - 01.01.2016 15:00 (UTC)","1046","93"
"Germany (DE)","01.01.2016 15:00 - 01.01.2016 15:15 (UTC)","1032","22"
"Germany (DE)","01.01.2016 15:15 - 01.01.2016 15:30 (UTC)","1037","25"
"Germany (DE)","01.01.2016 15:30 - 01.01.2016 15:45 (UTC)","1035","54"
"Germany (DE)","01.01.2016 15:45 - 01.01.2016 16:00 (UTC)","1033","49"
"Germany (DE)","01.01.2016 16:00 - 01.01.2016 16:15 (UTC)","1029","31"
"Germany (DE)","01.01.2016 16:15 - 01.01.2016 16:30 (UTC)","1026","40"
"Germany (DE)","01.01.2016 16:30 - 01.01.2016 16:45 (UTC)","1023","30"
"Germany (DE)","01.01.2016 16:45 - 01.01.2016 17:00 (UTC)","1026","24"
"Germany (DE)","01.01.2016 17:00 - 01.01.2016 17:15 (UTC)","1027","15"
"Germany (DE)","01.01.2016 17:15 - 01.01.2016 17:30 (UTC)","1023","47"
"Germany (DE)","01.01.2016 17:30 - 01.01.2016 17:45 (UTC)","1019","20"
"Germany (DE)","01.01.2016 17:45 - 01.01.2016 18:00 (UTC)","1018","17"
"Germany (DE)","01.01.2016 18:00 - 01.01.2016 18:15 (UTC)","1021","28"
"Germany (DE)","01.01.2016 18:15 - 01.01.2016 18:30 (UTC)","1021","24"
"Germany (DE)","01.01.2016 18:30 - 01.01.2016 18:45 (UTC)","1009","7"
"Germany (DE)","01.01.2016 18:45 - 01.01.2016 19:00 (UTC)","969","19"
"Germany (DE)","01.01.2016 19:00 - 01.01.2016 19:15 (UTC)","969","74"
"Germany (DE)","01.01.2016 19:15 - 01.01.2016 19:30 (UTC)","969","14"
"Germany (DE)","01.01.2016 19:30 - 01.01.2016 19:45 (UTC)","970","25"
"Germany (DE)","01.01.2016 19:45 - 01.01.2016 20:00 (UTC)","969","5"
"Germany (DE)","01.01.2016 20:00 - 01.01.2016 20:15 (UTC)","969","43"
"Germany (DE)","01.01.2016 20:15 - 01.01.2016 20:30 (UTC)","971","19"
"Germany (DE)","01.01.2016 20:30 - 01.01.2016 20:45 (UTC)","972","16"
"Germany (DE)","01.01.2016 20:45 - 01.01.2016 21:00 (UTC)","975","7"
"Germany (DE)","01.01.2016 21:00 - 01.01.2016 21:15 (UTC)","975","69"
"Germany (DE)","01.01.2016 21:15 - 01.01.2016 21:30 (UTC)","973","83"
"Germany (DE)","01.01.2016 21:30 - 01.01.2016 21:45 (UTC)","972","55"
"Germany (DE)","01.01.2016 21:45 - 01.01.2016 22:00 (UTC)","970","43"
"Germany (DE)","01.01.2016 22:00 - 01.01.2016 22:15 (UTC)","972","135"
"Germany (DE)","01.01.2016 22:15 - 01.01.2016 22:30 (UTC)","971","71"
"Germany (DE)","01.01.2016 22:30 - 01.01.2016 22:45 (UTC)","975","40"
"Germany (DE)","01.01.2016 22:45 - 01.01.2016 23:00 (UTC)","975","67"
"Germany (DE)","01.01.2016 23:00 - 01.01.2016 23:15 (UTC)","972","24"
"Germany (DE)","01.01.2016 23:15 - 01.01.2016 23:30 (UTC)","967","25"
"Germany (DE)","01.01.2016 23:30 - 01.01.2016 23:45 (UTC)","966","17"
"Germany (DE)","01.01.2016 23:45 - 02.01.2016 00:00 (UTC)","967","22"
"Germany (DE)","02.01.2016 00:00 - 02.01.2016 00:15 (UTC)","968","72"
"Germany (DE)","02.01.2016 00:15 - 02.01.2016 00:30 (UTC)","968","33"
"Germany (DE)","02.01.2016 00:30 - 02.01.2016 00:45 (UTC)","972","23"
"Germany (DE)","02.01.2016 00:45 - 02.01.2016 01:00 (UTC)","975","19"
"Germany (DE)","02.01.2016 01:00 - 02.01.2016 01:15 (UTC)","973","33"
"Germany (DE)","02.01.2016 01:15 - 02.01.2016 01:30 (UTC)","971","18"
"Germany (DE)","02.01.2016 01:30 - 02.01.2016 01:45 (UTC)","969","23"
"Germany (DE)","02.01.2016 01:45 - 02.01.2016 02:00 (UTC)","967","23"
"Germany (DE)","02.01.2016 02:00 - 02.01.2016 02:15 (UTC)","962","39"
"Germany (DE)","02.01.2016 02:15 - 02.01.2016 02:30 (UTC)","963","22"
"Germany (DE)","02.01.2016 02:30 - 02.01.2016 02:45 (UTC)","965","21"
"Germany (DE)","02.01.2016 02:45 - 02.01.2016 03:00 (UTC)","966","33"
"Germany (DE)","02.01.2016 03:00 - 02.01.2016 03:15 (UTC)","969","49"
"Germany (DE)","02.01.2016 03:15 - 02.01.2016 03:30 (UTC)","971","44"
"Germany (DE)","02.01.2016 03:30 - 02.01.2016 03:45 (UTC)","971","49"
"Germany (DE)","02.01.2016 03:45 - 02.01.2016 04:00 (UTC)","971","52"
"Germany (DE)","02.01.2016 04:00 - 02.01.2016 04:15 (UTC)","970","24"
"Germany (DE)","02.01.2016 04:15 - 02.01.2016 04:30 (UTC)","971","24"
"Germany (DE)","02.01.2016 04:30 - 02.01.2016 04:45 (UTC)","971","81"
"Germany (DE)","02.01.2016 04:45 - 02.01.2016 05:00 (UTC)","969","115"
"Germany (DE)","02.01.2016 05:00 - 02.01.2016 05:15 (UTC)","966","46"
"Germany (DE)","02.01.2016 05:15 - 02.01.2016 05:30 (UTC)","965","29"
"Germany (DE)","02.01.2016 05:30 - 02.01.2016 05:45 (UTC)","967","32"
"Germany (DE)","02.01.2016 05:45 - 02.01.2016 06:00 (UTC)","968","37"
"Germany (DE)","02.01.2016 06:00 - 02.01.2016 06:15 (UTC)","966","74"
"Germany (DE)","02.01.2016 06:15 - 02.01.2016 06:30 (UTC)","969","125"
"Germany (DE)","02.01.2016 06:30 - 02.01.2016 06:45 (UTC)","967","62"
"Germany (DE)","02.01.2016 06:45 - 02.01.2016 07:00 (UTC)","964","55"
"Germany (DE)","02.01.2016 07:00 - 02.01.2016 07:15 (UTC)","966","68"
"Germany (DE)","02.01.2016 07:15 - 02.01.2016 07:30 (UTC)","1015","88"
"Germany (DE)","02.01.2016 07:30 - 02.01.2016 07:45 (UTC)","1016","87"
"Germany (DE)","02.01.2016 07:45 - 02.01.2016 08:00 (UTC)","1018","72"
"Germany (DE)","02.01.2016 08:00 - 02.01.2016 08:15 (UTC)","1013","32"
"Germany (DE)","02.01.2016 08:15 - 02.01.2016 08:30 (UTC)","1016","59"
"Germany (DE)","02.01.2016 08:30 - 02.01.2016 08:45 (UTC)","1006","62"
"Germany (DE)","02.01.2016 08:45 - 02.01.2016 09:00 (UTC)","1007","64"
"Germany (DE)","02.01.2016 09:00 - 02.01.2016 09:15 (UTC)","1003","49"
"Germany (DE)","02.01.2016 09:15 - 02.01.2016 09:30 (UTC)","1010","92"
"Germany (DE)","02.01.2016 09:30 - 02.01.2016 09:45 (UTC)","1019","94"
"Germany (DE)","02.01.2016 09:45 - 02.01.2016 10:00 (UTC)","1017","68"
"Germany (DE)","02.01.2016 10:00 - 02.01.2016 10:15 (UTC)","1014","48"
"Germany (DE)","02.01.2016 10:15 - 02.01.2016 10:30 (UTC)","1015","99"
"Germany (DE)","02.01.2016 10:30 - 02.01.2016 10:45 (UTC)","1016","52"
"Germany (DE)","02.01.2016 10:45 - 02.01.2016 11:00 (UTC)","1021","50"
"Germany (DE)","02.01.2016 11:00 - 02.01.2016 11:15 (UTC)","1018","30"
"Germany (DE)","02.01.2016 11:15 - 02.01.2016 11:30 (UTC)","1014","78"
"Germany (DE)","02.01.2016 11:30 - 02.01.2016 11:45 (UTC)","1010","154"
"Germany (DE)","02.01.2016 11:45 - 02.01.2016 12:00 (UTC)","1007","145"
"Germany (DE)","02.01.2016 12:00 - 02.01.2016 12:15 (UTC)","1011","81"
"Germany (DE)","02.01.2016 12:15 - 02.01.2016 12:30 (UTC)","1012","50"
"Germany (DE)","02.01.2016 12:30 - 02.01.2016 12:45 (UTC)","1016","107"
"Germany (DE)","02.01.2016 12:45 - 02.01.2016 13:00 (UTC)","1015","37"
"Germany (DE)","02.01.2016 13:00 - 02.01.2016 13:15 (UTC)","1013","97"
"Germany (DE)","02.01.2016 13:15 - 02.01.2016 13:30 (UTC)","1020","141"
"Germany (DE)","02.01.2016 13:30 - 02.01.2016 13:45 (UTC)","1021","99"
"Germany (DE)","02.01.2016 13:45 - 02.01.2016 14:00 (UTC)","1017","21"
"Germany (DE)","02.01.2016 14:00 - 02.01.2016 14:15 (UTC)","1013","6"
"Germany (DE)","02.01.2016 14:15 - 02.01.2016 14:30 (UTC)","1017","5"
"Germany (DE)","02.01.2016 14:30 - 02.01.2016 14:45 (UTC)","1016","6"
"Germany (DE)","02.01.2016 14:45 - 02.01.2016 15:00 (UTC)","1013","4"
"Germany (DE)","02.01.2016 15:00 - 02.01.2016 15:15 (UTC)","1011","6"
"Germany (DE)","02.01.2016 15:15 - 02.01.2016 15:30 (UTC)","1021","20"
"Germany (DE)","02.01.2016 15:30 - 02.01.2016 15:45 (UTC)","1027","89"
"Germany (DE)","02.01.2016 15:45 - 02.01.2016 16:00 (UTC)","1019","71"
"Germany (DE)","02.01.2016 16:00 - 02.01.2016 16:15 (UTC)","991","22"
"Germany (DE)","02.01.2016 16:15 - 02.01.2016 16:30 (UTC)","981","31"
"Germany (DE)","02.01.2016 16:30 - 02.01.2016 16:45 (UTC)","982","85"
"Germany (DE)","02.01.2016 16:45 - 02.01.2016 17:00 (UTC)","983","122"
"Germany (DE)","02.01.2016 17:00 - 02.01.2016 17:15 (UTC)","982","94"
"Germany (DE)","02.01.2016 17:15 - 02.01.2016 17:30 (UTC)","986","76"
"Germany (DE)","02.01.2016 17:30 - 02.01.2016 17:45 (UTC)","989","45"
"Germany (DE)","02.01.2016 17:45 - 02.01.2016 18:00 (UTC)","990","19"
"Germany (DE)","02.01.2016 18:00 - 02.01.2016 18:15 (UTC)","988","43"
"Germany (DE)","02.01.2016 18:15 - 02.01.2016 18:30 (UTC)","986","74"
"Germany (DE)","02.01.2016 18:30 - 02.01.2016 18:45 (UTC)","984","38"
"Germany (DE)","02.01.2016 18:45 - 02.01.2016 19:00 (UTC)","982","10"
"Germany (DE)","02.01.2016 19:00 - 02.01.2016 19:15 (UTC)","984","65"
"Germany (DE)","02.01.2016 19:15 - 02.01.2016 19:30 (UTC)","984","19"
"Germany (DE)","02.01.2016 19:30 - 02.01.2016 19:45 (UTC)","988","60"
"Germany (DE)","02.01.2016 19:45 - 02.01.2016 20:00 (UTC)","989","82"
"Germany (DE)","02.01.2016 20:00 - 02.01.2016 20:15 (UTC)","992","18"
"Germany (DE)","02.01.2016 20:15 - 02.01.2016 20:30 (UTC)","994","14"
"Germany (DE)","02.01.2016 20:30 - 02.01.2016 20:45 (UTC)","998","15"
"Germany (DE)","02.01.2016 20:45 - 02.01.2016 21:00 (UTC)","1000","10"
"Germany (DE)","02.01.2016 21:00 - 02.01.2016 21:15 (UTC)","1009","92"
"Germany (DE)","02.01.2016 21:15 - 02.01.2016 21:30 (UTC)","1017","78"
"Germany (DE)","02.01.2016 21:30 - 02.01.2016 21:45 (UTC)","1021","16"
"Germany (DE)","02.01.2016 21:45 - 02.01.2016 22:00 (UTC)","1023","10"
"Germany (DE)","02.01.2016 22:00 - 02.01.2016 22:15 (UTC)","1025","14"
"Germany (DE)","02.01.2016 22:15 - 02.01.2016 22:30 (UTC)","1029","11"
"Germany (DE)","02.01.2016 22:30 - 02.01.2016 22:45 (UTC)","1031","29"
"Germany (DE)","02.01.2016 22:45 - 02.01.2016 23:00 (UTC)","1034","60"
"Germany (DE)","02.01.2016 23:00 - 02.01.2016 23:15 (UTC)","1026","94"
"Germany (DE)","02.01.2016 23:15 - 02.01.2016 23:30 (UTC)","1023","42"
"Germany (DE)","02.01.2016 23:30 - 02.01.2016 23:45 (UTC)","1020","21"
"Germany (DE)","02.01.2016 23:45 - 03.01.2016 00:00 (UTC)","1018","8"
"Germany (DE)","03.01.2016 00:00 - 03.01.2016 00:15 (UTC)","1015","81"
"Germany (DE)","03.01.2016 00:15 - 03.01.2016 00:30 (UTC)","1012","22"
"Germany (DE)","03.01.2016 00:30 - 03.01.2016 00:45 (UTC)","1009","13"
"Germany (DE)","03.01.2016 00:45 - 03.01.2016 01:00 (UTC)","1009","10"
"Germany (DE)","03.01.2016 01:00 - 03.01.2016 01:15 (UTC)","1003","18"
"Germany (DE)","03.01.2016 01:15 - 03.01.2016 01:30 (UTC)","1001","32"
"Germany (DE)","03.01.2016 01:30 - 03.01.2016 01:45 (UTC)","1000","14"
"Germany (DE)","03.01.2016 01:45 - 03.01.2016 02:00 (UTC)","1000","21"
"Germany (DE)","03.01.2016 02:00 - 03.01.2016 02:15 (UTC)","996","45"
"Germany (DE)","03.01.2016 02:15 - 03.01.2016 02:30 (UTC)","999","29"
"Germany (DE)","03.01.2016 02:30 - 03.01.2016 02:45 (UTC)","1000","21"
"Germany (DE)","03.01.2016 02:45 - 03.01.2016 03:00 (UTC)","997","30"
"Germany (DE)","03.01.2016 03:00 - 03.01.2016 03:15 (UTC)","997","39"
"Germany (DE)","03.01.2016 03:15 - 03.01.2016 03:30 (UTC)","997","52"
"Germany (DE)","03.01.2016 03:30 - 03.01.2016 03:45 (UTC)","998","59"
"Germany (DE)","03.01.2016 03:45 - 03.01.2016 04:00 (UTC)","999","57"
"Germany (DE)","03.01.2016 04:00 - 03.01.2016 04:15 (UTC)","1002","64"
"Germany (DE)","03.01.2016 04:15 - 03.01.2016 04:30 (UTC)","1002","37"
"Germany (DE)","03.01.2016 04:30 - 03.01.2016 04:45 (UTC)","998","17"
"Germany (DE)","03.01.2016 04:45 - 03.01.2016 05:00 (UTC)","996","23"
"Germany (DE)","03.01.2016 05:00 - 03.01.2016 05:15 (UTC)","995","20"
"Germany (DE)","03.01.2016 05:15 - 03.01.2016 05:30 (UTC)","991","23"
"Germany (DE)","03.01.2016 05:30 - 03.01.2016 05:45 (UTC)","989","14"
"Germany (DE)","03.01.2016 05:45 - 03.01.2016 06:00 (UTC)","987","69"
"Germany (DE)","03.01.2016 06:00 - 03.01.2016 06:15 (UTC)","991","51"
"Germany (DE)","03.01.2016 06:15 - 03.01.2016 06:30 (UTC)","994","46"
"Germany (DE)","03.01.2016 06:30 - 03.01.2016 06:45 (UTC)","994","124"
"Germany (DE)","03.01.2016 06:45 - 03.01.2016 07:00 (UTC)","1053","42"
"Germany (DE)","03.01.2016 07:00 - 03.01.2016 07:15 (UTC)","1047","7"
"Germany (DE)","03.01.2016 07:15 - 03.01.2016 07:30 (UTC)","1053","33"
"Germany (DE)","03.01.2016 07:30 - 03.01.2016 07:45 (UTC)","1053","30"
"Germany (DE)","03.01.2016 07:45 - 03.01.2016 08:00 (UTC)","1056","7"
"Germany (DE)","03.01.2016 08:00 - 03.01.2016 08:15 (UTC)","1059","5"
"Germany (DE)","03.01.2016 08:15 - 03.01.2016 08:30 (UTC)","1058","6"
"Germany (DE)","03.01.2016 08:30 - 03.01.2016 08:45 (UTC)","1061","11"
"Germany (DE)","03.01.2016 08:45 - 03.01.2016 09:00 (UTC)","1061","28"
"Germany (DE)","03.01.2016 09:00 - 03.01.2016 09:15 (UTC)","1057","11"
"Germany (DE)","03.01.2016 09:15 - 03.01.2016 09:30 (UTC)","1056","10"
"Germany (DE)","03.01.2016 09:30 - 03.01.2016 09:45 (UTC)","1059","10"
"Germany (DE)","03.01.2016 09:45 - 03.01.2016 10:00 (UTC)","1063","13"
"Germany (DE)","03.01.2016 10:00 - 03.01.2016 10:15 (UTC)","1067","10"
"Germany (DE)","03.01.2016 10:15 - 03.01.2016 10:30 (UTC)","1068","17"
"Germany (DE)","03.01.2016 10:30 - 03.01.2016 10:45 (UTC)","1069","32"
"Germany (DE)","03.01.2016 10:45 - 03.01.2016 11:00 (UTC)","1076","37"
"Germany (DE)","03.01.2016 11:00 - 03.01.2016 11:15 (UTC)","1063","25"
"Germany (DE)","03.01.2016 11:15 - 03.01.2016 11:30 (UTC)","1063","6"
"Germany (DE)","03.01.2016 11:30 - 03.01.2016 11:45 (UTC)","1058","10"
"Germany (DE)","03.01.2016 11:45 - 03.01.2016 12:00 (UTC)","1059","6"
"Germany (DE)","03.01.2016 12:00 - 03.01.2016 12:15 (UTC)","1062","10"
"Germany (DE)","03.01.2016 12:15 - 03.01.2016 12:30 (UTC)","1066","6"
"Germany (DE)","03.01.2016 12:30 - 03.01.2016 12:45 (UTC)","1065","14"
"Germany (DE)","03.01.2016 12:45 - 03.01.2016 13:00 (UTC)","1068","7"
"Germany (DE)","03.01.2016 13:00 - 03.01.2016 13:15 (UTC)","1071","12"
"Germany (DE)","03.01.2016 13:15 - 03.01.2016 13:30 (UTC)","1070","7"
"Germany (DE)","03.01.2016 13:30 - 03.01.2016 13:45 (UTC)","1069","22"
"Germany (DE)","03.01.2016 13:45 - 03.01.2016 14:00 (UTC)","1064","5"
"Germany (DE)","03.01.2016 14:00 - 03.01.2016 14:15 (UTC)","1072","21"
"Germany (DE)","03.01.2016 14:15 - 03.01.2016 14:30 (UTC)","1072","26"
"Germany (DE)","03.01.2016 14:30 - 03.01.2016 14:45 (UTC)","1067","18"
"Germany (DE)","03.01.2016 14:45 - 03.01.2016 15:00 (UTC)","1067","20"
"Germany (DE)","03.01.2016 15:00 - 03.01.2016 15:15 (UTC)","1067","15"
"Germany (DE)","03.01.2016 15:15 - 03.01.2016 15:30 (UTC)","1074","36"
"Germany (DE)","03.01.2016 15:30 - 03.01.2016 15:45 (UTC)","1079","62"
"Germany (DE)","03.01.2016 15:45 - 03.01.2016 16:00 (UTC)","1074","102"
"Germany (DE)","03.01.2016 16:00 - 03.01.2016 16:15 (UTC)","1048","19"
"Germany (DE)","03.01.2016 16:15 - 03.01.2016 16:30 (UTC)","1042","12"
"Germany (DE)","03.01.2016 16:30 - 03.01.2016 16:45 (UTC)","1041","8"
"Germany (DE)","03.01.2016 16:45 - 03.01.2016 17:00 (UTC)","1040","7"
"Germany (DE)","03.01.2016 17:00 - 03.01.2016 17:15 (UTC)","1032","7"
"Germany (DE)","03.01.2016 17:15 - 03.01.2016 17:30 (UTC)","1029","5"
"Germany (DE)","03.01.2016 17:30 - 03.01.2016 17:45 (UTC)","1028","9"
"Germany (DE)","03.01.2016 17:45 - 03.01.2016 18:00 (UTC)","1033","18"
"Germany (DE)","03.01.2016 18:00 - 03.01.2016 18:15 (UTC)","1031","47"
"Germany (DE)","03.01.2016 18:15 - 03.01.2016 18:30 (UTC)","1029","7"
"Germany (DE)","03.01.2016 18:30 - 03.01.2016 18:45 (UTC)","1027","7"
"Germany (DE)","03.01.2016 18:45 - 03.01.2016 19:00 (UTC)","1026","12"
"Germany (DE)","03.01.2016 19:00 - 03.01.2016 19:15 (UTC)","1040","74"
"Germany (DE)","03.01.2016 19:15 - 03.01.2016 19:30 (UTC)","1038","16"
"Germany (DE)","03.01.2016 19:30 - 03.01.2016 19:45 (UTC)","1037","7"
"Germany (DE)","03.01.2016 19:45 - 03.01.2016 20:00 (UTC)","1039","8"
"Germany (DE)","03.01.2016 20:00 - 03.01.2016 20:15 (UTC)","1051","28"
"Germany (DE)","03.01.2016 20:15 - 03.01.2016 20:30 (UTC)","1051","4"
"Germany (DE)","03.01.2016 20:30 - 03.01.2016 20:45 (UTC)","1053","60"
"Germany (DE)","03.01.2016 20:45 - 03.01.2016 21:00 (UTC)","1055","75"
"Germany (DE)","03.01.2016 21:00 - 03.01.2016 21:15 (UTC)","1060","96"
"Germany (DE)","03.01.2016 21:15 - 03.01.2016 21:30 (UTC)","1063","73"
"Germany (DE)","03.01.2016 21:30 - 03.01.2016 21:45 (UTC)","1052","68"
"Germany (DE)","03.01.2016 21:45 - 03.01.2016 22:00 (UTC)","1047","77"
"Germany (DE)","03.01.2016 22:00 - 03.01.2016 22:15 (UTC)","1053","150"
"Germany (DE)","03.01.2016 22:15 - 03.01.2016 22:30 (UTC)","1055","199"
"Germany (DE)","03.01.2016 22:30 - 03.01.2016 22:45 (UTC)","1059","156"
"Germany (DE)","03.01.2016 22:45 - 03.01.2016 23:00 (UTC)","1058","56"
"Germany (DE)","03.01.2016 23:00 - 03.01.2016 23:15 (UTC)","1083","52"
"Germany (DE)","03.01.2016 23:15 - 03.01.2016 23:30 (UTC)","1078","49"
"Germany (DE)","03.01.2016 23:30 - 03.01.2016 23:45 (UTC)","1076","74"
"Germany (DE)","03.01.2016 23:45 - 04.01.2016 00:00 (UTC)","1073","27"
"Germany (DE)","04.01.2016 00:00 - 04.01.2016 00:15 (UTC)","1075","39"
"Germany (DE)","04.01.2016 00:15 - 04.01.2016 00:30 (UTC)","1071","79"
"Germany (DE)","04.01.2016 00:30 - 04.01.2016 00:45 (UTC)","1068","99"
"Germany (DE)","04.01.2016 00:45 - 04.01.2016 01:00 (UTC)","1073","32"
"Germany (DE)","04.01.2016 01:00 - 04.01.2016 01:15 (UTC)","1075","40"
"Germany (DE)","04.01.2016 01:15 - 04.01.2016 01:30 (UTC)","1077","57"
"Germany (DE)","04.01.2016 01:30 - 04.01.2016 01:45 (UTC)","1076","58"
"Germany (DE)","04.01.2016 01:45 - 04.01.2016 02:00 (UTC)","1075","27"
"Germany (DE)","04.01.2016 02:00 - 04.01.2016 02:15 (UTC)","1070","29"
"Germany (DE)","04.01.2016 02:15 - 04.01.2016 02:30 (UTC)","1072","28"
"Germany (DE)","04.01.2016 02:30 - 04.01.2016 02:45 (UTC)","1073","54"
"Germany (DE)","04.01.2016 02:45 - 04.01.2016 03:00 (UTC)","1077","42"
"Germany (DE)","04.01.2016 03:00 - 04.01.2016 03:15 (UTC)","1082","62"
"Germany (DE)","04.01.2016 03:15 - 04.01.2016 03:30 (UTC)","1089","59"
"Germany (DE)","04.01.2016 03:30 - 04.01.2016 03:45 (UTC)","1098","72"
"Germany (DE)","04.01.2016 03:45 - 04.01.2016 04:00 (UTC)","1102","108"
"Germany (DE)","04.01.2016 04:00 - 04.01.2016 04:15 (UTC)","1098","42"
"Germany (DE)","04.01.2016 04:15 - 04.01.2016 04:30 (UTC)","1105","41"
"Germany (DE)","04.01.2016 04:30 - 04.01.2016 04:45 (UTC)","1113","48"
"Germany (DE)","04.01.2016 04:45 - 04.01.2016 05:00 (UTC)","1115","36"
"Germany (DE)","04.01.2016 05:00 - 04.01.2016 05:15 (UTC)","1093","45"
"Germany (DE)","04.01.2016 05:15 - 04.01.2016 05:30 (UTC)","1092","39"
"Germany (DE)","04.01.2016 05:30 - 04.01.2016 05:45 (UTC)","1094","31"
