"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Czech Republic (CZ)","05.01.2016 03:00 - 05.01.2016 04:00 (UTC)","95","11"
"Czech Republic (CZ)","05.01.2016 04:00 - 05.01.2016 05:00 (UTC)","89","25"
"Czech Republic (CZ)","05.01.2016 05:00 - 05.01.2016 06:00 (UTC)","82","50"
"Czech Republic (CZ)","05.01.2016 06:00 - 05.01.2016 07:00 (UTC)","95","30"
"Czech Republic (CZ)","05.01.2016 07:00 - 05.01.2016 08:00 (UTC)","73","121"
"Czech Republic (CZ)","05.01.2016 08:00 - 05.01.2016 09:00 (UTC)","77","95"
"Czech Republic (CZ)","05.01.2016 09:00 - 05.01.2016 10:00 (UTC)","106","46"
"Czech Republic (CZ)","05.01.2016 10:00 - 05.01.2016 11:00 (UTC)","102","44"
"Czech Republic (CZ)","05.01.2016 11:00 - 05.01.2016 12:00 (UTC)","105","35"
"Czech Republic (CZ)","05.01.2016 12:00 - 05.01.2016 13:00 (UTC)","103","35"
"Czech Republic (CZ)","05.01.2016 13:00 - 05.01.2016 14:00 (UTC)","103","35"
"Czech Republic (CZ)","05.01.2016 14:00 - 05.01.2016 15:00 (UTC)","86","133"
"Czech Republic (CZ)","05.01.2016 15:00 - 05.01.2016 16:00 (UTC)","86","140"
"Czech Republic (CZ)","05.01.2016 16:00 - 05.01.2016 17:00 (UTC)","76","383"
"Czech Republic (CZ)","05.01.2016 17:00 - 05.01.2016 18:00 (UTC)","76","371"
"Czech Republic (CZ)","05.01.2016 18:00 - 05.01.2016 19:00 (UTC)","86","149"
"Czech Republic (CZ)","05.01.2016 19:00 - 05.01.2016 20:00 (UTC)","99","65"
"Czech Republic (CZ)","05.01.2016 20:00 - 05.01.2016 21:00 (UTC)","95","62"
"Czech Republic (CZ)","05.01.2016 21:00 - 05.01.2016 22:00 (UTC)","102","36"
"Czech Republic (CZ)","05.01.2016 22:00 - 05.01.2016 23:00 (UTC)","102","35"
"Czech Republic (CZ)","05.01.2016 23:00 - 06.01.2016 00:00 (UTC)","101","30"
"Czech Republic (CZ)","06.01.2016 00:00 - 06.01.2016 01:00 (UTC)","101","30"
"Czech Republic (CZ)","06.01.2016 01:00 - 06.01.2016 02:00 (UTC)","101","30"
"Czech Republic (CZ)","06.01.2016 02:00 - 06.01.2016 03:00 (UTC)","101","29"
"Czech Republic (CZ)","06.01.2016 03:00 - 06.01.2016 04:00 (UTC)","101","29"
"Czech Republic (CZ)","06.01.2016 04:00 - 06.01.2016 05:00 (UTC)","97","41"
"Czech Republic (CZ)","06.01.2016 05:00 - 06.01.2016 06:00 (UTC)","93","62"
"Czech Republic (CZ)","06.01.2016 06:00 - 06.01.2016 07:00 (UTC)","102","52"
"Czech Republic (CZ)","06.01.2016 07:00 - 06.01.2016 08:00 (UTC)","87","128"
"Czech Republic (CZ)","06.01.2016 08:00 - 06.01.2016 09:00 (UTC)","88","123"
"Czech Republic (CZ)","06.01.2016 09:00 - 06.01.2016 10:00 (UTC)","90","116"
"Czech Republic (CZ)","06.01.2016 10:00 - 06.01.2016 11:00 (UTC)","101","37"
"Czech Republic (CZ)","06.01.2016 11:00 - 06.01.2016 12:00 (UTC)","102","35"
"Czech Republic (CZ)","06.01.2016 12:00 - 06.01.2016 13:00 (UTC)","100","35"
"Czech Republic (CZ)","06.01.2016 13:00 - 06.01.2016 14:00 (UTC)","100","36"
"Czech Republic (CZ)","06.01.2016 14:00 - 06.01.2016 15:00 (UTC)","97","54"
"Czech Republic (CZ)","06.01.2016 15:00 - 06.01.2016 16:00 (UTC)","71","392"
"Czech Republic (CZ)","06.01.2016 16:00 - 06.01.2016 17:00 (UTC)","67","450"
"Czech Republic (CZ)","06.01.2016 17:00 - 06.01.2016 18:00 (UTC)","68","386"
"Czech Republic (CZ)","06.01.2016 18:00 - 06.01.2016 19:00 (UTC)","75","200"
"Czech Republic (CZ)","06.01.2016 19:00 - 06.01.2016 20:00 (UTC)","90","67"
"Czech Republic (CZ)","06.01.2016 20:00 - 06.01.2016 21:00 (UTC)","93","56"
"Czech Republic (CZ)","06.01.2016 21:00 - 06.01.2016 22:00 (UTC)","99","36"
"Czech Republic (CZ)","06.01.2016 22:00 - 06.01.2016 23:00 (UTC)","99","35"
"Czech Republic (CZ)","06.01.2016 23:00 - 07.01.2016 00:00 (UTC)","101","30"
"Czech Republic (CZ)","07.01.2016 00:00 - 07.01.2016 01:00 (UTC)","101","30"
"Czech Republic (CZ)","07.01.2016 01:00 - 07.01.2016 02:00 (UTC)","100","32"
"Czech Republic (CZ)","07.01.2016 02:00 - 07.01.2016 03:00 (UTC)","100","31"
"Czech Republic (CZ)","07.01.2016 03:00 - 07.01.2016 04:00 (UTC)","100","30"
"Czech Republic (CZ)","07.01.2016 04:00 - 07.01.2016 05:00 (UTC)","97","42"
"Czech Republic (CZ)","07.01.2016 05:00 - 07.01.2016 06:00 (UTC)","95","55"
"Czech Republic (CZ)","07.01.2016 06:00 - 07.01.2016 07:00 (UTC)","104","44"
"Czech Republic (CZ)","07.01.2016 07:00 - 07.01.2016 08:00 (UTC)","97","63"
"Czech Republic (CZ)","07.01.2016 08:00 - 07.01.2016 09:00 (UTC)","99","56"
"Czech Republic (CZ)","07.01.2016 09:00 - 07.01.2016 10:00 (UTC)","101","38"
"Czech Republic (CZ)","07.01.2016 10:00 - 07.01.2016 11:00 (UTC)","102","35"
"Czech Republic (CZ)","07.01.2016 11:00 - 07.01.2016 12:00 (UTC)","99","44"
"Czech Republic (CZ)","07.01.2016 12:00 - 07.01.2016 13:00 (UTC)","100","35"
"Czech Republic (CZ)","07.01.2016 13:00 - 07.01.2016 14:00 (UTC)","100","35"
"Czech Republic (CZ)","07.01.2016 14:00 - 07.01.2016 15:00 (UTC)","82","140"
"Czech Republic (CZ)","07.01.2016 15:00 - 07.01.2016 16:00 (UTC)","71","403"
"Czech Republic (CZ)","07.01.2016 16:00 - 07.01.2016 17:00 (UTC)","67","436"
"Czech Republic (CZ)","07.01.2016 17:00 - 07.01.2016 18:00 (UTC)","68","404"
"Czech Republic (CZ)","07.01.2016 18:00 - 07.01.2016 19:00 (UTC)","69","363"
"Czech Republic (CZ)","07.01.2016 19:00 - 07.01.2016 20:00 (UTC)","87","85"
"Czech Republic (CZ)","07.01.2016 20:00 - 07.01.2016 21:00 (UTC)","95","49"
"Czech Republic (CZ)","07.01.2016 21:00 - 07.01.2016 22:00 (UTC)","98","37"
"Czech Republic (CZ)","07.01.2016 22:00 - 07.01.2016 23:00 (UTC)","98","37"
"Czech Republic (CZ)","07.01.2016 23:00 - 08.01.2016 00:00 (UTC)","101","28"
"Czech Republic (CZ)","08.01.2016 00:00 - 08.01.2016 01:00 (UTC)","102","27"
"Czech Republic (CZ)","08.01.2016 01:00 - 08.01.2016 02:00 (UTC)","102","27"
"Czech Republic (CZ)","08.01.2016 02:00 - 08.01.2016 03:00 (UTC)","102","26"
"Czech Republic (CZ)","08.01.2016 03:00 - 08.01.2016 04:00 (UTC)","102","25"
"Czech Republic (CZ)","08.01.2016 04:00 - 08.01.2016 05:00 (UTC)","98","37"
"Czech Republic (CZ)","08.01.2016 05:00 - 08.01.2016 06:00 (UTC)","96","52"
"Czech Republic (CZ)","08.01.2016 06:00 - 08.01.2016 07:00 (UTC)","104","42"
"Czech Republic (CZ)","08.01.2016 07:00 - 08.01.2016 08:00 (UTC)","97","64"
"Czech Republic (CZ)","08.01.2016 08:00 - 08.01.2016 09:00 (UTC)","99","58"
"Czech Republic (CZ)","08.01.2016 09:00 - 08.01.2016 10:00 (UTC)","99","44"
"Czech Republic (CZ)","08.01.2016 10:00 - 08.01.2016 11:00 (UTC)","102","36"
"Czech Republic (CZ)","08.01.2016 11:00 - 08.01.2016 12:00 (UTC)","102","35"
"Czech Republic (CZ)","08.01.2016 12:00 - 08.01.2016 13:00 (UTC)","100","35"
"Czech Republic (CZ)","08.01.2016 13:00 - 08.01.2016 14:00 (UTC)","100","36"
"Czech Republic (CZ)","08.01.2016 14:00 - 08.01.2016 15:00 (UTC)","98","47"
"Czech Republic (CZ)","08.01.2016 15:00 - 08.01.2016 16:00 (UTC)","78","188"
"Czech Republic (CZ)","08.01.2016 16:00 - 08.01.2016 17:00 (UTC)","75","195"
"Czech Republic (CZ)","08.01.2016 17:00 - 08.01.2016 18:00 (UTC)","75","187"
"Czech Republic (CZ)","08.01.2016 18:00 - 08.01.2016 19:00 (UTC)","77","162"
"Czech Republic (CZ)","08.01.2016 19:00 - 08.01.2016 20:00 (UTC)","89","74"
"Czech Republic (CZ)","08.01.2016 20:00 - 08.01.2016 21:00 (UTC)","91","64"
"Czech Republic (CZ)","08.01.2016 21:00 - 08.01.2016 22:00 (UTC)","96","45"
"Czech Republic (CZ)","08.01.2016 22:00 - 08.01.2016 23:00 (UTC)","98","37"
"Czech Republic (CZ)","08.01.2016 23:00 - 09.01.2016 00:00 (UTC)","91","18"
"Czech Republic (CZ)","09.01.2016 00:00 - 09.01.2016 01:00 (UTC)","91","17"
"Czech Republic (CZ)","09.01.2016 01:00 - 09.01.2016 02:00 (UTC)","91","17"
"Czech Republic (CZ)","09.01.2016 02:00 - 09.01.2016 03:00 (UTC)","91","17"
"Czech Republic (CZ)","09.01.2016 03:00 - 09.01.2016 04:00 (UTC)","91","17"
"Czech Republic (CZ)","09.01.2016 04:00 - 09.01.2016 05:00 (UTC)","91","17"
"Czech Republic (CZ)","09.01.2016 05:00 - 09.01.2016 06:00 (UTC)","86","32"
"Czech Republic (CZ)","09.01.2016 06:00 - 09.01.2016 07:00 (UTC)","93","30"
"Czech Republic (CZ)","09.01.2016 07:00 - 09.01.2016 08:00 (UTC)","87","42"
"Czech Republic (CZ)","09.01.2016 08:00 - 09.01.2016 09:00 (UTC)","87","44"
"Czech Republic (CZ)","09.01.2016 09:00 - 09.01.2016 10:00 (UTC)","84","45"
"Czech Republic (CZ)","09.01.2016 10:00 - 09.01.2016 11:00 (UTC)","86","37"
"Czech Republic (CZ)","09.01.2016 11:00 - 09.01.2016 12:00 (UTC)","91","23"
"Czech Republic (CZ)","09.01.2016 12:00 - 09.01.2016 13:00 (UTC)","90","23"
"Czech Republic (CZ)","09.01.2016 13:00 - 09.01.2016 14:00 (UTC)","90","23"
"Czech Republic (CZ)","09.01.2016 14:00 - 09.01.2016 15:00 (UTC)","82","51"
"Czech Republic (CZ)","09.01.2016 15:00 - 09.01.2016 16:00 (UTC)","56","394"
"Czech Republic (CZ)","09.01.2016 16:00 - 09.01.2016 17:00 (UTC)","53","417"
"Czech Republic (CZ)","09.01.2016 17:00 - 09.01.2016 18:00 (UTC)","53","414"
"Czech Republic (CZ)","09.01.2016 18:00 - 09.01.2016 19:00 (UTC)","53","417"
"Czech Republic (CZ)","09.01.2016 19:00 - 09.01.2016 20:00 (UTC)","53","417"
"Czech Republic (CZ)","09.01.2016 20:00 - 09.01.2016 21:00 (UTC)","70","90"
"Czech Republic (CZ)","09.01.2016 21:00 - 09.01.2016 22:00 (UTC)","83","36"
"Czech Republic (CZ)","09.01.2016 22:00 - 09.01.2016 23:00 (UTC)","85","32"
"Czech Republic (CZ)","09.01.2016 23:00 - 10.01.2016 00:00 (UTC)","102","30"
"Czech Republic (CZ)","10.01.2016 00:00 - 10.01.2016 01:00 (UTC)","102","30"
"Czech Republic (CZ)","10.01.2016 01:00 - 10.01.2016 02:00 (UTC)","102","30"
"Czech Republic (CZ)","10.01.2016 02:00 - 10.01.2016 03:00 (UTC)","102","30"
"Czech Republic (CZ)","10.01.2016 03:00 - 10.01.2016 04:00 (UTC)","102","30"
"Czech Republic (CZ)","10.01.2016 04:00 - 10.01.2016 05:00 (UTC)","102","30"
"Czech Republic (CZ)","10.01.2016 05:00 - 10.01.2016 06:00 (UTC)","100","42"
"Czech Republic (CZ)","10.01.2016 06:00 - 10.01.2016 07:00 (UTC)","106","41"
"Czech Republic (CZ)","10.01.2016 07:00 - 10.01.2016 08:00 (UTC)","102","53"
"Czech Republic (CZ)","10.01.2016 08:00 - 10.01.2016 09:00 (UTC)","103","45"
"Czech Republic (CZ)","10.01.2016 09:00 - 10.01.2016 10:00 (UTC)","101","43"
"Czech Republic (CZ)","10.01.2016 10:00 - 10.01.2016 11:00 (UTC)","103","37"
"Czech Republic (CZ)","10.01.2016 11:00 - 10.01.2016 12:00 (UTC)","104","34"
"Czech Republic (CZ)","10.01.2016 12:00 - 10.01.2016 13:00 (UTC)","102","34"
"Czech Republic (CZ)","10.01.2016 13:00 - 10.01.2016 14:00 (UTC)","102","34"
"Czech Republic (CZ)","10.01.2016 14:00 - 10.01.2016 15:00 (UTC)","104","34"
"Czech Republic (CZ)","10.01.2016 15:00 - 10.01.2016 16:00 (UTC)","96","63"
"Czech Republic (CZ)","10.01.2016 16:00 - 10.01.2016 17:00 (UTC)","77","194"
"Czech Republic (CZ)","10.01.2016 17:00 - 10.01.2016 18:00 (UTC)","77","193"
"Czech Republic (CZ)","10.01.2016 18:00 - 10.01.2016 19:00 (UTC)","76","197"
"Czech Republic (CZ)","10.01.2016 19:00 - 10.01.2016 20:00 (UTC)","92","65"
"Czech Republic (CZ)","10.01.2016 20:00 - 10.01.2016 21:00 (UTC)","94","59"
"Czech Republic (CZ)","10.01.2016 21:00 - 10.01.2016 22:00 (UTC)","99","39"
"Czech Republic (CZ)","10.01.2016 22:00 - 10.01.2016 23:00 (UTC)","100","36"
"Czech Republic (CZ)","10.01.2016 23:00 - 11.01.2016 00:00 (UTC)","101","30"
"Czech Republic (CZ)","11.01.2016 00:00 - 11.01.2016 01:00 (UTC)","101","29"
"Czech Republic (CZ)","11.01.2016 01:00 - 11.01.2016 02:00 (UTC)","101","29"
"Czech Republic (CZ)","11.01.2016 02:00 - 11.01.2016 03:00 (UTC)","101","29"
"Czech Republic (CZ)","11.01.2016 03:00 - 11.01.2016 04:00 (UTC)","101","29"
"Czech Republic (CZ)","11.01.2016 04:00 - 11.01.2016 05:00 (UTC)","101","29"
"Czech Republic (CZ)","11.01.2016 05:00 - 11.01.2016 06:00 (UTC)","98","43"
"Czech Republic (CZ)","11.01.2016 06:00 - 11.01.2016 07:00 (UTC)","102","53"
"Czech Republic (CZ)","11.01.2016 07:00 - 11.01.2016 08:00 (UTC)","97","63"
"Czech Republic (CZ)","11.01.2016 08:00 - 11.01.2016 09:00 (UTC)","101","48"
"Czech Republic (CZ)","11.01.2016 09:00 - 11.01.2016 10:00 (UTC)","101","37"
"Czech Republic (CZ)","11.01.2016 10:00 - 11.01.2016 11:00 (UTC)","102","35"
"Czech Republic (CZ)","11.01.2016 11:00 - 11.01.2016 12:00 (UTC)","102","35"
"Czech Republic (CZ)","11.01.2016 12:00 - 11.01.2016 13:00 (UTC)","98","44"
"Czech Republic (CZ)","11.01.2016 13:00 - 11.01.2016 14:00 (UTC)","98","44"
"Czech Republic (CZ)","11.01.2016 14:00 - 11.01.2016 15:00 (UTC)","97","52"
"Czech Republic (CZ)","11.01.2016 15:00 - 11.01.2016 16:00 (UTC)","71","421"
"Czech Republic (CZ)","11.01.2016 16:00 - 11.01.2016 17:00 (UTC)","67","433"
"Czech Republic (CZ)","11.01.2016 17:00 - 11.01.2016 18:00 (UTC)","68","420"
"Czech Republic (CZ)","11.01.2016 18:00 - 11.01.2016 19:00 (UTC)","72","258"
"Czech Republic (CZ)","11.01.2016 19:00 - 11.01.2016 20:00 (UTC)","92","62"
"Czech Republic (CZ)","11.01.2016 20:00 - 11.01.2016 21:00 (UTC)","93","56"
"Czech Republic (CZ)","11.01.2016 21:00 - 11.01.2016 22:00 (UTC)","97","43"
"Czech Republic (CZ)","11.01.2016 22:00 - 11.01.2016 23:00 (UTC)","98","36"
"Czech Republic (CZ)","11.01.2016 23:00 - 12.01.2016 00:00 (UTC)","110","29"
"Czech Republic (CZ)","12.01.2016 00:00 - 12.01.2016 01:00 (UTC)","110","28"
"Czech Republic (CZ)","12.01.2016 01:00 - 12.01.2016 02:00 (UTC)","110","28"
"Czech Republic (CZ)","12.01.2016 02:00 - 12.01.2016 03:00 (UTC)","110","28"
"Czech Republic (CZ)","12.01.2016 03:00 - 12.01.2016 04:00 (UTC)","110","28"
"Czech Republic (CZ)","12.01.2016 04:00 - 12.01.2016 05:00 (UTC)","110","28"
"Czech Republic (CZ)","12.01.2016 05:00 - 12.01.2016 06:00 (UTC)","107","42"
"Czech Republic (CZ)","12.01.2016 06:00 - 12.01.2016 07:00 (UTC)","113","43"
"Czech Republic (CZ)","12.01.2016 07:00 - 12.01.2016 08:00 (UTC)","107","62"
"Czech Republic (CZ)","12.01.2016 08:00 - 12.01.2016 09:00 (UTC)","108","57"
"Czech Republic (CZ)","12.01.2016 09:00 - 12.01.2016 10:00 (UTC)","115","36"
"Czech Republic (CZ)","12.01.2016 10:00 - 12.01.2016 11:00 (UTC)","112","41"
"Czech Republic (CZ)","12.01.2016 11:00 - 12.01.2016 12:00 (UTC)","111","34"
"Czech Republic (CZ)","12.01.2016 12:00 - 12.01.2016 13:00 (UTC)","110","34"
"Czech Republic (CZ)","12.01.2016 13:00 - 12.01.2016 14:00 (UTC)","110","34"
"Czech Republic (CZ)","12.01.2016 14:00 - 12.01.2016 15:00 (UTC)","105","56"
"Czech Republic (CZ)","12.01.2016 15:00 - 12.01.2016 16:00 (UTC)","80","389"
"Czech Republic (CZ)","12.01.2016 16:00 - 12.01.2016 17:00 (UTC)","80","389"
"Czech Republic (CZ)","12.01.2016 17:00 - 12.01.2016 18:00 (UTC)","77","412"
"Czech Republic (CZ)","12.01.2016 18:00 - 12.01.2016 19:00 (UTC)","88","145"
"Czech Republic (CZ)","12.01.2016 19:00 - 12.01.2016 20:00 (UTC)","101","60"
"Czech Republic (CZ)","12.01.2016 20:00 - 12.01.2016 21:00 (UTC)","103","54"
"Czech Republic (CZ)","12.01.2016 21:00 - 12.01.2016 22:00 (UTC)","107","37"
"Czech Republic (CZ)","12.01.2016 22:00 - 12.01.2016 23:00 (UTC)","108","35"
"Czech Republic (CZ)","12.01.2016 23:00 - 13.01.2016 00:00 (UTC)","110","29"
