"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Austria (AT)","01.01.2015 17:15 - 01.01.2015 17:30 (UTC)","1819","468"
"Austria (AT)","01.01.2015 17:30 - 01.01.2015 17:45 (UTC)","1818","450"
"Austria (AT)","01.01.2015 17:45 - 01.01.2015 18:00 (UTC)","1815","408"
"Austria (AT)","01.01.2015 18:00 - 01.01.2015 18:15 (UTC)","1810","248"
"Austria (AT)","01.01.2015 18:15 - 01.01.2015 18:30 (UTC)","1806","219"
"Austria (AT)","01.01.2015 18:30 - 01.01.2015 18:45 (UTC)","1806","195"
"Austria (AT)","01.01.2015 18:45 - 01.01.2015 19:00 (UTC)","1804","159"
"Austria (AT)","01.01.2015 19:00 - 01.01.2015 19:15 (UTC)","1813","114"
"Austria (AT)","01.01.2015 19:15 - 01.01.2015 19:30 (UTC)","1797","116"
"Austria (AT)","01.01.2015 19:30 - 01.01.2015 19:45 (UTC)","1800","100"
"Austria (AT)","01.01.2015 19:45 - 01.01.2015 20:00 (UTC)","1798","89"
"Austria (AT)","01.01.2015 20:00 - 01.01.2015 20:15 (UTC)","1770","160"
"Austria (AT)","01.01.2015 20:15 - 01.01.2015 20:30 (UTC)","1724","187"
"Austria (AT)","01.01.2015 20:30 - 01.01.2015 20:45 (UTC)","1690","180"
"Austria (AT)","01.01.2015 20:45 - 01.01.2015 21:00 (UTC)","1658","149"
"Austria (AT)","01.01.2015 21:00 - 01.01.2015 21:15 (UTC)","1546","242"
"Austria (AT)","01.01.2015 21:15 - 01.01.2015 21:30 (UTC)","1512","271"
"Austria (AT)","01.01.2015 21:30 - 01.01.2015 21:45 (UTC)","1507","238"
"Austria (AT)","01.01.2015 21:45 - 01.01.2015 22:00 (UTC)","1497","187"
"Austria (AT)","01.01.2015 22:00 - 01.01.2015 22:15 (UTC)","1471","208"
"Austria (AT)","01.01.2015 22:15 - 01.01.2015 22:30 (UTC)","1457","192"
"Austria (AT)","01.01.2015 22:30 - 01.01.2015 22:45 (UTC)","1460","156"
"Austria (AT)","01.01.2015 22:45 - 01.01.2015 23:00 (UTC)","1440","155"
"Austria (AT)","01.01.2015 23:00 - 01.01.2015 23:15 (UTC)","1438","167"
"Austria (AT)","01.01.2015 23:15 - 01.01.2015 23:30 (UTC)","1433","160"
"Austria (AT)","01.01.2015 23:30 - 01.01.2015 23:45 (UTC)","1436","154"
"Austria (AT)","01.01.2015 23:45 - 02.01.2015 00:00 (UTC)","1432","168"
"Austria (AT)","02.01.2015 00:00 - 02.01.2015 00:15 (UTC)","1416","180"
"Austria (AT)","02.01.2015 00:15 - 02.01.2015 00:30 (UTC)","1419","194"
"Austria (AT)","02.01.2015 00:30 - 02.01.2015 00:45 (UTC)","1421","184"
"Austria (AT)","02.01.2015 00:45 - 02.01.2015 01:00 (UTC)","1422","192"
"Austria (AT)","02.01.2015 01:00 - 02.01.2015 01:15 (UTC)","1429","250"
"Austria (AT)","02.01.2015 01:15 - 02.01.2015 01:30 (UTC)","1428","248"
"Austria (AT)","02.01.2015 01:30 - 02.01.2015 01:45 (UTC)","1428","230"
"Austria (AT)","02.01.2015 01:45 - 02.01.2015 02:00 (UTC)","1426","229"
"Austria (AT)","02.01.2015 02:00 - 02.01.2015 02:15 (UTC)","1425","230"
"Austria (AT)","02.01.2015 02:15 - 02.01.2015 02:30 (UTC)","1420","235"
"Austria (AT)","02.01.2015 02:30 - 02.01.2015 02:45 (UTC)","1418","236"
"Austria (AT)","02.01.2015 02:45 - 02.01.2015 03:00 (UTC)","1421","214"
"Austria (AT)","02.01.2015 03:00 - 02.01.2015 03:15 (UTC)","1423","215"
"Austria (AT)","02.01.2015 03:15 - 02.01.2015 03:30 (UTC)","1426","210"
"Austria (AT)","02.01.2015 03:30 - 02.01.2015 03:45 (UTC)","1426","210"
"Austria (AT)","02.01.2015 03:45 - 02.01.2015 04:00 (UTC)","1424","214"
"Austria (AT)","02.01.2015 04:00 - 02.01.2015 04:15 (UTC)","1400","224"
"Austria (AT)","02.01.2015 04:15 - 02.01.2015 04:30 (UTC)","1396","235"
"Austria (AT)","02.01.2015 04:30 - 02.01.2015 04:45 (UTC)","1402","233"
"Austria (AT)","02.01.2015 04:45 - 02.01.2015 05:00 (UTC)","1411","223"
"Austria (AT)","02.01.2015 05:00 - 02.01.2015 05:15 (UTC)","1440","191"
"Austria (AT)","02.01.2015 05:15 - 02.01.2015 05:30 (UTC)","1455","189"
"Austria (AT)","02.01.2015 05:30 - 02.01.2015 05:45 (UTC)","1451","206"
"Austria (AT)","02.01.2015 05:45 - 02.01.2015 06:00 (UTC)","1448","208"
"Austria (AT)","02.01.2015 06:00 - 02.01.2015 06:15 (UTC)","1498","220"
"Austria (AT)","02.01.2015 06:15 - 02.01.2015 06:30 (UTC)","1544","220"
"Austria (AT)","02.01.2015 06:30 - 02.01.2015 06:45 (UTC)","1556","223"
"Austria (AT)","02.01.2015 06:45 - 02.01.2015 07:00 (UTC)","1536","251"
"Austria (AT)","02.01.2015 07:00 - 02.01.2015 07:15 (UTC)","1520","201"
"Austria (AT)","02.01.2015 07:15 - 02.01.2015 07:30 (UTC)","1526","193"
"Austria (AT)","02.01.2015 07:30 - 02.01.2015 07:45 (UTC)","1541","210"
"Austria (AT)","02.01.2015 07:45 - 02.01.2015 08:00 (UTC)","1552","224"
"Austria (AT)","02.01.2015 08:00 - 02.01.2015 08:15 (UTC)","1551","250"
"Austria (AT)","02.01.2015 08:15 - 02.01.2015 08:30 (UTC)","1556","247"
"Austria (AT)","02.01.2015 08:30 - 02.01.2015 08:45 (UTC)","1558","254"
"Austria (AT)","02.01.2015 08:45 - 02.01.2015 09:00 (UTC)","1554","252"
"Austria (AT)","02.01.2015 09:00 - 02.01.2015 09:15 (UTC)","1544","247"
"Austria (AT)","02.01.2015 09:15 - 02.01.2015 09:30 (UTC)","1539","245"
"Austria (AT)","02.01.2015 09:30 - 02.01.2015 09:45 (UTC)","1535","243"
"Austria (AT)","02.01.2015 09:45 - 02.01.2015 10:00 (UTC)","1533","242"
"Austria (AT)","02.01.2015 10:00 - 02.01.2015 10:15 (UTC)","1539","251"
"Austria (AT)","02.01.2015 10:15 - 02.01.2015 10:30 (UTC)","1532","256"
"Austria (AT)","02.01.2015 10:30 - 02.01.2015 10:45 (UTC)","1533","238"
"Austria (AT)","02.01.2015 10:45 - 02.01.2015 11:00 (UTC)","1537","234"
"Austria (AT)","02.01.2015 11:00 - 02.01.2015 11:15 (UTC)","1549","252"
"Austria (AT)","02.01.2015 11:15 - 02.01.2015 11:30 (UTC)","1543","238"
"Austria (AT)","02.01.2015 11:30 - 02.01.2015 11:45 (UTC)","1545","224"
"Austria (AT)","02.01.2015 11:45 - 02.01.2015 12:00 (UTC)","1548","214"
"Austria (AT)","02.01.2015 12:00 - 02.01.2015 12:15 (UTC)","1542","230"
"Austria (AT)","02.01.2015 12:15 - 02.01.2015 12:30 (UTC)","1539","224"
"Austria (AT)","02.01.2015 12:30 - 02.01.2015 12:45 (UTC)","1532","234"
"Austria (AT)","02.01.2015 12:45 - 02.01.2015 13:00 (UTC)","1524","241"
"Austria (AT)","02.01.2015 13:00 - 02.01.2015 13:15 (UTC)","1529","240"
"Austria (AT)","02.01.2015 13:15 - 02.01.2015 13:30 (UTC)","1526","233"
"Austria (AT)","02.01.2015 13:30 - 02.01.2015 13:45 (UTC)","1526","234"
"Austria (AT)","02.01.2015 13:45 - 02.01.2015 14:00 (UTC)","1524","243"
"Austria (AT)","02.01.2015 14:00 - 02.01.2015 14:15 (UTC)","1511","249"
"Austria (AT)","02.01.2015 14:15 - 02.01.2015 14:30 (UTC)","1520","248"
"Austria (AT)","02.01.2015 14:30 - 02.01.2015 14:45 (UTC)","1520","247"
"Austria (AT)","02.01.2015 14:45 - 02.01.2015 15:00 (UTC)","1516","245"
"Austria (AT)","02.01.2015 15:00 - 02.01.2015 15:15 (UTC)","1536","235"
"Austria (AT)","02.01.2015 15:15 - 02.01.2015 15:30 (UTC)","1538","250"
"Austria (AT)","02.01.2015 15:30 - 02.01.2015 15:45 (UTC)","1540","285"
"Austria (AT)","02.01.2015 15:45 - 02.01.2015 16:00 (UTC)","1554","262"
"Austria (AT)","02.01.2015 16:00 - 02.01.2015 16:15 (UTC)","1617","166"
"Austria (AT)","02.01.2015 16:15 - 02.01.2015 16:30 (UTC)","1636","159"
"Austria (AT)","02.01.2015 16:30 - 02.01.2015 16:45 (UTC)","1661","146"
"Austria (AT)","02.01.2015 16:45 - 02.01.2015 17:00 (UTC)","1684","148"
"Austria (AT)","02.01.2015 17:00 - 02.01.2015 17:15 (UTC)","1690","187"
"Austria (AT)","02.01.2015 17:15 - 02.01.2015 17:30 (UTC)","1717","177"
"Austria (AT)","02.01.2015 17:30 - 02.01.2015 17:45 (UTC)","1722","172"
"Austria (AT)","02.01.2015 17:45 - 02.01.2015 18:00 (UTC)","1720","160"
"Austria (AT)","02.01.2015 18:00 - 02.01.2015 18:15 (UTC)","1730","142"
"Austria (AT)","02.01.2015 18:15 - 02.01.2015 18:30 (UTC)","1728","134"
"Austria (AT)","02.01.2015 18:30 - 02.01.2015 18:45 (UTC)","1730","122"
"Austria (AT)","02.01.2015 18:45 - 02.01.2015 19:00 (UTC)","1732","114"
"Austria (AT)","02.01.2015 19:00 - 02.01.2015 19:15 (UTC)","1706","103"
