"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Latvia (LV)","02.01.2015 00:00 - 02.01.2015 01:00 (UTC)","n/e","0"
"Latvia (LV)","02.01.2015 01:00 - 02.01.2015 02:00 (UTC)","n/e","0"
"Latvia (LV)","02.01.2015 02:00 - 02.01.2015 03:00 (UTC)","n/e","0"
"Latvia (LV)","02.01.2015 03:00 - 02.01.2015 04:00 (UTC)","n/e","0"
"Latvia (LV)","02.01.2015 04:00 - 02.01.2015 05:00 (UTC)","n/e","0"
"Latvia (LV)","02.01.2015 05:00 - 02.01.2015 06:00 (UTC)","n/e","0"
"Latvia (LV)","02.01.2015 06:00 - 02.01.2015 07:00 (UTC)","n/e","24"
"Latvia (LV)","02.01.2015 07:00 - 02.01.2015 08:00 (UTC)","n/e","140"
"Latvia (LV)","02.01.2015 08:00 - 02.01.2015 09:00 (UTC)","n/e","148"
"Latvia (LV)","02.01.2015 09:00 - 02.01.2015 10:00 (UTC)","n/e","139"
"Latvia (LV)","02.01.2015 10:00 - 02.01.2015 11:00 (UTC)","n/e","168"
"Latvia (LV)","02.01.2015 11:00 - 02.01.2015 12:00 (UTC)","n/e","174"
"Latvia (LV)","02.01.2015 12:00 - 02.01.2015 13:00 (UTC)","n/e","190"
"Latvia (LV)","02.01.2015 13:00 - 02.01.2015 14:00 (UTC)","n/e","266"
"Latvia (LV)","02.01.2015 14:00 - 02.01.2015 15:00 (UTC)","n/e","323"
"Latvia (LV)","02.01.2015 15:00 - 02.01.2015 16:00 (UTC)","n/e","384"
"Latvia (LV)","02.01.2015 16:00 - 02.01.2015 17:00 (UTC)","n/e","336"
"Latvia (LV)","02.01.2015 17:00 - 02.01.2015 18:00 (UTC)","n/e","266"
"Latvia (LV)","02.01.2015 18:00 - 02.01.2015 19:00 (UTC)","n/e","239"
"Latvia (LV)","02.01.2015 19:00 - 02.01.2015 20:00 (UTC)","n/e","243"
"Latvia (LV)","02.01.2015 20:00 - 02.01.2015 21:00 (UTC)","n/e","0"
"Latvia (LV)","02.01.2015 21:00 - 02.01.2015 22:00 (UTC)","n/e","0"
"Latvia (LV)","02.01.2015 22:00 - 02.01.2015 23:00 (UTC)","n/e","0"
"Latvia (LV)","02.01.2015 23:00 - 03.01.2015 00:00 (UTC)","n/e","0"
"Latvia (LV)","03.01.2015 00:00 - 03.01.2015 01:00 (UTC)","n/e","0"
"Latvia (LV)","03.01.2015 01:00 - 03.01.2015 02:00 (UTC)","n/e","0"
"Latvia (LV)","03.01.2015 02:00 - 03.01.2015 03:00 (UTC)","n/e","0"
"Latvia (LV)","03.01.2015 03:00 - 03.01.2015 04:00 (UTC)","n/e","0"
"Latvia (LV)","03.01.2015 04:00 - 03.01.2015 05:00 (UTC)","n/e","0"
"Latvia (LV)","03.01.2015 05:00 - 03.01.2015 06:00 (UTC)","n/e","0"
"Latvia (LV)","03.01.2015 06:00 - 03.01.2015 07:00 (UTC)","n/e","0"
"Latvia (LV)","03.01.2015 07:00 - 03.01.2015 08:00 (UTC)","n/e","119"
"Latvia (LV)","03.01.2015 08:00 - 03.01.2015 09:00 (UTC)","n/e","132"
"Latvia (LV)","03.01.2015 09:00 - 03.01.2015 10:00 (UTC)","n/e","285"
"Latvia (LV)","03.01.2015 10:00 - 03.01.2015 11:00 (UTC)","n/e","269"
"Latvia (LV)","03.01.2015 11:00 - 03.01.2015 12:00 (UTC)","n/e","302"
"Latvia (LV)","03.01.2015 12:00 - 03.01.2015 13:00 (UTC)","n/e","335"
"Latvia (LV)","03.01.2015 13:00 - 03.01.2015 14:00 (UTC)","n/e","336"
"Latvia (LV)","03.01.2015 14:00 - 03.01.2015 15:00 (UTC)","n/e","340"
"Latvia (LV)","03.01.2015 15:00 - 03.01.2015 16:00 (UTC)","n/e","555"
"Latvia (LV)","03.01.2015 16:00 - 03.01.2015 17:00 (UTC)","n/e","498"
"Latvia (LV)","03.01.2015 17:00 - 03.01.2015 18:00 (UTC)","n/e","494"
"Latvia (LV)","03.01.2015 18:00 - 03.01.2015 19:00 (UTC)","n/e","335"
"Latvia (LV)","03.01.2015 19:00 - 03.01.2015 20:00 (UTC)","n/e","284"
"Latvia (LV)","03.01.2015 20:00 - 03.01.2015 21:00 (UTC)","n/e","37"
"Latvia (LV)","03.01.2015 21:00 - 03.01.2015 22:00 (UTC)","n/e","36"
"Latvia (LV)","03.01.2015 22:00 - 03.01.2015 23:00 (UTC)","n/e","1"
"Latvia (LV)","03.01.2015 23:00 - 04.01.2015 00:00 (UTC)","n/e","1"
"Latvia (LV)","04.01.2015 00:00 - 04.01.2015 01:00 (UTC)","n/e","82"
"Latvia (LV)","04.01.2015 01:00 - 04.01.2015 02:00 (UTC)","n/e","83"
"Latvia (LV)","04.01.2015 02:00 - 04.01.2015 03:00 (UTC)","n/e","65"
"Latvia (LV)","04.01.2015 03:00 - 04.01.2015 04:00 (UTC)","n/e","194"
"Latvia (LV)","04.01.2015 04:00 - 04.01.2015 05:00 (UTC)","n/e","215"
"Latvia (LV)","04.01.2015 05:00 - 04.01.2015 06:00 (UTC)","n/e","269"
"Latvia (LV)","04.01.2015 06:00 - 04.01.2015 07:00 (UTC)","n/e","268"
"Latvia (LV)","04.01.2015 07:00 - 04.01.2015 08:00 (UTC)","n/e","475"
"Latvia (LV)","04.01.2015 08:00 - 04.01.2015 09:00 (UTC)","n/e","473"
"Latvia (LV)","04.01.2015 09:00 - 04.01.2015 10:00 (UTC)","n/e","491"
"Latvia (LV)","04.01.2015 10:00 - 04.01.2015 11:00 (UTC)","n/e","442"
"Latvia (LV)","04.01.2015 11:00 - 04.01.2015 12:00 (UTC)","n/e","401"
"Latvia (LV)","04.01.2015 12:00 - 04.01.2015 13:00 (UTC)","n/e","418"
"Latvia (LV)","04.01.2015 13:00 - 04.01.2015 14:00 (UTC)","n/e","562"
"Latvia (LV)","04.01.2015 14:00 - 04.01.2015 15:00 (UTC)","n/e","573"
"Latvia (LV)","04.01.2015 15:00 - 04.01.2015 16:00 (UTC)","n/e","609"
"Latvia (LV)","04.01.2015 16:00 - 04.01.2015 17:00 (UTC)","n/e","690"
"Latvia (LV)","04.01.2015 17:00 - 04.01.2015 18:00 (UTC)","n/e","685"
"Latvia (LV)","04.01.2015 18:00 - 04.01.2015 19:00 (UTC)","n/e","588"
"Latvia (LV)","04.01.2015 19:00 - 04.01.2015 20:00 (UTC)","n/e","318"
"Latvia (LV)","04.01.2015 20:00 - 04.01.2015 21:00 (UTC)","n/e","45"
"Latvia (LV)","04.01.2015 21:00 - 04.01.2015 22:00 (UTC)","n/e","8"
"Latvia (LV)","04.01.2015 22:00 - 04.01.2015 23:00 (UTC)","n/e","0"
"Latvia (LV)","04.01.2015 23:00 - 05.01.2015 00:00 (UTC)","n/e","0"
"Latvia (LV)","05.01.2015 00:00 - 05.01.2015 01:00 (UTC)","n/e","0"
"Latvia (LV)","05.01.2015 01:00 - 05.01.2015 02:00 (UTC)","n/e","0"
"Latvia (LV)","05.01.2015 02:00 - 05.01.2015 03:00 (UTC)","n/e","0"
"Latvia (LV)","05.01.2015 03:00 - 05.01.2015 04:00 (UTC)","n/e","10"
"Latvia (LV)","05.01.2015 04:00 - 05.01.2015 05:00 (UTC)","n/e","93"
"Latvia (LV)","05.01.2015 05:00 - 05.01.2015 06:00 (UTC)","n/e","284"
"Latvia (LV)","05.01.2015 06:00 - 05.01.2015 07:00 (UTC)","n/e","464"
"Latvia (LV)","05.01.2015 07:00 - 05.01.2015 08:00 (UTC)","n/e","472"
"Latvia (LV)","05.01.2015 08:00 - 05.01.2015 09:00 (UTC)","n/e","521"
"Latvia (LV)","05.01.2015 09:00 - 05.01.2015 10:00 (UTC)","n/e","522"
"Latvia (LV)","05.01.2015 10:00 - 05.01.2015 11:00 (UTC)","n/e","422"
"Latvia (LV)","05.01.2015 11:00 - 05.01.2015 12:00 (UTC)","n/e","277"
"Latvia (LV)","05.01.2015 12:00 - 05.01.2015 13:00 (UTC)","n/e","248"
"Latvia (LV)","05.01.2015 13:00 - 05.01.2015 14:00 (UTC)","n/e","273"
"Latvia (LV)","05.01.2015 14:00 - 05.01.2015 15:00 (UTC)","n/e","513"
"Latvia (LV)","05.01.2015 15:00 - 05.01.2015 16:00 (UTC)","n/e","889"
"Latvia (LV)","05.01.2015 16:00 - 05.01.2015 17:00 (UTC)","n/e","903"
"Latvia (LV)","05.01.2015 17:00 - 05.01.2015 18:00 (UTC)","n/e","995"
"Latvia (LV)","05.01.2015 18:00 - 05.01.2015 19:00 (UTC)","n/e","765"
"Latvia (LV)","05.01.2015 19:00 - 05.01.2015 20:00 (UTC)","n/e","238"
"Latvia (LV)","05.01.2015 20:00 - 05.01.2015 21:00 (UTC)","n/e","36"
"Latvia (LV)","05.01.2015 21:00 - 05.01.2015 22:00 (UTC)","n/e","6"
"Latvia (LV)","05.01.2015 22:00 - 05.01.2015 23:00 (UTC)","n/e","0"
"Latvia (LV)","05.01.2015 23:00 - 06.01.2015 00:00 (UTC)","n/e","0"
"Latvia (LV)","06.01.2015 00:00 - 06.01.2015 01:00 (UTC)","n/e","0"
"Latvia (LV)","06.01.2015 01:00 - 06.01.2015 02:00 (UTC)","n/e","0"
"Latvia (LV)","06.01.2015 02:00 - 06.01.2015 03:00 (UTC)","n/e","0"
"Latvia (LV)","06.01.2015 03:00 - 06.01.2015 04:00 (UTC)","n/e","0"
"Latvia (LV)","06.01.2015 04:00 - 06.01.2015 05:00 (UTC)","n/e","8"
"Latvia (LV)","06.01.2015 05:00 - 06.01.2015 06:00 (UTC)","n/e","242"
"Latvia (LV)","06.01.2015 06:00 - 06.01.2015 07:00 (UTC)","n/e","362"
"Latvia (LV)","06.01.2015 07:00 - 06.01.2015 08:00 (UTC)","n/e","322"
"Latvia (LV)","06.01.2015 08:00 - 06.01.2015 09:00 (UTC)","n/e","316"
"Latvia (LV)","06.01.2015 09:00 - 06.01.2015 10:00 (UTC)","n/e","316"
"Latvia (LV)","06.01.2015 10:00 - 06.01.2015 11:00 (UTC)","n/e","267"
"Latvia (LV)","06.01.2015 11:00 - 06.01.2015 12:00 (UTC)","n/e","250"
"Latvia (LV)","06.01.2015 12:00 - 06.01.2015 13:00 (UTC)","n/e","375"
"Latvia (LV)","06.01.2015 13:00 - 06.01.2015 14:00 (UTC)","n/e","380"
"Latvia (LV)","06.01.2015 14:00 - 06.01.2015 15:00 (UTC)","n/e","453"
"Latvia (LV)","06.01.2015 15:00 - 06.01.2015 16:00 (UTC)","n/e","552"
"Latvia (LV)","06.01.2015 16:00 - 06.01.2015 17:00 (UTC)","n/e","561"
"Latvia (LV)","06.01.2015 17:00 - 06.01.2015 18:00 (UTC)","n/e","561"
"Latvia (LV)","06.01.2015 18:00 - 06.01.2015 19:00 (UTC)","n/e","559"
"Latvia (LV)","06.01.2015 19:00 - 06.01.2015 20:00 (UTC)","n/e","212"
"Latvia (LV)","06.01.2015 20:00 - 06.01.2015 21:00 (UTC)","n/e","26"
"Latvia (LV)","06.01.2015 21:00 - 06.01.2015 22:00 (UTC)","n/e","35"
"Latvia (LV)","06.01.2015 22:00 - 06.01.2015 23:00 (UTC)","n/e","35"
"Latvia (LV)","06.01.2015 23:00 - 07.01.2015 00:00 (UTC)","n/e","23"
"Latvia (LV)","07.01.2015 00:00 - 07.01.2015 01:00 (UTC)","n/e","2"
"Latvia (LV)","07.01.2015 01:00 - 07.01.2015 02:00 (UTC)","n/e","0"
"Latvia (LV)","07.01.2015 02:00 - 07.01.2015 03:00 (UTC)","n/e","0"
"Latvia (LV)","07.01.2015 03:00 - 07.01.2015 04:00 (UTC)","n/e","0"
"Latvia (LV)","07.01.2015 04:00 - 07.01.2015 05:00 (UTC)","n/e","2"
"Latvia (LV)","07.01.2015 05:00 - 07.01.2015 06:00 (UTC)","n/e","203"
"Latvia (LV)","07.01.2015 06:00 - 07.01.2015 07:00 (UTC)","n/e","442"
"Latvia (LV)","07.01.2015 07:00 - 07.01.2015 08:00 (UTC)","n/e","303"
"Latvia (LV)","07.01.2015 08:00 - 07.01.2015 09:00 (UTC)","n/e","282"
"Latvia (LV)","07.01.2015 09:00 - 07.01.2015 10:00 (UTC)","n/e","283"
"Latvia (LV)","07.01.2015 10:00 - 07.01.2015 11:00 (UTC)","n/e","232"
"Latvia (LV)","07.01.2015 11:00 - 07.01.2015 12:00 (UTC)","n/e","N/A"
"Latvia (LV)","07.01.2015 12:00 - 07.01.2015 13:00 (UTC)","n/e","248"
"Latvia (LV)","07.01.2015 13:00 - 07.01.2015 14:00 (UTC)","n/e","249"
"Latvia (LV)","07.01.2015 14:00 - 07.01.2015 15:00 (UTC)","n/e","336"
"Latvia (LV)","07.01.2015 15:00 - 07.01.2015 16:00 (UTC)","n/e","765"
"Latvia (LV)","07.01.2015 16:00 - 07.01.2015 17:00 (UTC)","n/e","799"
"Latvia (LV)","07.01.2015 17:00 - 07.01.2015 18:00 (UTC)","n/e","508"
"Latvia (LV)","07.01.2015 18:00 - 07.01.2015 19:00 (UTC)","n/e","510"
"Latvia (LV)","07.01.2015 19:00 - 07.01.2015 20:00 (UTC)","n/e","149"
"Latvia (LV)","07.01.2015 20:00 - 07.01.2015 21:00 (UTC)","n/e","2"
"Latvia (LV)","07.01.2015 21:00 - 07.01.2015 22:00 (UTC)","n/e","0"
"Latvia (LV)","07.01.2015 22:00 - 07.01.2015 23:00 (UTC)","n/e","0"
"Latvia (LV)","07.01.2015 23:00 - 08.01.2015 00:00 (UTC)","n/e","0"
"Latvia (LV)","08.01.2015 00:00 - 08.01.2015 01:00 (UTC)","n/e","0"
"Latvia (LV)","08.01.2015 01:00 - 08.01.2015 02:00 (UTC)","n/e","0"
"Latvia (LV)","08.01.2015 02:00 - 08.01.2015 03:00 (UTC)","n/e","0"
"Latvia (LV)","08.01.2015 03:00 - 08.01.2015 04:00 (UTC)","n/e","0"
"Latvia (LV)","08.01.2015 04:00 - 08.01.2015 05:00 (UTC)","n/e","0"
"Latvia (LV)","08.01.2015 05:00 - 08.01.2015 06:00 (UTC)","n/e","151"
"Latvia (LV)","08.01.2015 06:00 - 08.01.2015 07:00 (UTC)","n/e","356"
"Latvia (LV)","08.01.2015 07:00 - 08.01.2015 08:00 (UTC)","n/e","268"
"Latvia (LV)","08.01.2015 08:00 - 08.01.2015 09:00 (UTC)","n/e","249"
"Latvia (LV)","08.01.2015 09:00 - 08.01.2015 10:00 (UTC)","n/e","201"
"Latvia (LV)","08.01.2015 10:00 - 08.01.2015 11:00 (UTC)","n/e","140"
"Latvia (LV)","08.01.2015 11:00 - 08.01.2015 12:00 (UTC)","n/e","140"
"Latvia (LV)","08.01.2015 12:00 - 08.01.2015 13:00 (UTC)","n/e","167"
"Latvia (LV)","08.01.2015 13:00 - 08.01.2015 14:00 (UTC)","n/e","287"
"Latvia (LV)","08.01.2015 14:00 - 08.01.2015 15:00 (UTC)","n/e","471"
"Latvia (LV)","08.01.2015 15:00 - 08.01.2015 16:00 (UTC)","n/e","596"
"Latvia (LV)","08.01.2015 16:00 - 08.01.2015 17:00 (UTC)","n/e","598"
"Latvia (LV)","08.01.2015 17:00 - 08.01.2015 18:00 (UTC)","n/e","537"
"Latvia (LV)","08.01.2015 18:00 - 08.01.2015 19:00 (UTC)","n/e","456"
"Latvia (LV)","08.01.2015 19:00 - 08.01.2015 20:00 (UTC)","n/e","271"
"Latvia (LV)","08.01.2015 20:00 - 08.01.2015 21:00 (UTC)","n/e","3"
"Latvia (LV)","08.01.2015 21:00 - 08.01.2015 22:00 (UTC)","n/e","0"
"Latvia (LV)","08.01.2015 22:00 - 08.01.2015 23:00 (UTC)","n/e","0"
"Latvia (LV)","08.01.2015 23:00 - 09.01.2015 00:00 (UTC)","n/e","0"
"Latvia (LV)","09.01.2015 00:00 - 09.01.2015 01:00 (UTC)","n/e","0"
"Latvia (LV)","09.01.2015 01:00 - 09.01.2015 02:00 (UTC)","n/e","0"
"Latvia (LV)","09.01.2015 02:00 - 09.01.2015 03:00 (UTC)","n/e","7"
"Latvia (LV)","09.01.2015 03:00 - 09.01.2015 04:00 (UTC)","n/e","1"
"Latvia (LV)","09.01.2015 04:00 - 09.01.2015 05:00 (UTC)","n/e","12"
"Latvia (LV)","09.01.2015 05:00 - 09.01.2015 06:00 (UTC)","n/e","163"
"Latvia (LV)","09.01.2015 06:00 - 09.01.2015 07:00 (UTC)","n/e","391"
"Latvia (LV)","09.01.2015 07:00 - 09.01.2015 08:00 (UTC)","n/e","257"
"Latvia (LV)","09.01.2015 08:00 - 09.01.2015 09:00 (UTC)","n/e","249"
"Latvia (LV)","09.01.2015 09:00 - 09.01.2015 10:00 (UTC)","n/e","249"
"Latvia (LV)","09.01.2015 10:00 - 09.01.2015 11:00 (UTC)","n/e","204"
"Latvia (LV)","09.01.2015 11:00 - 09.01.2015 12:00 (UTC)","n/e","226"
"Latvia (LV)","09.01.2015 12:00 - 09.01.2015 13:00 (UTC)","n/e","265"
"Latvia (LV)","09.01.2015 13:00 - 09.01.2015 14:00 (UTC)","n/e","272"
"Latvia (LV)","09.01.2015 14:00 - 09.01.2015 15:00 (UTC)","n/e","376"
"Latvia (LV)","09.01.2015 15:00 - 09.01.2015 16:00 (UTC)","n/e","472"
"Latvia (LV)","09.01.2015 16:00 - 09.01.2015 17:00 (UTC)","n/e","468"
"Latvia (LV)","09.01.2015 17:00 - 09.01.2015 18:00 (UTC)","n/e","397"
"Latvia (LV)","09.01.2015 18:00 - 09.01.2015 19:00 (UTC)","n/e","363"
"Latvia (LV)","09.01.2015 19:00 - 09.01.2015 20:00 (UTC)","n/e","205"
"Latvia (LV)","09.01.2015 20:00 - 09.01.2015 21:00 (UTC)","n/e","4"
"Latvia (LV)","09.01.2015 21:00 - 09.01.2015 22:00 (UTC)","n/e","0"
"Latvia (LV)","09.01.2015 22:00 - 09.01.2015 23:00 (UTC)","n/e","0"
"Latvia (LV)","09.01.2015 23:00 - 10.01.2015 00:00 (UTC)","n/e","0"
"Latvia (LV)","10.01.2015 00:00 - 10.01.2015 01:00 (UTC)","n/e","0"
"Latvia (LV)","10.01.2015 01:00 - 10.01.2015 02:00 (UTC)","n/e","0"
"Latvia (LV)","10.01.2015 02:00 - 10.01.2015 03:00 (UTC)","n/e","0"
"Latvia (LV)","10.01.2015 03:00 - 10.01.2015 04:00 (UTC)","n/e","3"
"Latvia (LV)","10.01.2015 04:00 - 10.01.2015 05:00 (UTC)","n/e","180"
"Latvia (LV)","10.01.2015 05:00 - 10.01.2015 06:00 (UTC)","n/e","358"
"Latvia (LV)","10.01.2015 06:00 - 10.01.2015 07:00 (UTC)","n/e","400"
"Latvia (LV)","10.01.2015 07:00 - 10.01.2015 08:00 (UTC)","n/e","504"
"Latvia (LV)","10.01.2015 08:00 - 10.01.2015 09:00 (UTC)","n/e","564"
"Latvia (LV)","10.01.2015 09:00 - 10.01.2015 10:00 (UTC)","n/e","591"
"Latvia (LV)","10.01.2015 10:00 - 10.01.2015 11:00 (UTC)","n/e","572"
"Latvia (LV)","10.01.2015 11:00 - 10.01.2015 12:00 (UTC)","n/e","560"
"Latvia (LV)","10.01.2015 12:00 - 10.01.2015 13:00 (UTC)","n/e","520"
"Latvia (LV)","10.01.2015 13:00 - 10.01.2015 14:00 (UTC)","n/e","452"
"Latvia (LV)","10.01.2015 14:00 - 10.01.2015 15:00 (UTC)","n/e","469"
"Latvia (LV)","10.01.2015 15:00 - 10.01.2015 16:00 (UTC)","n/e","516"
"Latvia (LV)","10.01.2015 16:00 - 10.01.2015 17:00 (UTC)","n/e","456"
"Latvia (LV)","10.01.2015 17:00 - 10.01.2015 18:00 (UTC)","n/e","434"
"Latvia (LV)","10.01.2015 18:00 - 10.01.2015 19:00 (UTC)","n/e","380"
"Latvia (LV)","10.01.2015 19:00 - 10.01.2015 20:00 (UTC)","n/e","235"
"Latvia (LV)","10.01.2015 20:00 - 10.01.2015 21:00 (UTC)","n/e","22"
"Latvia (LV)","10.01.2015 21:00 - 10.01.2015 22:00 (UTC)","n/e","18"
"Latvia (LV)","10.01.2015 22:00 - 10.01.2015 23:00 (UTC)","n/e","1"
"Latvia (LV)","10.01.2015 23:00 - 11.01.2015 00:00 (UTC)","n/e","0"
"Latvia (LV)","11.01.2015 00:00 - 11.01.2015 01:00 (UTC)","n/e","0"
"Latvia (LV)","11.01.2015 01:00 - 11.01.2015 02:00 (UTC)","n/e","0"
"Latvia (LV)","11.01.2015 02:00 - 11.01.2015 03:00 (UTC)","n/e","0"
"Latvia (LV)","11.01.2015 03:00 - 11.01.2015 04:00 (UTC)","n/e","0"
"Latvia (LV)","11.01.2015 04:00 - 11.01.2015 05:00 (UTC)","n/e","0"
"Latvia (LV)","11.01.2015 05:00 - 11.01.2015 06:00 (UTC)","n/e","36"
"Latvia (LV)","11.01.2015 06:00 - 11.01.2015 07:00 (UTC)","n/e","86"
"Latvia (LV)","11.01.2015 07:00 - 11.01.2015 08:00 (UTC)","n/e","215"
"Latvia (LV)","11.01.2015 08:00 - 11.01.2015 09:00 (UTC)","n/e","298"
"Latvia (LV)","11.01.2015 09:00 - 11.01.2015 10:00 (UTC)","n/e","359"
"Latvia (LV)","11.01.2015 10:00 - 11.01.2015 11:00 (UTC)","n/e","374"
"Latvia (LV)","11.01.2015 11:00 - 11.01.2015 12:00 (UTC)","n/e","378"
"Latvia (LV)","11.01.2015 12:00 - 11.01.2015 13:00 (UTC)","n/e","371"
"Latvia (LV)","11.01.2015 13:00 - 11.01.2015 14:00 (UTC)","n/e","378"
"Latvia (LV)","11.01.2015 14:00 - 11.01.2015 15:00 (UTC)","n/e","509"
"Latvia (LV)","11.01.2015 15:00 - 11.01.2015 16:00 (UTC)","n/e","644"
"Latvia (LV)","11.01.2015 16:00 - 11.01.2015 17:00 (UTC)","n/e","648"
"Latvia (LV)","11.01.2015 17:00 - 11.01.2015 18:00 (UTC)","n/e","638"
"Latvia (LV)","11.01.2015 18:00 - 11.01.2015 19:00 (UTC)","n/e","540"
"Latvia (LV)","11.01.2015 19:00 - 11.01.2015 20:00 (UTC)","n/e","429"
"Latvia (LV)","11.01.2015 20:00 - 11.01.2015 21:00 (UTC)","n/e","170"
"Latvia (LV)","11.01.2015 21:00 - 11.01.2015 22:00 (UTC)","n/e","2"
"Latvia (LV)","11.01.2015 22:00 - 11.01.2015 23:00 (UTC)","n/e","0"
"Latvia (LV)","11.01.2015 23:00 - 12.01.2015 00:00 (UTC)","n/e","0"
"Latvia (LV)","12.01.2015 00:00 - 12.01.2015 01:00 (UTC)","n/e","0"
"Latvia (LV)","12.01.2015 01:00 - 12.01.2015 02:00 (UTC)","n/e","0"
"Latvia (LV)","12.01.2015 02:00 - 12.01.2015 03:00 (UTC)","n/e","0"
"Latvia (LV)","12.01.2015 03:00 - 12.01.2015 04:00 (UTC)","n/e","0"
"Latvia (LV)","12.01.2015 04:00 - 12.01.2015 05:00 (UTC)","n/e","440"
"Latvia (LV)","12.01.2015 05:00 - 12.01.2015 06:00 (UTC)","n/e","609"
"Latvia (LV)","12.01.2015 06:00 - 12.01.2015 07:00 (UTC)","n/e","787"
"Latvia (LV)","12.01.2015 07:00 - 12.01.2015 08:00 (UTC)","n/e","617"
"Latvia (LV)","12.01.2015 08:00 - 12.01.2015 09:00 (UTC)","n/e","532"
"Latvia (LV)","12.01.2015 09:00 - 12.01.2015 10:00 (UTC)","n/e","489"
"Latvia (LV)","12.01.2015 10:00 - 12.01.2015 11:00 (UTC)","n/e","520"
"Latvia (LV)","12.01.2015 11:00 - 12.01.2015 12:00 (UTC)","n/e","345"
"Latvia (LV)","12.01.2015 12:00 - 12.01.2015 13:00 (UTC)","n/e","191"
"Latvia (LV)","12.01.2015 13:00 - 12.01.2015 14:00 (UTC)","n/e","288"
"Latvia (LV)","12.01.2015 14:00 - 12.01.2015 15:00 (UTC)","n/e","670"
"Latvia (LV)","12.01.2015 15:00 - 12.01.2015 16:00 (UTC)","n/e","704"
"Latvia (LV)","12.01.2015 16:00 - 12.01.2015 17:00 (UTC)","n/e","406"
"Latvia (LV)","12.01.2015 17:00 - 12.01.2015 18:00 (UTC)","n/e","238"
"Latvia (LV)","12.01.2015 18:00 - 12.01.2015 19:00 (UTC)","n/e","1"
"Latvia (LV)","12.01.2015 19:00 - 12.01.2015 20:00 (UTC)","n/e","0"
"Latvia (LV)","12.01.2015 20:00 - 12.01.2015 21:00 (UTC)","n/e","0"
"Latvia (LV)","12.01.2015 21:00 - 12.01.2015 22:00 (UTC)","n/e","0"
"Latvia (LV)","12.01.2015 22:00 - 12.01.2015 23:00 (UTC)","n/e","0"
"Latvia (LV)","12.01.2015 23:00 - 13.01.2015 00:00 (UTC)","n/e","0"
"Latvia (LV)","13.01.2015 00:00 - 13.01.2015 01:00 (UTC)","n/e","0"
"Latvia (LV)","13.01.2015 01:00 - 13.01.2015 02:00 (UTC)","n/e","0"
"Latvia (LV)","13.01.2015 02:00 - 13.01.2015 03:00 (UTC)","n/e","0"
"Latvia (LV)","13.01.2015 03:00 - 13.01.2015 04:00 (UTC)","n/e","0"
"Latvia (LV)","13.01.2015 04:00 - 13.01.2015 05:00 (UTC)","n/e","65"
"Latvia (LV)","13.01.2015 05:00 - 13.01.2015 06:00 (UTC)","n/e","24"
"Latvia (LV)","13.01.2015 06:00 - 13.01.2015 07:00 (UTC)","n/e","156"
