"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Czech Republic (CZ)","01.01.2016 20:00 - 01.01.2016 21:00 (CET/CEST)","82","322"
"Czech Republic (CZ)","01.01.2016 21:00 - 01.01.2016 22:00 (CET/CEST)","80","239"
"Czech Republic (CZ)","01.01.2016 22:00 - 01.01.2016 23:00 (CET/CEST)","91","111"
"Czech Republic (CZ)","01.01.2016 23:00 - 02.01.2016 00:00 (CET/CEST)","92","102"
"Czech Republic (CZ)","02.01.2016 00:00 - 02.01.2016 01:00 (CET/CEST)","107","34"
"Czech Republic (CZ)","02.01.2016 01:00 - 02.01.2016 02:00 (CET/CEST)","107","33"
"Czech Republic (CZ)","02.01.2016 02:00 - 02.01.2016 03:00 (CET/CEST)","107","33"
"Czech Republic (CZ)","02.01.2016 03:00 - 02.01.2016 04:00 (CET/CEST)","107","33"
"Czech Republic (CZ)","02.01.2016 04:00 - 02.01.2016 05:00 (CET/CEST)","107","33"
"Czech Republic (CZ)","02.01.2016 05:00 - 02.01.2016 06:00 (CET/CEST)","104","44"
"Czech Republic (CZ)","02.01.2016 06:00 - 02.01.2016 07:00 (CET/CEST)","103","53"
"Czech Republic (CZ)","02.01.2016 07:00 - 02.01.2016 08:00 (CET/CEST)","112","41"
"Czech Republic (CZ)","02.01.2016 08:00 - 02.01.2016 09:00 (CET/CEST)","108","49"
"Czech Republic (CZ)","02.01.2016 09:00 - 02.01.2016 10:00 (CET/CEST)","110","42"
"Czech Republic (CZ)","02.01.2016 10:00 - 02.01.2016 11:00 (CET/CEST)","114","34"
"Czech Republic (CZ)","02.01.2016 11:00 - 02.01.2016 12:00 (CET/CEST)","110","34"
"Czech Republic (CZ)","02.01.2016 12:00 - 02.01.2016 13:00 (CET/CEST)","110","34"
"Czech Republic (CZ)","02.01.2016 13:00 - 02.01.2016 14:00 (CET/CEST)","108","34"
"Czech Republic (CZ)","02.01.2016 14:00 - 02.01.2016 15:00 (CET/CEST)","108","34"
"Czech Republic (CZ)","02.01.2016 15:00 - 02.01.2016 16:00 (CET/CEST)","96","100"
"Czech Republic (CZ)","02.01.2016 16:00 - 02.01.2016 17:00 (CET/CEST)","93","115"
"Czech Republic (CZ)","02.01.2016 17:00 - 02.01.2016 18:00 (CET/CEST)","85","226"
"Czech Republic (CZ)","02.01.2016 18:00 - 02.01.2016 19:00 (CET/CEST)","82","305"
"Czech Republic (CZ)","02.01.2016 19:00 - 02.01.2016 20:00 (CET/CEST)","86","221"
"Czech Republic (CZ)","02.01.2016 20:00 - 02.01.2016 21:00 (CET/CEST)","85","235"
"Czech Republic (CZ)","02.01.2016 21:00 - 02.01.2016 22:00 (CET/CEST)","88","130"
"Czech Republic (CZ)","02.01.2016 22:00 - 02.01.2016 23:00 (CET/CEST)","91","110"
"Czech Republic (CZ)","02.01.2016 23:00 - 03.01.2016 00:00 (CET/CEST)","103","45"
"Czech Republic (CZ)","03.01.2016 00:00 - 03.01.2016 01:00 (CET/CEST)","107","33"
"Czech Republic (CZ)","03.01.2016 01:00 - 03.01.2016 02:00 (CET/CEST)","107","33"
"Czech Republic (CZ)","03.01.2016 02:00 - 03.01.2016 03:00 (CET/CEST)","107","32"
"Czech Republic (CZ)","03.01.2016 03:00 - 03.01.2016 04:00 (CET/CEST)","108","31"
"Czech Republic (CZ)","03.01.2016 04:00 - 03.01.2016 05:00 (CET/CEST)","108","31"
"Czech Republic (CZ)","03.01.2016 05:00 - 03.01.2016 06:00 (CET/CEST)","104","42"
"Czech Republic (CZ)","03.01.2016 06:00 - 03.01.2016 07:00 (CET/CEST)","103","51"
"Czech Republic (CZ)","03.01.2016 07:00 - 03.01.2016 08:00 (CET/CEST)","112","39"
"Czech Republic (CZ)","03.01.2016 08:00 - 03.01.2016 09:00 (CET/CEST)","108","49"
"Czech Republic (CZ)","03.01.2016 09:00 - 03.01.2016 10:00 (CET/CEST)","110","42"
"Czech Republic (CZ)","03.01.2016 10:00 - 03.01.2016 11:00 (CET/CEST)","112","42"
"Czech Republic (CZ)","03.01.2016 11:00 - 03.01.2016 12:00 (CET/CEST)","107","42"
"Czech Republic (CZ)","03.01.2016 12:00 - 03.01.2016 13:00 (CET/CEST)","110","34"
"Czech Republic (CZ)","03.01.2016 13:00 - 03.01.2016 14:00 (CET/CEST)","108","34"
"Czech Republic (CZ)","03.01.2016 14:00 - 03.01.2016 15:00 (CET/CEST)","108","34"
"Czech Republic (CZ)","03.01.2016 15:00 - 03.01.2016 16:00 (CET/CEST)","95","100"
"Czech Republic (CZ)","03.01.2016 16:00 - 03.01.2016 17:00 (CET/CEST)","93","114"
"Czech Republic (CZ)","03.01.2016 17:00 - 03.01.2016 18:00 (CET/CEST)","95","116"
"Czech Republic (CZ)","03.01.2016 18:00 - 03.01.2016 19:00 (CET/CEST)","86","221"
"Czech Republic (CZ)","03.01.2016 19:00 - 03.01.2016 20:00 (CET/CEST)","82","317"
"Czech Republic (CZ)","03.01.2016 20:00 - 03.01.2016 21:00 (CET/CEST)","82","330"
"Czech Republic (CZ)","03.01.2016 21:00 - 03.01.2016 22:00 (CET/CEST)","88","131"
"Czech Republic (CZ)","03.01.2016 22:00 - 03.01.2016 23:00 (CET/CEST)","91","109"
"Czech Republic (CZ)","03.01.2016 23:00 - 04.01.2016 00:00 (CET/CEST)","106","37"
"Czech Republic (CZ)","04.01.2016 00:00 - 04.01.2016 01:00 (CET/CEST)","105","33"
"Czech Republic (CZ)","04.01.2016 01:00 - 04.01.2016 02:00 (CET/CEST)","106","33"
"Czech Republic (CZ)","04.01.2016 02:00 - 04.01.2016 03:00 (CET/CEST)","106","33"
"Czech Republic (CZ)","04.01.2016 03:00 - 04.01.2016 04:00 (CET/CEST)","106","33"
"Czech Republic (CZ)","04.01.2016 04:00 - 04.01.2016 05:00 (CET/CEST)","106","33"
"Czech Republic (CZ)","04.01.2016 05:00 - 04.01.2016 06:00 (CET/CEST)","102","44"
"Czech Republic (CZ)","04.01.2016 06:00 - 04.01.2016 07:00 (CET/CEST)","101","53"
"Czech Republic (CZ)","04.01.2016 07:00 - 04.01.2016 08:00 (CET/CEST)","110","42"
"Czech Republic (CZ)","04.01.2016 08:00 - 04.01.2016 09:00 (CET/CEST)","97","98"
"Czech Republic (CZ)","04.01.2016 09:00 - 04.01.2016 10:00 (CET/CEST)","98","95"
"Czech Republic (CZ)","04.01.2016 10:00 - 04.01.2016 11:00 (CET/CEST)","100","87"
"Czech Republic (CZ)","04.01.2016 11:00 - 04.01.2016 12:00 (CET/CEST)","95","89"
"Czech Republic (CZ)","04.01.2016 12:00 - 04.01.2016 13:00 (CET/CEST)","94","99"
"Czech Republic (CZ)","04.01.2016 13:00 - 04.01.2016 14:00 (CET/CEST)","94","90"
"Czech Republic (CZ)","04.01.2016 14:00 - 04.01.2016 15:00 (CET/CEST)","92","98"
"Czech Republic (CZ)","04.01.2016 15:00 - 04.01.2016 16:00 (CET/CEST)","94","95"
"Czech Republic (CZ)","04.01.2016 16:00 - 04.01.2016 17:00 (CET/CEST)","83","219"
"Czech Republic (CZ)","04.01.2016 17:00 - 04.01.2016 18:00 (CET/CEST)","85","214"
"Czech Republic (CZ)","04.01.2016 18:00 - 04.01.2016 19:00 (CET/CEST)","81","293"
"Czech Republic (CZ)","04.01.2016 19:00 - 04.01.2016 20:00 (CET/CEST)","79","350"
"Czech Republic (CZ)","04.01.2016 20:00 - 04.01.2016 21:00 (CET/CEST)","83","248"
"Czech Republic (CZ)","04.01.2016 21:00 - 04.01.2016 22:00 (CET/CEST)","81","200"
"Czech Republic (CZ)","04.01.2016 22:00 - 04.01.2016 23:00 (CET/CEST)","84","159"
"Czech Republic (CZ)","04.01.2016 23:00 - 05.01.2016 00:00 (CET/CEST)","84","159"
"Czech Republic (CZ)","05.01.2016 00:00 - 05.01.2016 01:00 (CET/CEST)","94","14"
"Czech Republic (CZ)","05.01.2016 01:00 - 05.01.2016 02:00 (CET/CEST)","94","13"
"Czech Republic (CZ)","05.01.2016 02:00 - 05.01.2016 03:00 (CET/CEST)","94","13"
"Czech Republic (CZ)","05.01.2016 03:00 - 05.01.2016 04:00 (CET/CEST)","94","13"
"Czech Republic (CZ)","05.01.2016 04:00 - 05.01.2016 05:00 (CET/CEST)","95","11"
"Czech Republic (CZ)","05.01.2016 05:00 - 05.01.2016 06:00 (CET/CEST)","89","25"
"Czech Republic (CZ)","05.01.2016 06:00 - 05.01.2016 07:00 (CET/CEST)","82","50"
"Czech Republic (CZ)","05.01.2016 07:00 - 05.01.2016 08:00 (CET/CEST)","95","30"
"Czech Republic (CZ)","05.01.2016 08:00 - 05.01.2016 09:00 (CET/CEST)","73","121"
"Czech Republic (CZ)","05.01.2016 09:00 - 05.01.2016 10:00 (CET/CEST)","77","95"
"Czech Republic (CZ)","05.01.2016 10:00 - 05.01.2016 11:00 (CET/CEST)","106","46"
"Czech Republic (CZ)","05.01.2016 11:00 - 05.01.2016 12:00 (CET/CEST)","102","44"
"Czech Republic (CZ)","05.01.2016 12:00 - 05.01.2016 13:00 (CET/CEST)","105","35"
"Czech Republic (CZ)","05.01.2016 13:00 - 05.01.2016 14:00 (CET/CEST)","103","35"
"Czech Republic (CZ)","05.01.2016 14:00 - 05.01.2016 15:00 (CET/CEST)","103","35"
"Czech Republic (CZ)","05.01.2016 15:00 - 05.01.2016 16:00 (CET/CEST)","86","133"
"Czech Republic (CZ)","05.01.2016 16:00 - 05.01.2016 17:00 (CET/CEST)","86","140"
"Czech Republic (CZ)","05.01.2016 17:00 - 05.01.2016 18:00 (CET/CEST)","76","383"
"Czech Republic (CZ)","05.01.2016 18:00 - 05.01.2016 19:00 (CET/CEST)","76","371"
"Czech Republic (CZ)","05.01.2016 19:00 - 05.01.2016 20:00 (CET/CEST)","86","149"
"Czech Republic (CZ)","05.01.2016 20:00 - 05.01.2016 21:00 (CET/CEST)","99","65"
"Czech Republic (CZ)","05.01.2016 21:00 - 05.01.2016 22:00 (CET/CEST)","95","62"
"Czech Republic (CZ)","05.01.2016 22:00 - 05.01.2016 23:00 (CET/CEST)","102","36"
"Czech Republic (CZ)","05.01.2016 23:00 - 06.01.2016 00:00 (CET/CEST)","102","35"
"Czech Republic (CZ)","06.01.2016 00:00 - 06.01.2016 01:00 (CET/CEST)","101","30"
"Czech Republic (CZ)","06.01.2016 01:00 - 06.01.2016 02:00 (CET/CEST)","101","30"
"Czech Republic (CZ)","06.01.2016 02:00 - 06.01.2016 03:00 (CET/CEST)","101","30"
"Czech Republic (CZ)","06.01.2016 03:00 - 06.01.2016 04:00 (CET/CEST)","101","29"
"Czech Republic (CZ)","06.01.2016 04:00 - 06.01.2016 05:00 (CET/CEST)","101","29"
"Czech Republic (CZ)","06.01.2016 05:00 - 06.01.2016 06:00 (CET/CEST)","97","41"
"Czech Republic (CZ)","06.01.2016 06:00 - 06.01.2016 07:00 (CET/CEST)","93","62"
"Czech Republic (CZ)","06.01.2016 07:00 - 06.01.2016 08:00 (CET/CEST)","102","52"
"Czech Republic (CZ)","06.01.2016 08:00 - 06.01.2016 09:00 (CET/CEST)","87","128"
"Czech Republic (CZ)","06.01.2016 09:00 - 06.01.2016 10:00 (CET/CEST)","88","123"
"Czech Republic (CZ)","06.01.2016 10:00 - 06.01.2016 11:00 (CET/CEST)","90","116"
"Czech Republic (CZ)","06.01.2016 11:00 - 06.01.2016 12:00 (CET/CEST)","101","37"
"Czech Republic (CZ)","06.01.2016 12:00 - 06.01.2016 13:00 (CET/CEST)","102","35"
"Czech Republic (CZ)","06.01.2016 13:00 - 06.01.2016 14:00 (CET/CEST)","100","35"
"Czech Republic (CZ)","06.01.2016 14:00 - 06.01.2016 15:00 (CET/CEST)","100","36"
"Czech Republic (CZ)","06.01.2016 15:00 - 06.01.2016 16:00 (CET/CEST)","97","54"
"Czech Republic (CZ)","06.01.2016 16:00 - 06.01.2016 17:00 (CET/CEST)","71","392"
"Czech Republic (CZ)","06.01.2016 17:00 - 06.01.2016 18:00 (CET/CEST)","67","450"
"Czech Republic (CZ)","06.01.2016 18:00 - 06.01.2016 19:00 (CET/CEST)","68","386"
"Czech Republic (CZ)","06.01.2016 19:00 - 06.01.2016 20:00 (CET/CEST)","75","200"
"Czech Republic (CZ)","06.01.2016 20:00 - 06.01.2016 21:00 (CET/CEST)","90","67"
"Czech Republic (CZ)","06.01.2016 21:00 - 06.01.2016 22:00 (CET/CEST)","93","56"
"Czech Republic (CZ)","06.01.2016 22:00 - 06.01.2016 23:00 (CET/CEST)","99","36"
"Czech Republic (CZ)","06.01.2016 23:00 - 07.01.2016 00:00 (CET/CEST)","99","35"
"Czech Republic (CZ)","07.01.2016 00:00 - 07.01.2016 01:00 (CET/CEST)","101","30"
"Czech Republic (CZ)","07.01.2016 01:00 - 07.01.2016 02:00 (CET/CEST)","101","30"
"Czech Republic (CZ)","07.01.2016 02:00 - 07.01.2016 03:00 (CET/CEST)","100","32"
"Czech Republic (CZ)","07.01.2016 03:00 - 07.01.2016 04:00 (CET/CEST)","100","31"
"Czech Republic (CZ)","07.01.2016 04:00 - 07.01.2016 05:00 (CET/CEST)","100","30"
"Czech Republic (CZ)","07.01.2016 05:00 - 07.01.2016 06:00 (CET/CEST)","97","42"
"Czech Republic (CZ)","07.01.2016 06:00 - 07.01.2016 07:00 (CET/CEST)","95","55"
"Czech Republic (CZ)","07.01.2016 07:00 - 07.01.2016 08:00 (CET/CEST)","104","44"
"Czech Republic (CZ)","07.01.2016 08:00 - 07.01.2016 09:00 (CET/CEST)","97","63"
"Czech Republic (CZ)","07.01.2016 09:00 - 07.01.2016 10:00 (CET/CEST)","99","56"
"Czech Republic (CZ)","07.01.2016 10:00 - 07.01.2016 11:00 (CET/CEST)","101","38"
"Czech Republic (CZ)","07.01.2016 11:00 - 07.01.2016 12:00 (CET/CEST)","102","35"
"Czech Republic (CZ)","07.01.2016 12:00 - 07.01.2016 13:00 (CET/CEST)","99","44"
"Czech Republic (CZ)","07.01.2016 13:00 - 07.01.2016 14:00 (CET/CEST)","100","35"
"Czech Republic (CZ)","07.01.2016 14:00 - 07.01.2016 15:00 (CET/CEST)","100","35"
"Czech Republic (CZ)","07.01.2016 15:00 - 07.01.2016 16:00 (CET/CEST)","82","140"
"Czech Republic (CZ)","07.01.2016 16:00 - 07.01.2016 17:00 (CET/CEST)","71","403"
"Czech Republic (CZ)","07.01.2016 17:00 - 07.01.2016 18:00 (CET/CEST)","67","436"
"Czech Republic (CZ)","07.01.2016 18:00 - 07.01.2016 19:00 (CET/CEST)","68","404"
"Czech Republic (CZ)","07.01.2016 19:00 - 07.01.2016 20:00 (CET/CEST)","69","363"
"Czech Republic (CZ)","07.01.2016 20:00 - 07.01.2016 21:00 (CET/CEST)","87","85"
"Czech Republic (CZ)","07.01.2016 21:00 - 07.01.2016 22:00 (CET/CEST)","95","49"
"Czech Republic (CZ)","07.01.2016 22:00 - 07.01.2016 23:00 (CET/CEST)","98","37"
"Czech Republic (CZ)","07.01.2016 23:00 - 08.01.2016 00:00 (CET/CEST)","98","37"
"Czech Republic (CZ)","08.01.2016 00:00 - 08.01.2016 01:00 (CET/CEST)","101","28"
"Czech Republic (CZ)","08.01.2016 01:00 - 08.01.2016 02:00 (CET/CEST)","102","27"
"Czech Republic (CZ)","08.01.2016 02:00 - 08.01.2016 03:00 (CET/CEST)","102","27"
"Czech Republic (CZ)","08.01.2016 03:00 - 08.01.2016 04:00 (CET/CEST)","102","26"
"Czech Republic (CZ)","08.01.2016 04:00 - 08.01.2016 05:00 (CET/CEST)","102","25"
"Czech Republic (CZ)","08.01.2016 05:00 - 08.01.2016 06:00 (CET/CEST)","98","37"
"Czech Republic (CZ)","08.01.2016 06:00 - 08.01.2016 07:00 (CET/CEST)","96","52"
"Czech Republic (CZ)","08.01.2016 07:00 - 08.01.2016 08:00 (CET/CEST)","104","42"
"Czech Republic (CZ)","08.01.2016 08:00 - 08.01.2016 09:00 (CET/CEST)","97","64"
"Czech Republic (CZ)","08.01.2016 09:00 - 08.01.2016 10:00 (CET/CEST)","99","58"
"Czech Republic (CZ)","08.01.2016 10:00 - 08.01.2016 11:00 (CET/CEST)","99","44"
"Czech Republic (CZ)","08.01.2016 11:00 - 08.01.2016 12:00 (CET/CEST)","102","36"
"Czech Republic (CZ)","08.01.2016 12:00 - 08.01.2016 13:00 (CET/CEST)","102","35"
"Czech Republic (CZ)","08.01.2016 13:00 - 08.01.2016 14:00 (CET/CEST)","100","35"
"Czech Republic (CZ)","08.01.2016 14:00 - 08.01.2016 15:00 (CET/CEST)","100","36"
"Czech Republic (CZ)","08.01.2016 15:00 - 08.01.2016 16:00 (CET/CEST)","98","47"
"Czech Republic (CZ)","08.01.2016 16:00 - 08.01.2016 17:00 (CET/CEST)","78","188"
"Czech Republic (CZ)","08.01.2016 17:00 - 08.01.2016 18:00 (CET/CEST)","75","195"
"Czech Republic (CZ)","08.01.2016 18:00 - 08.01.2016 19:00 (CET/CEST)","75","187"
"Czech Republic (CZ)","08.01.2016 19:00 - 08.01.2016 20:00 (CET/CEST)","77","162"
"Czech Republic (CZ)","08.01.2016 20:00 - 08.01.2016 21:00 (CET/CEST)","89","74"
"Czech Republic (CZ)","08.01.2016 21:00 - 08.01.2016 22:00 (CET/CEST)","91","64"
"Czech Republic (CZ)","08.01.2016 22:00 - 08.01.2016 23:00 (CET/CEST)","96","45"
"Czech Republic (CZ)","08.01.2016 23:00 - 09.01.2016 00:00 (CET/CEST)","98","37"
"Czech Republic (CZ)","09.01.2016 00:00 - 09.01.2016 01:00 (CET/CEST)","91","18"
"Czech Republic (CZ)","09.01.2016 01:00 - 09.01.2016 02:00 (CET/CEST)","91","17"
"Czech Republic (CZ)","09.01.2016 02:00 - 09.01.2016 03:00 (CET/CEST)","91","17"
"Czech Republic (CZ)","09.01.2016 03:00 - 09.01.2016 04:00 (CET/CEST)","91","17"
"Czech Republic (CZ)","09.01.2016 04:00 - 09.01.2016 05:00 (CET/CEST)","91","17"
"Czech Republic (CZ)","09.01.2016 05:00 - 09.01.2016 06:00 (CET/CEST)","91","17"
"Czech Republic (CZ)","09.01.2016 06:00 - 09.01.2016 07:00 (CET/CEST)","86","32"
"Czech Republic (CZ)","09.01.2016 07:00 - 09.01.2016 08:00 (CET/CEST)","93","30"
"Czech Republic (CZ)","09.01.2016 08:00 - 09.01.2016 09:00 (CET/CEST)","87","42"
"Czech Republic (CZ)","09.01.2016 09:00 - 09.01.2016 10:00 (CET/CEST)","87","44"
"Czech Republic (CZ)","09.01.2016 10:00 - 09.01.2016 11:00 (CET/CEST)","84","45"
"Czech Republic (CZ)","09.01.2016 11:00 - 09.01.2016 12:00 (CET/CEST)","86","37"
"Czech Republic (CZ)","09.01.2016 12:00 - 09.01.2016 13:00 (CET/CEST)","91","23"
"Czech Republic (CZ)","09.01.2016 13:00 - 09.01.2016 14:00 (CET/CEST)","90","23"
"Czech Republic (CZ)","09.01.2016 14:00 - 09.01.2016 15:00 (CET/CEST)","90","23"
"Czech Republic (CZ)","09.01.2016 15:00 - 09.01.2016 16:00 (CET/CEST)","82","51"
"Czech Republic (CZ)","09.01.2016 16:00 - 09.01.2016 17:00 (CET/CEST)","56","394"
"Czech Republic (CZ)","09.01.2016 17:00 - 09.01.2016 18:00 (CET/CEST)","53","417"
"Czech Republic (CZ)","09.01.2016 18:00 - 09.01.2016 19:00 (CET/CEST)","53","414"
"Czech Republic (CZ)","09.01.2016 19:00 - 09.01.2016 20:00 (CET/CEST)","53","417"
"Czech Republic (CZ)","09.01.2016 20:00 - 09.01.2016 21:00 (CET/CEST)","53","417"
"Czech Republic (CZ)","09.01.2016 21:00 - 09.01.2016 22:00 (CET/CEST)","70","90"
"Czech Republic (CZ)","09.01.2016 22:00 - 09.01.2016 23:00 (CET/CEST)","83","36"
"Czech Republic (CZ)","09.01.2016 23:00 - 10.01.2016 00:00 (CET/CEST)","85","32"
"Czech Republic (CZ)","10.01.2016 00:00 - 10.01.2016 01:00 (CET/CEST)","102","30"
"Czech Republic (CZ)","10.01.2016 01:00 - 10.01.2016 02:00 (CET/CEST)","102","30"
"Czech Republic (CZ)","10.01.2016 02:00 - 10.01.2016 03:00 (CET/CEST)","102","30"
"Czech Republic (CZ)","10.01.2016 03:00 - 10.01.2016 04:00 (CET/CEST)","102","30"
"Czech Republic (CZ)","10.01.2016 04:00 - 10.01.2016 05:00 (CET/CEST)","102","30"
"Czech Republic (CZ)","10.01.2016 05:00 - 10.01.2016 06:00 (CET/CEST)","102","30"
"Czech Republic (CZ)","10.01.2016 06:00 - 10.01.2016 07:00 (CET/CEST)","100","42"
"Czech Republic (CZ)","10.01.2016 07:00 - 10.01.2016 08:00 (CET/CEST)","106","41"
"Czech Republic (CZ)","10.01.2016 08:00 - 10.01.2016 09:00 (CET/CEST)","102","53"
"Czech Republic (CZ)","10.01.2016 09:00 - 10.01.2016 10:00 (CET/CEST)","103","45"
"Czech Republic (CZ)","10.01.2016 10:00 - 10.01.2016 11:00 (CET/CEST)","101","43"
"Czech Republic (CZ)","10.01.2016 11:00 - 10.01.2016 12:00 (CET/CEST)","103","37"
"Czech Republic (CZ)","10.01.2016 12:00 - 10.01.2016 13:00 (CET/CEST)","104","34"
"Czech Republic (CZ)","10.01.2016 13:00 - 10.01.2016 14:00 (CET/CEST)","102","34"
"Czech Republic (CZ)","10.01.2016 14:00 - 10.01.2016 15:00 (CET/CEST)","102","34"
"Czech Republic (CZ)","10.01.2016 15:00 - 10.01.2016 16:00 (CET/CEST)","104","34"
"Czech Republic (CZ)","10.01.2016 16:00 - 10.01.2016 17:00 (CET/CEST)","96","63"
"Czech Republic (CZ)","10.01.2016 17:00 - 10.01.2016 18:00 (CET/CEST)","77","194"
"Czech Republic (CZ)","10.01.2016 18:00 - 10.01.2016 19:00 (CET/CEST)","77","193"
"Czech Republic (CZ)","10.01.2016 19:00 - 10.01.2016 20:00 (CET/CEST)","76","197"
"Czech Republic (CZ)","10.01.2016 20:00 - 10.01.2016 21:00 (CET/CEST)","92","65"
"Czech Republic (CZ)","10.01.2016 21:00 - 10.01.2016 22:00 (CET/CEST)","94","59"
"Czech Republic (CZ)","10.01.2016 22:00 - 10.01.2016 23:00 (CET/CEST)","99","39"
"Czech Republic (CZ)","10.01.2016 23:00 - 11.01.2016 00:00 (CET/CEST)","100","36"
"Czech Republic (CZ)","11.01.2016 00:00 - 11.01.2016 01:00 (CET/CEST)","101","30"
"Czech Republic (CZ)","11.01.2016 01:00 - 11.01.2016 02:00 (CET/CEST)","101","29"
"Czech Republic (CZ)","11.01.2016 02:00 - 11.01.2016 03:00 (CET/CEST)","101","29"
"Czech Republic (CZ)","11.01.2016 03:00 - 11.01.2016 04:00 (CET/CEST)","101","29"
"Czech Republic (CZ)","11.01.2016 04:00 - 11.01.2016 05:00 (CET/CEST)","101","29"
"Czech Republic (CZ)","11.01.2016 05:00 - 11.01.2016 06:00 (CET/CEST)","101","29"
"Czech Republic (CZ)","11.01.2016 06:00 - 11.01.2016 07:00 (CET/CEST)","98","43"
"Czech Republic (CZ)","11.01.2016 07:00 - 11.01.2016 08:00 (CET/CEST)","102","53"
"Czech Republic (CZ)","11.01.2016 08:00 - 11.01.2016 09:00 (CET/CEST)","97","63"
"Czech Republic (CZ)","11.01.2016 09:00 - 11.01.2016 10:00 (CET/CEST)","101","48"
"Czech Republic (CZ)","11.01.2016 10:00 - 11.01.2016 11:00 (CET/CEST)","101","37"
"Czech Republic (CZ)","11.01.2016 11:00 - 11.01.2016 12:00 (CET/CEST)","102","35"
"Czech Republic (CZ)","11.01.2016 12:00 - 11.01.2016 13:00 (CET/CEST)","102","35"
"Czech Republic (CZ)","11.01.2016 13:00 - 11.01.2016 14:00 (CET/CEST)","98","44"
"Czech Republic (CZ)","11.01.2016 14:00 - 11.01.2016 15:00 (CET/CEST)","98","44"
"Czech Republic (CZ)","11.01.2016 15:00 - 11.01.2016 16:00 (CET/CEST)","97","52"
"Czech Republic (CZ)","11.01.2016 16:00 - 11.01.2016 17:00 (CET/CEST)","71","421"
"Czech Republic (CZ)","11.01.2016 17:00 - 11.01.2016 18:00 (CET/CEST)","67","433"
"Czech Republic (CZ)","11.01.2016 18:00 - 11.01.2016 19:00 (CET/CEST)","68","420"
"Czech Republic (CZ)","11.01.2016 19:00 - 11.01.2016 20:00 (CET/CEST)","72","258"
"Czech Republic (CZ)","11.01.2016 20:00 - 11.01.2016 21:00 (CET/CEST)","92","62"
"Czech Republic (CZ)","11.01.2016 21:00 - 11.01.2016 22:00 (CET/CEST)","93","56"
"Czech Republic (CZ)","11.01.2016 22:00 - 11.01.2016 23:00 (CET/CEST)","97","43"
"Czech Republic (CZ)","11.01.2016 23:00 - 12.01.2016 00:00 (CET/CEST)","98","36"
"Czech Republic (CZ)","12.01.2016 00:00 - 12.01.2016 01:00 (CET/CEST)","110","29"
"Czech Republic (CZ)","12.01.2016 01:00 - 12.01.2016 02:00 (CET/CEST)","110","28"
"Czech Republic (CZ)","12.01.2016 02:00 - 12.01.2016 03:00 (CET/CEST)","110","28"
"Czech Republic (CZ)","12.01.2016 03:00 - 12.01.2016 04:00 (CET/CEST)","110","28"
"Czech Republic (CZ)","12.01.2016 04:00 - 12.01.2016 05:00 (CET/CEST)","110","28"
"Czech Republic (CZ)","12.01.2016 05:00 - 12.01.2016 06:00 (CET/CEST)","110","28"
"Czech Republic (CZ)","12.01.2016 06:00 - 12.01.2016 07:00 (CET/CEST)","107","42"
