"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"France (FR)","02.01.2016 17:00 - 02.01.2016 18:00 (CET/CEST)","3774","970"
"France (FR)","02.01.2016 18:00 - 02.01.2016 19:00 (CET/CEST)","4206","1811"
"France (FR)","02.01.2016 19:00 - 02.01.2016 20:00 (CET/CEST)","4372","1409"
"France (FR)","02.01.2016 20:00 - 02.01.2016 21:00 (CET/CEST)","3953","986"
"France (FR)","02.01.2016 21:00 - 02.01.2016 22:00 (CET/CEST)","3547","832"
"France (FR)","02.01.2016 22:00 - 02.01.2016 23:00 (CET/CEST)","3509","857"
"France (FR)","02.01.2016 23:00 - 03.01.2016 00:00 (CET/CEST)","3514","971"
"France (FR)","03.01.2016 00:00 - 03.01.2016 01:00 (CET/CEST)","3368","819"
"France (FR)","03.01.2016 01:00 - 03.01.2016 02:00 (CET/CEST)","3243","547"
"France (FR)","03.01.2016 02:00 - 03.01.2016 03:00 (CET/CEST)","3140","408"
"France (FR)","03.01.2016 03:00 - 03.01.2016 04:00 (CET/CEST)","2910","108"
"France (FR)","03.01.2016 04:00 - 03.01.2016 05:00 (CET/CEST)","2869","106"
"France (FR)","03.01.2016 05:00 - 03.01.2016 06:00 (CET/CEST)","2866","106"
"France (FR)","03.01.2016 06:00 - 03.01.2016 07:00 (CET/CEST)","2965","103"
"France (FR)","03.01.2016 07:00 - 03.01.2016 08:00 (CET/CEST)","3139","96"
"France (FR)","03.01.2016 08:00 - 03.01.2016 09:00 (CET/CEST)","3271","184"
"France (FR)","03.01.2016 09:00 - 03.01.2016 10:00 (CET/CEST)","3443","354"
"France (FR)","03.01.2016 10:00 - 03.01.2016 11:00 (CET/CEST)","3634","633"
"France (FR)","03.01.2016 11:00 - 03.01.2016 12:00 (CET/CEST)","3692","650"
"France (FR)","03.01.2016 12:00 - 03.01.2016 13:00 (CET/CEST)","3697","1359"
"France (FR)","03.01.2016 13:00 - 03.01.2016 14:00 (CET/CEST)","3538","1366"
"France (FR)","03.01.2016 14:00 - 03.01.2016 15:00 (CET/CEST)","3324","1080"
"France (FR)","03.01.2016 15:00 - 03.01.2016 16:00 (CET/CEST)","3262","1117"
"France (FR)","03.01.2016 16:00 - 03.01.2016 17:00 (CET/CEST)","3356","703"
"France (FR)","03.01.2016 17:00 - 03.01.2016 18:00 (CET/CEST)","3744","1095"
"France (FR)","03.01.2016 18:00 - 03.01.2016 19:00 (CET/CEST)","4279","2309"
"France (FR)","03.01.2016 19:00 - 03.01.2016 20:00 (CET/CEST)","4504","2040"
"France (FR)","03.01.2016 20:00 - 03.01.2016 21:00 (CET/CEST)","4167","1376"
"France (FR)","03.01.2016 21:00 - 03.01.2016 22:00 (CET/CEST)","3981","783"
"France (FR)","03.01.2016 22:00 - 03.01.2016 23:00 (CET/CEST)","3824","753"
"France (FR)","03.01.2016 23:00 - 04.01.2016 00:00 (CET/CEST)","3588","940"
"France (FR)","04.01.2016 00:00 - 04.01.2016 01:00 (CET/CEST)","3384","845"
"France (FR)","04.01.2016 01:00 - 04.01.2016 02:00 (CET/CEST)","3210","709"
"France (FR)","04.01.2016 02:00 - 04.01.2016 03:00 (CET/CEST)","3187","453"
"France (FR)","04.01.2016 03:00 - 04.01.2016 04:00 (CET/CEST)","3237","297"
"France (FR)","04.01.2016 04:00 - 04.01.2016 05:00 (CET/CEST)","3318","187"
"France (FR)","04.01.2016 05:00 - 04.01.2016 06:00 (CET/CEST)","3528","218"
"France (FR)","04.01.2016 06:00 - 04.01.2016 07:00 (CET/CEST)","3968","599"
"France (FR)","04.01.2016 07:00 - 04.01.2016 08:00 (CET/CEST)","4550","912"
"France (FR)","04.01.2016 08:00 - 04.01.2016 09:00 (CET/CEST)","5042","1458"
"France (FR)","04.01.2016 09:00 - 04.01.2016 10:00 (CET/CEST)","5237","1825"
"France (FR)","04.01.2016 10:00 - 04.01.2016 11:00 (CET/CEST)","5110","1516"
"France (FR)","04.01.2016 11:00 - 04.01.2016 12:00 (CET/CEST)","5193","1980"
"France (FR)","04.01.2016 12:00 - 04.01.2016 13:00 (CET/CEST)","5343","1923"
"France (FR)","04.01.2016 13:00 - 04.01.2016 14:00 (CET/CEST)","5204","1591"
"France (FR)","04.01.2016 14:00 - 04.01.2016 15:00 (CET/CEST)","5199","1327"
"France (FR)","04.01.2016 15:00 - 04.01.2016 16:00 (CET/CEST)","5241","1153"
"France (FR)","04.01.2016 16:00 - 04.01.2016 17:00 (CET/CEST)","5355","1460"
"France (FR)","04.01.2016 17:00 - 04.01.2016 18:00 (CET/CEST)","5656","2351"
"France (FR)","04.01.2016 18:00 - 04.01.2016 19:00 (CET/CEST)","6055","3347"
"France (FR)","04.01.2016 19:00 - 04.01.2016 20:00 (CET/CEST)","5944","2853"
"France (FR)","04.01.2016 20:00 - 04.01.2016 21:00 (CET/CEST)","5371","1612"
"France (FR)","04.01.2016 21:00 - 04.01.2016 22:00 (CET/CEST)","4959","804"
"France (FR)","04.01.2016 22:00 - 04.01.2016 23:00 (CET/CEST)","4830","869"
"France (FR)","04.01.2016 23:00 - 05.01.2016 00:00 (CET/CEST)","4665","767"
"France (FR)","05.01.2016 00:00 - 05.01.2016 01:00 (CET/CEST)","3987","349"
"France (FR)","05.01.2016 01:00 - 05.01.2016 02:00 (CET/CEST)","3742","429"
"France (FR)","05.01.2016 02:00 - 05.01.2016 03:00 (CET/CEST)","3540","530"
"France (FR)","05.01.2016 03:00 - 05.01.2016 04:00 (CET/CEST)","3504","315"
"France (FR)","05.01.2016 04:00 - 05.01.2016 05:00 (CET/CEST)","3483","264"
"France (FR)","05.01.2016 05:00 - 05.01.2016 06:00 (CET/CEST)","3665","220"
"France (FR)","05.01.2016 06:00 - 05.01.2016 07:00 (CET/CEST)","4143","625"
"France (FR)","05.01.2016 07:00 - 05.01.2016 08:00 (CET/CEST)","4707","1291"
"France (FR)","05.01.2016 08:00 - 05.01.2016 09:00 (CET/CEST)","5033","1821"
"France (FR)","05.01.2016 09:00 - 05.01.2016 10:00 (CET/CEST)","5341","1799"
"France (FR)","05.01.2016 10:00 - 05.01.2016 11:00 (CET/CEST)","5310","1725"
"France (FR)","05.01.2016 11:00 - 05.01.2016 12:00 (CET/CEST)","5130","1507"
"France (FR)","05.01.2016 12:00 - 05.01.2016 13:00 (CET/CEST)","4949","1403"
"France (FR)","05.01.2016 13:00 - 05.01.2016 14:00 (CET/CEST)","4726","1167"
"France (FR)","05.01.2016 14:00 - 05.01.2016 15:00 (CET/CEST)","4428","1041"
"France (FR)","05.01.2016 15:00 - 05.01.2016 16:00 (CET/CEST)","4272","1036"
"France (FR)","05.01.2016 16:00 - 05.01.2016 17:00 (CET/CEST)","4387","1257"
"France (FR)","05.01.2016 17:00 - 05.01.2016 18:00 (CET/CEST)","4916","2317"
"France (FR)","05.01.2016 18:00 - 05.01.2016 19:00 (CET/CEST)","5821","3767"
"France (FR)","05.01.2016 19:00 - 05.01.2016 20:00 (CET/CEST)","5786","3286"
"France (FR)","05.01.2016 20:00 - 05.01.2016 21:00 (CET/CEST)","5337","1848"
"France (FR)","05.01.2016 21:00 - 05.01.2016 22:00 (CET/CEST)","4954","863"
"France (FR)","05.01.2016 22:00 - 05.01.2016 23:00 (CET/CEST)","4835","615"
"France (FR)","05.01.2016 23:00 - 06.01.2016 00:00 (CET/CEST)","4468","974"
"France (FR)","06.01.2016 00:00 - 06.01.2016 01:00 (CET/CEST)","4127","783"
"France (FR)","06.01.2016 01:00 - 06.01.2016 02:00 (CET/CEST)","3907","498"
"France (FR)","06.01.2016 02:00 - 06.01.2016 03:00 (CET/CEST)","3946","738"
"France (FR)","06.01.2016 03:00 - 06.01.2016 04:00 (CET/CEST)","3854","1009"
"France (FR)","06.01.2016 04:00 - 06.01.2016 05:00 (CET/CEST)","3809","432"
"France (FR)","06.01.2016 05:00 - 06.01.2016 06:00 (CET/CEST)","4037","562"
"France (FR)","06.01.2016 06:00 - 06.01.2016 07:00 (CET/CEST)","4394","857"
"France (FR)","06.01.2016 07:00 - 06.01.2016 08:00 (CET/CEST)","4931","2157"
"France (FR)","06.01.2016 08:00 - 06.01.2016 09:00 (CET/CEST)","5145","2239"
"France (FR)","06.01.2016 09:00 - 06.01.2016 10:00 (CET/CEST)","5185","2154"
"France (FR)","06.01.2016 10:00 - 06.01.2016 11:00 (CET/CEST)","5321","2245"
"France (FR)","06.01.2016 11:00 - 06.01.2016 12:00 (CET/CEST)","5350","2124"
"France (FR)","06.01.2016 12:00 - 06.01.2016 13:00 (CET/CEST)","5171","1738"
"France (FR)","06.01.2016 13:00 - 06.01.2016 14:00 (CET/CEST)","4934","1455"
"France (FR)","06.01.2016 14:00 - 06.01.2016 15:00 (CET/CEST)","4913","1283"
"France (FR)","06.01.2016 15:00 - 06.01.2016 16:00 (CET/CEST)","4832","1103"
"France (FR)","06.01.2016 16:00 - 06.01.2016 17:00 (CET/CEST)","5007","1799"
"France (FR)","06.01.2016 17:00 - 06.01.2016 18:00 (CET/CEST)","5609","3059"
"France (FR)","06.01.2016 18:00 - 06.01.2016 19:00 (CET/CEST)","5979","3553"
"France (FR)","06.01.2016 19:00 - 06.01.2016 20:00 (CET/CEST)","5868","2175"
"France (FR)","06.01.2016 20:00 - 06.01.2016 21:00 (CET/CEST)","5174","1073"
"France (FR)","06.01.2016 21:00 - 06.01.2016 22:00 (CET/CEST)","4968","637"
"France (FR)","06.01.2016 22:00 - 06.01.2016 23:00 (CET/CEST)","4801","401"
"France (FR)","06.01.2016 23:00 - 07.01.2016 00:00 (CET/CEST)","4629","429"
"France (FR)","07.01.2016 00:00 - 07.01.2016 01:00 (CET/CEST)","4321","872"
"France (FR)","07.01.2016 01:00 - 07.01.2016 02:00 (CET/CEST)","4158","1369"
"France (FR)","07.01.2016 02:00 - 07.01.2016 03:00 (CET/CEST)","4024","1220"
"France (FR)","07.01.2016 03:00 - 07.01.2016 04:00 (CET/CEST)","3900","548"
"France (FR)","07.01.2016 04:00 - 07.01.2016 05:00 (CET/CEST)","3847","163"
"France (FR)","07.01.2016 05:00 - 07.01.2016 06:00 (CET/CEST)","3961","306"
"France (FR)","07.01.2016 06:00 - 07.01.2016 07:00 (CET/CEST)","4217","804"
"France (FR)","07.01.2016 07:00 - 07.01.2016 08:00 (CET/CEST)","4664","1363"
"France (FR)","07.01.2016 08:00 - 07.01.2016 09:00 (CET/CEST)","4795","1487"
"France (FR)","07.01.2016 09:00 - 07.01.2016 10:00 (CET/CEST)","5176","1850"
"France (FR)","07.01.2016 10:00 - 07.01.2016 11:00 (CET/CEST)","5539","2047"
"France (FR)","07.01.2016 11:00 - 07.01.2016 12:00 (CET/CEST)","5536","2050"
"France (FR)","07.01.2016 12:00 - 07.01.2016 13:00 (CET/CEST)","5333","1368"
"France (FR)","07.01.2016 13:00 - 07.01.2016 14:00 (CET/CEST)","4910","1051"
"France (FR)","07.01.2016 14:00 - 07.01.2016 15:00 (CET/CEST)","4721","836"
"France (FR)","07.01.2016 15:00 - 07.01.2016 16:00 (CET/CEST)","4680","965"
"France (FR)","07.01.2016 16:00 - 07.01.2016 17:00 (CET/CEST)","4813","1177"
"France (FR)","07.01.2016 17:00 - 07.01.2016 18:00 (CET/CEST)","5247","1804"
"France (FR)","07.01.2016 18:00 - 07.01.2016 19:00 (CET/CEST)","5632","2514"
"France (FR)","07.01.2016 19:00 - 07.01.2016 20:00 (CET/CEST)","5750","2543"
"France (FR)","07.01.2016 20:00 - 07.01.2016 21:00 (CET/CEST)","5612","1613"
"France (FR)","07.01.2016 21:00 - 07.01.2016 22:00 (CET/CEST)","5471","916"
"France (FR)","07.01.2016 22:00 - 07.01.2016 23:00 (CET/CEST)","5521","896"
"France (FR)","07.01.2016 23:00 - 08.01.2016 00:00 (CET/CEST)","5429","1181"
"France (FR)","08.01.2016 00:00 - 08.01.2016 01:00 (CET/CEST)","5323","1139"
"France (FR)","08.01.2016 01:00 - 08.01.2016 02:00 (CET/CEST)","5094","323"
"France (FR)","08.01.2016 02:00 - 08.01.2016 03:00 (CET/CEST)","4942","158"
"France (FR)","08.01.2016 03:00 - 08.01.2016 04:00 (CET/CEST)","4881","162"
"France (FR)","08.01.2016 04:00 - 08.01.2016 05:00 (CET/CEST)","4865","177"
"France (FR)","08.01.2016 05:00 - 08.01.2016 06:00 (CET/CEST)","5073","563"
"France (FR)","08.01.2016 06:00 - 08.01.2016 07:00 (CET/CEST)","5168","1502"
"France (FR)","08.01.2016 07:00 - 08.01.2016 08:00 (CET/CEST)","5690","2544"
"France (FR)","08.01.2016 08:00 - 08.01.2016 09:00 (CET/CEST)","6188","2713"
"France (FR)","08.01.2016 09:00 - 08.01.2016 10:00 (CET/CEST)","6274","2410"
"France (FR)","08.01.2016 10:00 - 08.01.2016 11:00 (CET/CEST)","6327","2037"
"France (FR)","08.01.2016 11:00 - 08.01.2016 12:00 (CET/CEST)","6176","1937"
"France (FR)","08.01.2016 12:00 - 08.01.2016 13:00 (CET/CEST)","6041","1600"
"France (FR)","08.01.2016 13:00 - 08.01.2016 14:00 (CET/CEST)","5913","1378"
"France (FR)","08.01.2016 14:00 - 08.01.2016 15:00 (CET/CEST)","5798","1450"
"France (FR)","08.01.2016 15:00 - 08.01.2016 16:00 (CET/CEST)","5613","1541"
"France (FR)","08.01.2016 16:00 - 08.01.2016 17:00 (CET/CEST)","5776","1646"
"France (FR)","08.01.2016 17:00 - 08.01.2016 18:00 (CET/CEST)","6363","2418"
"France (FR)","08.01.2016 18:00 - 08.01.2016 19:00 (CET/CEST)","6700","3198"
"France (FR)","08.01.2016 19:00 - 08.01.2016 20:00 (CET/CEST)","6569","2900"
"France (FR)","08.01.2016 20:00 - 08.01.2016 21:00 (CET/CEST)","6071","1721"
"France (FR)","08.01.2016 21:00 - 08.01.2016 22:00 (CET/CEST)","6000","1017"
"France (FR)","08.01.2016 22:00 - 08.01.2016 23:00 (CET/CEST)","6042","1699"
"France (FR)","08.01.2016 23:00 - 09.01.2016 00:00 (CET/CEST)","5964","1661"
"France (FR)","09.01.2016 00:00 - 09.01.2016 01:00 (CET/CEST)","5826","1240"
"France (FR)","09.01.2016 01:00 - 09.01.2016 02:00 (CET/CEST)","5682","1117"
"France (FR)","09.01.2016 02:00 - 09.01.2016 03:00 (CET/CEST)","5681","848"
"France (FR)","09.01.2016 03:00 - 09.01.2016 04:00 (CET/CEST)","5645","736"
"France (FR)","09.01.2016 04:00 - 09.01.2016 05:00 (CET/CEST)","5649","1034"
"France (FR)","09.01.2016 05:00 - 09.01.2016 06:00 (CET/CEST)","5634","877"
"France (FR)","09.01.2016 06:00 - 09.01.2016 07:00 (CET/CEST)","5723","950"
"France (FR)","09.01.2016 07:00 - 09.01.2016 08:00 (CET/CEST)","5835","1364"
"France (FR)","09.01.2016 08:00 - 09.01.2016 09:00 (CET/CEST)","6010","1575"
"France (FR)","09.01.2016 09:00 - 09.01.2016 10:00 (CET/CEST)","6187","1863"
"France (FR)","09.01.2016 10:00 - 09.01.2016 11:00 (CET/CEST)","6417","2082"
"France (FR)","09.01.2016 11:00 - 09.01.2016 12:00 (CET/CEST)","6459","1937"
"France (FR)","09.01.2016 12:00 - 09.01.2016 13:00 (CET/CEST)","6454","1968"
"France (FR)","09.01.2016 13:00 - 09.01.2016 14:00 (CET/CEST)","6284","1586"
"France (FR)","09.01.2016 14:00 - 09.01.2016 15:00 (CET/CEST)","6072","1184"
"France (FR)","09.01.2016 15:00 - 09.01.2016 16:00 (CET/CEST)","5696","1223"
"France (FR)","09.01.2016 16:00 - 09.01.2016 17:00 (CET/CEST)","5694","1093"
"France (FR)","09.01.2016 17:00 - 09.01.2016 18:00 (CET/CEST)","5976","1414"
"France (FR)","09.01.2016 18:00 - 09.01.2016 19:00 (CET/CEST)","6284","1605"
"France (FR)","09.01.2016 19:00 - 09.01.2016 20:00 (CET/CEST)","6409","1775"
"France (FR)","09.01.2016 20:00 - 09.01.2016 21:00 (CET/CEST)","6261","1527"
"France (FR)","09.01.2016 21:00 - 09.01.2016 22:00 (CET/CEST)","6103","1155"
"France (FR)","09.01.2016 22:00 - 09.01.2016 23:00 (CET/CEST)","6154","1684"
"France (FR)","09.01.2016 23:00 - 10.01.2016 00:00 (CET/CEST)","6195","1185"
"France (FR)","10.01.2016 00:00 - 10.01.2016 01:00 (CET/CEST)","6086","1145"
"France (FR)","10.01.2016 01:00 - 10.01.2016 02:00 (CET/CEST)","5959","1067"
"France (FR)","10.01.2016 02:00 - 10.01.2016 03:00 (CET/CEST)","5931","1094"
"France (FR)","10.01.2016 03:00 - 10.01.2016 04:00 (CET/CEST)","5812","1197"
"France (FR)","10.01.2016 04:00 - 10.01.2016 05:00 (CET/CEST)","5748","1166"
"France (FR)","10.01.2016 05:00 - 10.01.2016 06:00 (CET/CEST)","5713","1176"
"France (FR)","10.01.2016 06:00 - 10.01.2016 07:00 (CET/CEST)","5719","1177"
"France (FR)","10.01.2016 07:00 - 10.01.2016 08:00 (CET/CEST)","5791","1163"
"France (FR)","10.01.2016 08:00 - 10.01.2016 09:00 (CET/CEST)","5787","1319"
"France (FR)","10.01.2016 09:00 - 10.01.2016 10:00 (CET/CEST)","5839","1392"
"France (FR)","10.01.2016 10:00 - 10.01.2016 11:00 (CET/CEST)","5974","1411"
"France (FR)","10.01.2016 11:00 - 10.01.2016 12:00 (CET/CEST)","6086","1533"
"France (FR)","10.01.2016 12:00 - 10.01.2016 13:00 (CET/CEST)","6115","1605"
"France (FR)","10.01.2016 13:00 - 10.01.2016 14:00 (CET/CEST)","5988","1375"
"France (FR)","10.01.2016 14:00 - 10.01.2016 15:00 (CET/CEST)","5794","1433"
"France (FR)","10.01.2016 15:00 - 10.01.2016 16:00 (CET/CEST)","5678","1125"
"France (FR)","10.01.2016 16:00 - 10.01.2016 17:00 (CET/CEST)","5594","1450"
"France (FR)","10.01.2016 17:00 - 10.01.2016 18:00 (CET/CEST)","5621","1539"
"France (FR)","10.01.2016 18:00 - 10.01.2016 19:00 (CET/CEST)","5954","1816"
"France (FR)","10.01.2016 19:00 - 10.01.2016 20:00 (CET/CEST)","6152","1515"
"France (FR)","10.01.2016 20:00 - 10.01.2016 21:00 (CET/CEST)","6143","1282"
"France (FR)","10.01.2016 21:00 - 10.01.2016 22:00 (CET/CEST)","6074","1161"
"France (FR)","10.01.2016 22:00 - 10.01.2016 23:00 (CET/CEST)","5916","1350"
"France (FR)","10.01.2016 23:00 - 11.01.2016 00:00 (CET/CEST)","5842","1252"
"France (FR)","11.01.2016 00:00 - 11.01.2016 01:00 (CET/CEST)","5811","1532"
"France (FR)","11.01.2016 01:00 - 11.01.2016 02:00 (CET/CEST)","5780","1346"
"France (FR)","11.01.2016 02:00 - 11.01.2016 03:00 (CET/CEST)","5830","1190"
"France (FR)","11.01.2016 03:00 - 11.01.2016 04:00 (CET/CEST)","5837","1176"
"France (FR)","11.01.2016 04:00 - 11.01.2016 05:00 (CET/CEST)","5711","1146"
"France (FR)","11.01.2016 05:00 - 11.01.2016 06:00 (CET/CEST)","5653","1281"
"France (FR)","11.01.2016 06:00 - 11.01.2016 07:00 (CET/CEST)","5784","1635"
"France (FR)","11.01.2016 07:00 - 11.01.2016 08:00 (CET/CEST)","5966","2076"
"France (FR)","11.01.2016 08:00 - 11.01.2016 09:00 (CET/CEST)","6057","2414"
"France (FR)","11.01.2016 09:00 - 11.01.2016 10:00 (CET/CEST)","6205","2384"
"France (FR)","11.01.2016 10:00 - 11.01.2016 11:00 (CET/CEST)","6182","2348"
"France (FR)","11.01.2016 11:00 - 11.01.2016 12:00 (CET/CEST)","6219","2309"
"France (FR)","11.01.2016 12:00 - 11.01.2016 13:00 (CET/CEST)","6322","1672"
"France (FR)","11.01.2016 13:00 - 11.01.2016 14:00 (CET/CEST)","6385","1550"
"France (FR)","11.01.2016 14:00 - 11.01.2016 15:00 (CET/CEST)","6231","1394"
"France (FR)","11.01.2016 15:00 - 11.01.2016 16:00 (CET/CEST)","6131","1317"
"France (FR)","11.01.2016 16:00 - 11.01.2016 17:00 (CET/CEST)","6094","1409"
"France (FR)","11.01.2016 17:00 - 11.01.2016 18:00 (CET/CEST)","6113","1810"
"France (FR)","11.01.2016 18:00 - 11.01.2016 19:00 (CET/CEST)","6362","2493"
"France (FR)","11.01.2016 19:00 - 11.01.2016 20:00 (CET/CEST)","6420","2427"
"France (FR)","11.01.2016 20:00 - 11.01.2016 21:00 (CET/CEST)","6266","1873"
"France (FR)","11.01.2016 21:00 - 11.01.2016 22:00 (CET/CEST)","6095","1692"
"France (FR)","11.01.2016 22:00 - 11.01.2016 23:00 (CET/CEST)","6093","1509"
"France (FR)","11.01.2016 23:00 - 12.01.2016 00:00 (CET/CEST)","6021","1606"
"France (FR)","12.01.2016 00:00 - 12.01.2016 01:00 (CET/CEST)","6034","1751"
"France (FR)","12.01.2016 01:00 - 12.01.2016 02:00 (CET/CEST)","5952","1953"
"France (FR)","12.01.2016 02:00 - 12.01.2016 03:00 (CET/CEST)","5929","1736"
"France (FR)","12.01.2016 03:00 - 12.01.2016 04:00 (CET/CEST)","6024","1544"
"France (FR)","12.01.2016 04:00 - 12.01.2016 05:00 (CET/CEST)","5945","1145"
"France (FR)","12.01.2016 05:00 - 12.01.2016 06:00 (CET/CEST)","5804","1488"
"France (FR)","12.01.2016 06:00 - 12.01.2016 07:00 (CET/CEST)","5821","1886"
"France (FR)","12.01.2016 07:00 - 12.01.2016 08:00 (CET/CEST)","6023","2381"
"France (FR)","12.01.2016 08:00 - 12.01.2016 09:00 (CET/CEST)","6148","2823"
"France (FR)","12.01.2016 09:00 - 12.01.2016 10:00 (CET/CEST)","6162","2963"
"France (FR)","12.01.2016 10:00 - 12.01.2016 11:00 (CET/CEST)","6255","2750"
"France (FR)","12.01.2016 11:00 - 12.01.2016 12:00 (CET/CEST)","6183","2575"
"France (FR)","12.01.2016 12:00 - 12.01.2016 13:00 (CET/CEST)","6262","2114"
"France (FR)","12.01.2016 13:00 - 12.01.2016 14:00 (CET/CEST)","6230","1806"
"France (FR)","12.01.2016 14:00 - 12.01.2016 15:00 (CET/CEST)","6118","1701"
"France (FR)","12.01.2016 15:00 - 12.01.2016 16:00 (CET/CEST)","6118","1715"
"France (FR)","12.01.2016 16:00 - 12.01.2016 17:00 (CET/CEST)","6217","1735"
"France (FR)","12.01.2016 17:00 - 12.01.2016 18:00 (CET/CEST)","N/A","N/A"
"France (FR)","12.01.2016 18:00 - 12.01.2016 19:00 (CET/CEST)","6472","3750"
"France (FR)","12.01.2016 19:00 - 12.01.2016 20:00 (CET/CEST)","6519","3528"
"France (FR)","12.01.2016 20:00 - 12.01.2016 21:00 (CET/CEST)","6303","2252"
"France (FR)","12.01.2016 21:00 - 12.01.2016 22:00 (CET/CEST)","6160","2086"
"France (FR)","12.01.2016 22:00 - 12.01.2016 23:00 (CET/CEST)","6040","2398"
"France (FR)","12.01.2016 23:00 - 13.01.2016 00:00 (CET/CEST)","6102","2280"
"France (FR)","13.01.2016 00:00 - 13.01.2016 01:00 (CET/CEST)","5871","1481"
"France (FR)","13.01.2016 01:00 - 13.01.2016 02:00 (CET/CEST)","5827","1295"
"France (FR)","13.01.2016 02:00 - 13.01.2016 03:00 (CET/CEST)","5838","1345"
"France (FR)","13.01.2016 03:00 - 13.01.2016 04:00 (CET/CEST)","5880","935"
"France (FR)","13.01.2016 04:00 - 13.01.2016 05:00 (CET/CEST)","5682","734"
"France (FR)","13.01.2016 05:00 - 13.01.2016 06:00 (CET/CEST)","5506","1163"
"France (FR)","13.01.2016 06:00 - 13.01.2016 07:00 (CET/CEST)","5603","1955"
"France (FR)","13.01.2016 07:00 - 13.01.2016 08:00 (CET/CEST)","6176","3174"
"France (FR)","13.01.2016 08:00 - 13.01.2016 09:00 (CET/CEST)","6385","3788"
