"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Finland (FI)","03.01.2015 15:00 - 03.01.2015 16:00 (CET/CEST)","1243","n/e"
"Finland (FI)","03.01.2015 16:00 - 03.01.2015 17:00 (CET/CEST)","1304","n/e"
"Finland (FI)","03.01.2015 17:00 - 03.01.2015 18:00 (CET/CEST)","1317","n/e"
"Finland (FI)","03.01.2015 18:00 - 03.01.2015 19:00 (CET/CEST)","1248","n/e"
"Finland (FI)","03.01.2015 19:00 - 03.01.2015 20:00 (CET/CEST)","1217","n/e"
"Finland (FI)","03.01.2015 20:00 - 03.01.2015 21:00 (CET/CEST)","1114","n/e"
"Finland (FI)","03.01.2015 21:00 - 03.01.2015 22:00 (CET/CEST)","881","n/e"
"Finland (FI)","03.01.2015 22:00 - 03.01.2015 23:00 (CET/CEST)","884","n/e"
"Finland (FI)","03.01.2015 23:00 - 04.01.2015 00:00 (CET/CEST)","864","n/e"
"Finland (FI)","04.01.2015 00:00 - 04.01.2015 01:00 (CET/CEST)","697","n/e"
"Finland (FI)","04.01.2015 01:00 - 04.01.2015 02:00 (CET/CEST)","637","n/e"
"Finland (FI)","04.01.2015 02:00 - 04.01.2015 03:00 (CET/CEST)","642","n/e"
"Finland (FI)","04.01.2015 03:00 - 04.01.2015 04:00 (CET/CEST)","629","n/e"
"Finland (FI)","04.01.2015 04:00 - 04.01.2015 05:00 (CET/CEST)","615","n/e"
"Finland (FI)","04.01.2015 05:00 - 04.01.2015 06:00 (CET/CEST)","715","n/e"
"Finland (FI)","04.01.2015 06:00 - 04.01.2015 07:00 (CET/CEST)","738","n/e"
"Finland (FI)","04.01.2015 07:00 - 04.01.2015 08:00 (CET/CEST)","836","n/e"
"Finland (FI)","04.01.2015 08:00 - 04.01.2015 09:00 (CET/CEST)","846","n/e"
"Finland (FI)","04.01.2015 09:00 - 04.01.2015 10:00 (CET/CEST)","909","n/e"
"Finland (FI)","04.01.2015 10:00 - 04.01.2015 11:00 (CET/CEST)","1079","n/e"
"Finland (FI)","04.01.2015 11:00 - 04.01.2015 12:00 (CET/CEST)","1178","n/e"
"Finland (FI)","04.01.2015 12:00 - 04.01.2015 13:00 (CET/CEST)","1229","n/e"
"Finland (FI)","04.01.2015 13:00 - 04.01.2015 14:00 (CET/CEST)","1292","n/e"
"Finland (FI)","04.01.2015 14:00 - 04.01.2015 15:00 (CET/CEST)","1303","n/e"
"Finland (FI)","04.01.2015 15:00 - 04.01.2015 16:00 (CET/CEST)","1425","n/e"
"Finland (FI)","04.01.2015 16:00 - 04.01.2015 17:00 (CET/CEST)","1479","n/e"
"Finland (FI)","04.01.2015 17:00 - 04.01.2015 18:00 (CET/CEST)","1592","n/e"
"Finland (FI)","04.01.2015 18:00 - 04.01.2015 19:00 (CET/CEST)","1519","n/e"
"Finland (FI)","04.01.2015 19:00 - 04.01.2015 20:00 (CET/CEST)","1354","n/e"
"Finland (FI)","04.01.2015 20:00 - 04.01.2015 21:00 (CET/CEST)","1286","n/e"
"Finland (FI)","04.01.2015 21:00 - 04.01.2015 22:00 (CET/CEST)","1323","n/e"
"Finland (FI)","04.01.2015 22:00 - 04.01.2015 23:00 (CET/CEST)","1137","n/e"
"Finland (FI)","04.01.2015 23:00 - 05.01.2015 00:00 (CET/CEST)","946","n/e"
"Finland (FI)","05.01.2015 00:00 - 05.01.2015 01:00 (CET/CEST)","780","n/e"
"Finland (FI)","05.01.2015 01:00 - 05.01.2015 02:00 (CET/CEST)","766","n/e"
"Finland (FI)","05.01.2015 02:00 - 05.01.2015 03:00 (CET/CEST)","733","n/e"
"Finland (FI)","05.01.2015 03:00 - 05.01.2015 04:00 (CET/CEST)","746","n/e"
"Finland (FI)","05.01.2015 04:00 - 05.01.2015 05:00 (CET/CEST)","829","n/e"
"Finland (FI)","05.01.2015 05:00 - 05.01.2015 06:00 (CET/CEST)","1223","n/e"
"Finland (FI)","05.01.2015 06:00 - 05.01.2015 07:00 (CET/CEST)","1482","n/e"
"Finland (FI)","05.01.2015 07:00 - 05.01.2015 08:00 (CET/CEST)","1774","n/e"
"Finland (FI)","05.01.2015 08:00 - 05.01.2015 09:00 (CET/CEST)","1864","n/e"
"Finland (FI)","05.01.2015 09:00 - 05.01.2015 10:00 (CET/CEST)","1791","n/e"
"Finland (FI)","05.01.2015 10:00 - 05.01.2015 11:00 (CET/CEST)","1856","n/e"
"Finland (FI)","05.01.2015 11:00 - 05.01.2015 12:00 (CET/CEST)","1854","n/e"
"Finland (FI)","05.01.2015 12:00 - 05.01.2015 13:00 (CET/CEST)","1868","n/e"
"Finland (FI)","05.01.2015 13:00 - 05.01.2015 14:00 (CET/CEST)","1838","n/e"
"Finland (FI)","05.01.2015 14:00 - 05.01.2015 15:00 (CET/CEST)","1979","n/e"
"Finland (FI)","05.01.2015 15:00 - 05.01.2015 16:00 (CET/CEST)","2179","n/e"
"Finland (FI)","05.01.2015 16:00 - 05.01.2015 17:00 (CET/CEST)","2112","n/e"
"Finland (FI)","05.01.2015 17:00 - 05.01.2015 18:00 (CET/CEST)","2136","n/e"
"Finland (FI)","05.01.2015 18:00 - 05.01.2015 19:00 (CET/CEST)","2150","n/e"
"Finland (FI)","05.01.2015 19:00 - 05.01.2015 20:00 (CET/CEST)","2023","n/e"
"Finland (FI)","05.01.2015 20:00 - 05.01.2015 21:00 (CET/CEST)","1860","n/e"
"Finland (FI)","05.01.2015 21:00 - 05.01.2015 22:00 (CET/CEST)","1788","n/e"
"Finland (FI)","05.01.2015 22:00 - 05.01.2015 23:00 (CET/CEST)","1405","n/e"
"Finland (FI)","05.01.2015 23:00 - 06.01.2015 00:00 (CET/CEST)","1166","n/e"
"Finland (FI)","06.01.2015 00:00 - 06.01.2015 01:00 (CET/CEST)","915","n/e"
"Finland (FI)","06.01.2015 01:00 - 06.01.2015 02:00 (CET/CEST)","871","n/e"
"Finland (FI)","06.01.2015 02:00 - 06.01.2015 03:00 (CET/CEST)","881","n/e"
"Finland (FI)","06.01.2015 03:00 - 06.01.2015 04:00 (CET/CEST)","865","n/e"
