"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Spain (ES)","06.01.2016 12:00 - 06.01.2016 13:00 (UTC)","941","2568"
"Spain (ES)","06.01.2016 13:00 - 06.01.2016 14:00 (UTC)","942","2664"
"Spain (ES)","06.01.2016 14:00 - 06.01.2016 15:00 (UTC)","937","2444"
"Spain (ES)","06.01.2016 15:00 - 06.01.2016 16:00 (UTC)","936","2686"
"Spain (ES)","06.01.2016 16:00 - 06.01.2016 17:00 (UTC)","942","2446"
"Spain (ES)","06.01.2016 17:00 - 06.01.2016 18:00 (UTC)","941","3272"
"Spain (ES)","06.01.2016 18:00 - 06.01.2016 19:00 (UTC)","955","3639"
"Spain (ES)","06.01.2016 19:00 - 06.01.2016 20:00 (UTC)","983","4083"
"Spain (ES)","06.01.2016 20:00 - 06.01.2016 21:00 (UTC)","935","4202"
"Spain (ES)","06.01.2016 21:00 - 06.01.2016 22:00 (UTC)","966","3476"
"Spain (ES)","06.01.2016 22:00 - 06.01.2016 23:00 (UTC)","949","2796"
"Spain (ES)","06.01.2016 23:00 - 07.01.2016 00:00 (UTC)","936","1664"
"Spain (ES)","07.01.2016 00:00 - 07.01.2016 01:00 (UTC)","919","1447"
"Spain (ES)","07.01.2016 01:00 - 07.01.2016 02:00 (UTC)","908","1401"
"Spain (ES)","07.01.2016 02:00 - 07.01.2016 03:00 (UTC)","902","1281"
"Spain (ES)","07.01.2016 03:00 - 07.01.2016 04:00 (UTC)","903","1421"
"Spain (ES)","07.01.2016 04:00 - 07.01.2016 05:00 (UTC)","900","1466"
"Spain (ES)","07.01.2016 05:00 - 07.01.2016 06:00 (UTC)","909","1855"
"Spain (ES)","07.01.2016 06:00 - 07.01.2016 07:00 (UTC)","916","2253"
"Spain (ES)","07.01.2016 07:00 - 07.01.2016 08:00 (UTC)","914","2980"
"Spain (ES)","07.01.2016 08:00 - 07.01.2016 09:00 (UTC)","924","3613"
"Spain (ES)","07.01.2016 09:00 - 07.01.2016 10:00 (UTC)","939","3781"
"Spain (ES)","07.01.2016 10:00 - 07.01.2016 11:00 (UTC)","940","3930"
"Spain (ES)","07.01.2016 11:00 - 07.01.2016 12:00 (UTC)","919","4223"
"Spain (ES)","07.01.2016 12:00 - 07.01.2016 13:00 (UTC)","945","3996"
"Spain (ES)","07.01.2016 13:00 - 07.01.2016 14:00 (UTC)","923","3779"
"Spain (ES)","07.01.2016 14:00 - 07.01.2016 15:00 (UTC)","920","2883"
"Spain (ES)","07.01.2016 15:00 - 07.01.2016 16:00 (UTC)","928","3280"
"Spain (ES)","07.01.2016 16:00 - 07.01.2016 17:00 (UTC)","961","4240"
"Spain (ES)","07.01.2016 17:00 - 07.01.2016 18:00 (UTC)","996","4935"
"Spain (ES)","07.01.2016 18:00 - 07.01.2016 19:00 (UTC)","1020","4696"
"Spain (ES)","07.01.2016 19:00 - 07.01.2016 20:00 (UTC)","1023","3992"
"Spain (ES)","07.01.2016 20:00 - 07.01.2016 21:00 (UTC)","994","3658"
"Spain (ES)","07.01.2016 21:00 - 07.01.2016 22:00 (UTC)","984","3331"
"Spain (ES)","07.01.2016 22:00 - 07.01.2016 23:00 (UTC)","972","2796"
"Spain (ES)","07.01.2016 23:00 - 08.01.2016 00:00 (UTC)","974","2484"
"Spain (ES)","08.01.2016 00:00 - 08.01.2016 01:00 (UTC)","978","2278"
"Spain (ES)","08.01.2016 01:00 - 08.01.2016 02:00 (UTC)","973","2007"
"Spain (ES)","08.01.2016 02:00 - 08.01.2016 03:00 (UTC)","984","1963"
"Spain (ES)","08.01.2016 03:00 - 08.01.2016 04:00 (UTC)","985","2078"
"Spain (ES)","08.01.2016 04:00 - 08.01.2016 05:00 (UTC)","983","2281"
"Spain (ES)","08.01.2016 05:00 - 08.01.2016 06:00 (UTC)","983","2635"
"Spain (ES)","08.01.2016 06:00 - 08.01.2016 07:00 (UTC)","973","3504"
"Spain (ES)","08.01.2016 07:00 - 08.01.2016 08:00 (UTC)","993","4178"
"Spain (ES)","08.01.2016 08:00 - 08.01.2016 09:00 (UTC)","1056","4074"
"Spain (ES)","08.01.2016 09:00 - 08.01.2016 10:00 (UTC)","1072","4093"
"Spain (ES)","08.01.2016 10:00 - 08.01.2016 11:00 (UTC)","1136","4244"
"Spain (ES)","08.01.2016 11:00 - 08.01.2016 12:00 (UTC)","1141","4309"
"Spain (ES)","08.01.2016 12:00 - 08.01.2016 13:00 (UTC)","1109","3723"
"Spain (ES)","08.01.2016 13:00 - 08.01.2016 14:00 (UTC)","1089","2478"
"Spain (ES)","08.01.2016 14:00 - 08.01.2016 15:00 (UTC)","1056","2914"
"Spain (ES)","08.01.2016 15:00 - 08.01.2016 16:00 (UTC)","1089","3895"
"Spain (ES)","08.01.2016 16:00 - 08.01.2016 17:00 (UTC)","1113","5179"
"Spain (ES)","08.01.2016 17:00 - 08.01.2016 18:00 (UTC)","1123","5654"
"Spain (ES)","08.01.2016 18:00 - 08.01.2016 19:00 (UTC)","1144","5922"
"Spain (ES)","08.01.2016 19:00 - 08.01.2016 20:00 (UTC)","1121","5602"
"Spain (ES)","08.01.2016 20:00 - 08.01.2016 21:00 (UTC)","1132","5551"
"Spain (ES)","08.01.2016 21:00 - 08.01.2016 22:00 (UTC)","1098","4267"
"Spain (ES)","08.01.2016 22:00 - 08.01.2016 23:00 (UTC)","1091","3216"
"Spain (ES)","08.01.2016 23:00 - 09.01.2016 00:00 (UTC)","1063","3297"
"Spain (ES)","09.01.2016 00:00 - 09.01.2016 01:00 (UTC)","1047","2985"
"Spain (ES)","09.01.2016 01:00 - 09.01.2016 02:00 (UTC)","1045","2613"
"Spain (ES)","09.01.2016 02:00 - 09.01.2016 03:00 (UTC)","1050","2450"
"Spain (ES)","09.01.2016 03:00 - 09.01.2016 04:00 (UTC)","1040","2302"
"Spain (ES)","09.01.2016 04:00 - 09.01.2016 05:00 (UTC)","1033","2281"
"Spain (ES)","09.01.2016 05:00 - 09.01.2016 06:00 (UTC)","1028","2647"
"Spain (ES)","09.01.2016 06:00 - 09.01.2016 07:00 (UTC)","1060","3140"
"Spain (ES)","09.01.2016 07:00 - 09.01.2016 08:00 (UTC)","1062","3060"
"Spain (ES)","09.01.2016 08:00 - 09.01.2016 09:00 (UTC)","1099","4240"
"Spain (ES)","09.01.2016 09:00 - 09.01.2016 10:00 (UTC)","1104","4254"
"Spain (ES)","09.01.2016 10:00 - 09.01.2016 11:00 (UTC)","1102","4100"
"Spain (ES)","09.01.2016 11:00 - 09.01.2016 12:00 (UTC)","1081","3557"
"Spain (ES)","09.01.2016 12:00 - 09.01.2016 13:00 (UTC)","1082","2911"
"Spain (ES)","09.01.2016 13:00 - 09.01.2016 14:00 (UTC)","1072","2777"
"Spain (ES)","09.01.2016 14:00 - 09.01.2016 15:00 (UTC)","1026","2433"
"Spain (ES)","09.01.2016 15:00 - 09.01.2016 16:00 (UTC)","1013","2306"
"Spain (ES)","09.01.2016 16:00 - 09.01.2016 17:00 (UTC)","1038","2471"
"Spain (ES)","09.01.2016 17:00 - 09.01.2016 18:00 (UTC)","1080","4125"
"Spain (ES)","09.01.2016 18:00 - 09.01.2016 19:00 (UTC)","1116","3937"
"Spain (ES)","09.01.2016 19:00 - 09.01.2016 20:00 (UTC)","1112","3147"
"Spain (ES)","09.01.2016 20:00 - 09.01.2016 21:00 (UTC)","1103","3545"
"Spain (ES)","09.01.2016 21:00 - 09.01.2016 22:00 (UTC)","1083","2985"
"Spain (ES)","09.01.2016 22:00 - 09.01.2016 23:00 (UTC)","1054","3200"
"Spain (ES)","09.01.2016 23:00 - 10.01.2016 00:00 (UTC)","1054","2474"
"Spain (ES)","10.01.2016 00:00 - 10.01.2016 01:00 (UTC)","1023","2449"
"Spain (ES)","10.01.2016 01:00 - 10.01.2016 02:00 (UTC)","1003","2184"
"Spain (ES)","10.01.2016 02:00 - 10.01.2016 03:00 (UTC)","1005","2028"
"Spain (ES)","10.01.2016 03:00 - 10.01.2016 04:00 (UTC)","1002","1844"
"Spain (ES)","10.01.2016 04:00 - 10.01.2016 05:00 (UTC)","995","1821"
"Spain (ES)","10.01.2016 05:00 - 10.01.2016 06:00 (UTC)","1001","1973"
"Spain (ES)","10.01.2016 06:00 - 10.01.2016 07:00 (UTC)","1018","2286"
"Spain (ES)","10.01.2016 07:00 - 10.01.2016 08:00 (UTC)","1021","2161"
"Spain (ES)","10.01.2016 08:00 - 10.01.2016 09:00 (UTC)","1043","2555"
"Spain (ES)","10.01.2016 09:00 - 10.01.2016 10:00 (UTC)","1065","2790"
"Spain (ES)","10.01.2016 10:00 - 10.01.2016 11:00 (UTC)","1063","2773"
"Spain (ES)","10.01.2016 11:00 - 10.01.2016 12:00 (UTC)","1051","2954"
"Spain (ES)","10.01.2016 12:00 - 10.01.2016 13:00 (UTC)","1066","3675"
"Spain (ES)","10.01.2016 13:00 - 10.01.2016 14:00 (UTC)","1070","3622"
"Spain (ES)","10.01.2016 14:00 - 10.01.2016 15:00 (UTC)","1062","3650"
"Spain (ES)","10.01.2016 15:00 - 10.01.2016 16:00 (UTC)","1061","3483"
"Spain (ES)","10.01.2016 16:00 - 10.01.2016 17:00 (UTC)","1050","3735"
"Spain (ES)","10.01.2016 17:00 - 10.01.2016 18:00 (UTC)","1103","5153"
"Spain (ES)","10.01.2016 18:00 - 10.01.2016 19:00 (UTC)","1122","5640"
"Spain (ES)","10.01.2016 19:00 - 10.01.2016 20:00 (UTC)","1156","6187"
"Spain (ES)","10.01.2016 20:00 - 10.01.2016 21:00 (UTC)","1117","6042"
"Spain (ES)","10.01.2016 21:00 - 10.01.2016 22:00 (UTC)","1091","5338"
"Spain (ES)","10.01.2016 22:00 - 10.01.2016 23:00 (UTC)","1069","4011"
"Spain (ES)","10.01.2016 23:00 - 11.01.2016 00:00 (UTC)","1075","3855"
"Spain (ES)","11.01.2016 00:00 - 11.01.2016 01:00 (UTC)","1051","3603"
"Spain (ES)","11.01.2016 01:00 - 11.01.2016 02:00 (UTC)","1044","3587"
"Spain (ES)","11.01.2016 02:00 - 11.01.2016 03:00 (UTC)","1028","3559"
"Spain (ES)","11.01.2016 03:00 - 11.01.2016 04:00 (UTC)","1030","3499"
"Spain (ES)","11.01.2016 04:00 - 11.01.2016 05:00 (UTC)","1046","3491"
"Spain (ES)","11.01.2016 05:00 - 11.01.2016 06:00 (UTC)","1068","3763"
"Spain (ES)","11.01.2016 06:00 - 11.01.2016 07:00 (UTC)","1106","3653"
"Spain (ES)","11.01.2016 07:00 - 11.01.2016 08:00 (UTC)","1129","4318"
"Spain (ES)","11.01.2016 08:00 - 11.01.2016 09:00 (UTC)","1162","4824"
"Spain (ES)","11.01.2016 09:00 - 11.01.2016 10:00 (UTC)","1187","5062"
"Spain (ES)","11.01.2016 10:00 - 11.01.2016 11:00 (UTC)","1177","4601"
"Spain (ES)","11.01.2016 11:00 - 11.01.2016 12:00 (UTC)","1181","4403"
"Spain (ES)","11.01.2016 12:00 - 11.01.2016 13:00 (UTC)","1168","3997"
"Spain (ES)","11.01.2016 13:00 - 11.01.2016 14:00 (UTC)","1183","4146"
"Spain (ES)","11.01.2016 14:00 - 11.01.2016 15:00 (UTC)","1178","4249"
"Spain (ES)","11.01.2016 15:00 - 11.01.2016 16:00 (UTC)","1212","4401"
"Spain (ES)","11.01.2016 16:00 - 11.01.2016 17:00 (UTC)","1212","5169"
"Spain (ES)","11.01.2016 17:00 - 11.01.2016 18:00 (UTC)","1223","6546"
"Spain (ES)","11.01.2016 18:00 - 11.01.2016 19:00 (UTC)","1244","6742"
"Spain (ES)","11.01.2016 19:00 - 11.01.2016 20:00 (UTC)","1243","6108"
"Spain (ES)","11.01.2016 20:00 - 11.01.2016 21:00 (UTC)","1211","5857"
"Spain (ES)","11.01.2016 21:00 - 11.01.2016 22:00 (UTC)","1180","5309"
"Spain (ES)","11.01.2016 22:00 - 11.01.2016 23:00 (UTC)","1154","4835"
"Spain (ES)","11.01.2016 23:00 - 12.01.2016 00:00 (UTC)","1130","4603"
"Spain (ES)","12.01.2016 00:00 - 12.01.2016 01:00 (UTC)","1116","4463"
"Spain (ES)","12.01.2016 01:00 - 12.01.2016 02:00 (UTC)","1109","4465"
"Spain (ES)","12.01.2016 02:00 - 12.01.2016 03:00 (UTC)","1101","4619"
"Spain (ES)","12.01.2016 03:00 - 12.01.2016 04:00 (UTC)","1097","4523"
"Spain (ES)","12.01.2016 04:00 - 12.01.2016 05:00 (UTC)","1096","4410"
"Spain (ES)","12.01.2016 05:00 - 12.01.2016 06:00 (UTC)","1093","4730"
"Spain (ES)","12.01.2016 06:00 - 12.01.2016 07:00 (UTC)","1089","5212"
"Spain (ES)","12.01.2016 07:00 - 12.01.2016 08:00 (UTC)","1104","6232"
"Spain (ES)","12.01.2016 08:00 - 12.01.2016 09:00 (UTC)","1138","6592"
"Spain (ES)","12.01.2016 09:00 - 12.01.2016 10:00 (UTC)","1190","6364"
"Spain (ES)","12.01.2016 10:00 - 12.01.2016 11:00 (UTC)","1209","6206"
"Spain (ES)","12.01.2016 11:00 - 12.01.2016 12:00 (UTC)","1197","5551"
"Spain (ES)","12.01.2016 12:00 - 12.01.2016 13:00 (UTC)","1198","5286"
"Spain (ES)","12.01.2016 13:00 - 12.01.2016 14:00 (UTC)","1201","4838"
"Spain (ES)","12.01.2016 14:00 - 12.01.2016 15:00 (UTC)","1198","4648"
"Spain (ES)","12.01.2016 15:00 - 12.01.2016 16:00 (UTC)","1190","4745"
"Spain (ES)","12.01.2016 16:00 - 12.01.2016 17:00 (UTC)","1183","5743"
"Spain (ES)","12.01.2016 17:00 - 12.01.2016 18:00 (UTC)","1206","6822"
"Spain (ES)","12.01.2016 18:00 - 12.01.2016 19:00 (UTC)","1219","7965"
"Spain (ES)","12.01.2016 19:00 - 12.01.2016 20:00 (UTC)","1213","7897"
"Spain (ES)","12.01.2016 20:00 - 12.01.2016 21:00 (UTC)","1202","8038"
"Spain (ES)","12.01.2016 21:00 - 12.01.2016 22:00 (UTC)","1182","7587"
"Spain (ES)","12.01.2016 22:00 - 12.01.2016 23:00 (UTC)","1155","6347"
"Spain (ES)","12.01.2016 23:00 - 13.01.2016 00:00 (UTC)","1092","4749"
"Spain (ES)","13.01.2016 00:00 - 13.01.2016 01:00 (UTC)","1077","4549"
"Spain (ES)","13.01.2016 01:00 - 13.01.2016 02:00 (UTC)","1068","4515"
"Spain (ES)","13.01.2016 02:00 - 13.01.2016 03:00 (UTC)","1068","4508"
"Spain (ES)","13.01.2016 03:00 - 13.01.2016 04:00 (UTC)","1063","4408"
"Spain (ES)","13.01.2016 04:00 - 13.01.2016 05:00 (UTC)","1058","4390"
"Spain (ES)","13.01.2016 05:00 - 13.01.2016 06:00 (UTC)","1089","4634"
"Spain (ES)","13.01.2016 06:00 - 13.01.2016 07:00 (UTC)","1127","5361"
