"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Latvia (LV)","02.01.2016 13:00 - 02.01.2016 14:00 (UTC)","0","n/e"
"Latvia (LV)","02.01.2016 14:00 - 02.01.2016 15:00 (UTC)","155","n/e"
"Latvia (LV)","02.01.2016 15:00 - 02.01.2016 16:00 (UTC)","257","n/e"
"Latvia (LV)","02.01.2016 16:00 - 02.01.2016 17:00 (UTC)","432","n/e"
"Latvia (LV)","02.01.2016 17:00 - 02.01.2016 18:00 (UTC)","243","n/e"
"Latvia (LV)","02.01.2016 18:00 - 02.01.2016 19:00 (UTC)","55","n/e"
"Latvia (LV)","02.01.2016 19:00 - 02.01.2016 20:00 (UTC)","2","n/e"
"Latvia (LV)","02.01.2016 20:00 - 02.01.2016 21:00 (UTC)","0","n/e"
"Latvia (LV)","02.01.2016 21:00 - 02.01.2016 22:00 (UTC)","0","n/e"
"Latvia (LV)","02.01.2016 22:00 - 02.01.2016 23:00 (UTC)","0","n/e"
"Latvia (LV)","02.01.2016 23:00 - 03.01.2016 00:00 (UTC)","0","n/e"
"Latvia (LV)","03.01.2016 00:00 - 03.01.2016 01:00 (UTC)","0","n/e"
"Latvia (LV)","03.01.2016 01:00 - 03.01.2016 02:00 (UTC)","0","n/e"
"Latvia (LV)","03.01.2016 02:00 - 03.01.2016 03:00 (UTC)","0","n/e"
"Latvia (LV)","03.01.2016 03:00 - 03.01.2016 04:00 (UTC)","0","n/e"
"Latvia (LV)","03.01.2016 04:00 - 03.01.2016 05:00 (UTC)","0","n/e"
"Latvia (LV)","03.01.2016 05:00 - 03.01.2016 06:00 (UTC)","0","n/e"
"Latvia (LV)","03.01.2016 06:00 - 03.01.2016 07:00 (UTC)","0","n/e"
"Latvia (LV)","03.01.2016 07:00 - 03.01.2016 08:00 (UTC)","2","n/e"
"Latvia (LV)","03.01.2016 08:00 - 03.01.2016 09:00 (UTC)","35","n/e"
"Latvia (LV)","03.01.2016 09:00 - 03.01.2016 10:00 (UTC)","35","n/e"
"Latvia (LV)","03.01.2016 10:00 - 03.01.2016 11:00 (UTC)","35","n/e"
"Latvia (LV)","03.01.2016 11:00 - 03.01.2016 12:00 (UTC)","41","n/e"
"Latvia (LV)","03.01.2016 12:00 - 03.01.2016 13:00 (UTC)","51","n/e"
"Latvia (LV)","03.01.2016 13:00 - 03.01.2016 14:00 (UTC)","50","n/e"
"Latvia (LV)","03.01.2016 14:00 - 03.01.2016 15:00 (UTC)","5","n/e"
"Latvia (LV)","03.01.2016 15:00 - 03.01.2016 16:00 (UTC)","0","n/e"
"Latvia (LV)","03.01.2016 16:00 - 03.01.2016 17:00 (UTC)","0","n/e"
"Latvia (LV)","03.01.2016 17:00 - 03.01.2016 18:00 (UTC)","0","n/e"
"Latvia (LV)","03.01.2016 18:00 - 03.01.2016 19:00 (UTC)","0","n/e"
"Latvia (LV)","03.01.2016 19:00 - 03.01.2016 20:00 (UTC)","32","n/e"
"Latvia (LV)","03.01.2016 20:00 - 03.01.2016 21:00 (UTC)","0","n/e"
"Latvia (LV)","03.01.2016 21:00 - 03.01.2016 22:00 (UTC)","0","n/e"
"Latvia (LV)","03.01.2016 22:00 - 03.01.2016 23:00 (UTC)","0","n/e"
"Latvia (LV)","03.01.2016 23:00 - 04.01.2016 00:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 00:00 - 04.01.2016 01:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 01:00 - 04.01.2016 02:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 02:00 - 04.01.2016 03:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 03:00 - 04.01.2016 04:00 (UTC)","4","n/e"
"Latvia (LV)","04.01.2016 04:00 - 04.01.2016 05:00 (UTC)","90","n/e"
"Latvia (LV)","04.01.2016 05:00 - 04.01.2016 06:00 (UTC)","114","n/e"
"Latvia (LV)","04.01.2016 06:00 - 04.01.2016 07:00 (UTC)","196","n/e"
"Latvia (LV)","04.01.2016 07:00 - 04.01.2016 08:00 (UTC)","220","n/e"
"Latvia (LV)","04.01.2016 08:00 - 04.01.2016 09:00 (UTC)","105","n/e"
"Latvia (LV)","04.01.2016 09:00 - 04.01.2016 10:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 10:00 - 04.01.2016 11:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 11:00 - 04.01.2016 12:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 12:00 - 04.01.2016 13:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 13:00 - 04.01.2016 14:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 14:00 - 04.01.2016 15:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 15:00 - 04.01.2016 16:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 16:00 - 04.01.2016 17:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 17:00 - 04.01.2016 18:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 18:00 - 04.01.2016 19:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 19:00 - 04.01.2016 20:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 20:00 - 04.01.2016 21:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 21:00 - 04.01.2016 22:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 22:00 - 04.01.2016 23:00 (UTC)","0","n/e"
"Latvia (LV)","04.01.2016 23:00 - 05.01.2016 00:00 (UTC)","0","n/e"
"Latvia (LV)","05.01.2016 00:00 - 05.01.2016 01:00 (UTC)","0","n/e"
"Latvia (LV)","05.01.2016 01:00 - 05.01.2016 02:00 (UTC)","0","n/e"
"Latvia (LV)","05.01.2016 02:00 - 05.01.2016 03:00 (UTC)","0","n/e"
"Latvia (LV)","05.01.2016 03:00 - 05.01.2016 04:00 (UTC)","0","n/e"
"Latvia (LV)","05.01.2016 04:00 - 05.01.2016 05:00 (UTC)","0","n/e"
"Latvia (LV)","05.01.2016 05:00 - 05.01.2016 06:00 (UTC)","0","n/e"
"Latvia (LV)","05.01.2016 06:00 - 05.01.2016 07:00 (UTC)","0","n/e"
"Latvia (LV)","05.01.2016 07:00 - 05.01.2016 08:00 (UTC)","2","n/e"
"Latvia (LV)","05.01.2016 08:00 - 05.01.2016 09:00 (UTC)","50","n/e"
"Latvia (LV)","05.01.2016 09:00 - 05.01.2016 10:00 (UTC)","0","n/e"
"Latvia (LV)","05.01.2016 10:00 - 05.01.2016 11:00 (UTC)","59","n/e"
"Latvia (LV)","05.01.2016 11:00 - 05.01.2016 12:00 (UTC)","90","n/e"
"Latvia (LV)","05.01.2016 12:00 - 05.01.2016 13:00 (UTC)","23","n/e"
"Latvia (LV)","05.01.2016 13:00 - 05.01.2016 14:00 (UTC)","37","n/e"
"Latvia (LV)","05.01.2016 14:00 - 05.01.2016 15:00 (UTC)","4","n/e"
"Latvia (LV)","05.01.2016 15:00 - 05.01.2016 16:00 (UTC)","67","n/e"
"Latvia (LV)","05.01.2016 16:00 - 05.01.2016 17:00 (UTC)","21","n/e"
"Latvia (LV)","05.01.2016 17:00 - 05.01.2016 18:00 (UTC)","1","n/e"
"Latvia (LV)","05.01.2016 18:00 - 05.01.2016 19:00 (UTC)","0","n/e"
"Latvia (LV)","05.01.2016 19:00 - 05.01.2016 20:00 (UTC)","0","n/e"
"Latvia (LV)","05.01.2016 20:00 - 05.01.2016 21:00 (UTC)","0","n/e"
"Latvia (LV)","05.01.2016 21:00 - 05.01.2016 22:00 (UTC)","0","n/e"
"Latvia (LV)","05.01.2016 22:00 - 05.01.2016 23:00 (UTC)","0","n/e"
"Latvia (LV)","05.01.2016 23:00 - 06.01.2016 00:00 (UTC)","0","n/e"
"Latvia (LV)","06.01.2016 00:00 - 06.01.2016 01:00 (UTC)","0","n/e"
"Latvia (LV)","06.01.2016 01:00 - 06.01.2016 02:00 (UTC)","0","n/e"
"Latvia (LV)","06.01.2016 02:00 - 06.01.2016 03:00 (UTC)","0","n/e"
"Latvia (LV)","06.01.2016 03:00 - 06.01.2016 04:00 (UTC)","0","n/e"
"Latvia (LV)","06.01.2016 04:00 - 06.01.2016 05:00 (UTC)","0","n/e"
"Latvia (LV)","06.01.2016 05:00 - 06.01.2016 06:00 (UTC)","0","n/e"
"Latvia (LV)","06.01.2016 06:00 - 06.01.2016 07:00 (UTC)","0","n/e"
"Latvia (LV)","06.01.2016 07:00 - 06.01.2016 08:00 (UTC)","0","n/e"
"Latvia (LV)","06.01.2016 08:00 - 06.01.2016 09:00 (UTC)","0","n/e"
"Latvia (LV)","06.01.2016 09:00 - 06.01.2016 10:00 (UTC)","0","n/e"
"Latvia (LV)","06.01.2016 10:00 - 06.01.2016 11:00 (UTC)","0","n/e"
"Latvia (LV)","06.01.2016 11:00 - 06.01.2016 12:00 (UTC)","0","n/e"
"Latvia (LV)","06.01.2016 12:00 - 06.01.2016 13:00 (UTC)","5","n/e"
"Latvia (LV)","06.01.2016 13:00 - 06.01.2016 14:00 (UTC)","17","n/e"
"Latvia (LV)","06.01.2016 14:00 - 06.01.2016 15:00 (UTC)","70","n/e"
"Latvia (LV)","06.01.2016 15:00 - 06.01.2016 16:00 (UTC)","236","n/e"
"Latvia (LV)","06.01.2016 16:00 - 06.01.2016 17:00 (UTC)","111","n/e"
"Latvia (LV)","06.01.2016 17:00 - 06.01.2016 18:00 (UTC)","25","n/e"
"Latvia (LV)","06.01.2016 18:00 - 06.01.2016 19:00 (UTC)","1","n/e"
"Latvia (LV)","06.01.2016 19:00 - 06.01.2016 20:00 (UTC)","0","n/e"
"Latvia (LV)","06.01.2016 20:00 - 06.01.2016 21:00 (UTC)","0","n/e"
"Latvia (LV)","06.01.2016 21:00 - 06.01.2016 22:00 (UTC)","0","n/e"
"Latvia (LV)","06.01.2016 22:00 - 06.01.2016 23:00 (UTC)","1","n/e"
"Latvia (LV)","06.01.2016 23:00 - 07.01.2016 00:00 (UTC)","49","n/e"
"Latvia (LV)","07.01.2016 00:00 - 07.01.2016 01:00 (UTC)","0","n/e"
"Latvia (LV)","07.01.2016 01:00 - 07.01.2016 02:00 (UTC)","0","n/e"
"Latvia (LV)","07.01.2016 02:00 - 07.01.2016 03:00 (UTC)","0","n/e"
"Latvia (LV)","07.01.2016 03:00 - 07.01.2016 04:00 (UTC)","0","n/e"
"Latvia (LV)","07.01.2016 04:00 - 07.01.2016 05:00 (UTC)","9","n/e"
"Latvia (LV)","07.01.2016 05:00 - 07.01.2016 06:00 (UTC)","161","n/e"
"Latvia (LV)","07.01.2016 06:00 - 07.01.2016 07:00 (UTC)","282","n/e"
"Latvia (LV)","07.01.2016 07:00 - 07.01.2016 08:00 (UTC)","464","n/e"
"Latvia (LV)","07.01.2016 08:00 - 07.01.2016 09:00 (UTC)","411","n/e"
"Latvia (LV)","07.01.2016 09:00 - 07.01.2016 10:00 (UTC)","435","n/e"
"Latvia (LV)","07.01.2016 10:00 - 07.01.2016 11:00 (UTC)","415","n/e"
"Latvia (LV)","07.01.2016 11:00 - 07.01.2016 12:00 (UTC)","378","n/e"
"Latvia (LV)","07.01.2016 12:00 - 07.01.2016 13:00 (UTC)","300","n/e"
"Latvia (LV)","07.01.2016 13:00 - 07.01.2016 14:00 (UTC)","265","n/e"
"Latvia (LV)","07.01.2016 14:00 - 07.01.2016 15:00 (UTC)","524","n/e"
"Latvia (LV)","07.01.2016 15:00 - 07.01.2016 16:00 (UTC)","666","n/e"
"Latvia (LV)","07.01.2016 16:00 - 07.01.2016 17:00 (UTC)","284","n/e"
"Latvia (LV)","07.01.2016 17:00 - 07.01.2016 18:00 (UTC)","215","n/e"
"Latvia (LV)","07.01.2016 18:00 - 07.01.2016 19:00 (UTC)","168","n/e"
"Latvia (LV)","07.01.2016 19:00 - 07.01.2016 20:00 (UTC)","20","n/e"
"Latvia (LV)","07.01.2016 20:00 - 07.01.2016 21:00 (UTC)","0","n/e"
"Latvia (LV)","07.01.2016 21:00 - 07.01.2016 22:00 (UTC)","0","n/e"
"Latvia (LV)","07.01.2016 22:00 - 07.01.2016 23:00 (UTC)","0","n/e"
"Latvia (LV)","07.01.2016 23:00 - 08.01.2016 00:00 (UTC)","0","n/e"
"Latvia (LV)","08.01.2016 00:00 - 08.01.2016 01:00 (UTC)","145","n/e"
"Latvia (LV)","08.01.2016 01:00 - 08.01.2016 02:00 (UTC)","272","n/e"
"Latvia (LV)","08.01.2016 02:00 - 08.01.2016 03:00 (UTC)","254","n/e"
"Latvia (LV)","08.01.2016 03:00 - 08.01.2016 04:00 (UTC)","209","n/e"
"Latvia (LV)","08.01.2016 04:00 - 08.01.2016 05:00 (UTC)","361","n/e"
"Latvia (LV)","08.01.2016 05:00 - 08.01.2016 06:00 (UTC)","280","n/e"
"Latvia (LV)","08.01.2016 06:00 - 08.01.2016 07:00 (UTC)","298","n/e"
"Latvia (LV)","08.01.2016 07:00 - 08.01.2016 08:00 (UTC)","145","n/e"
"Latvia (LV)","08.01.2016 08:00 - 08.01.2016 09:00 (UTC)","118","n/e"
"Latvia (LV)","08.01.2016 09:00 - 08.01.2016 10:00 (UTC)","67","n/e"
"Latvia (LV)","08.01.2016 10:00 - 08.01.2016 11:00 (UTC)","194","n/e"
"Latvia (LV)","08.01.2016 11:00 - 08.01.2016 12:00 (UTC)","250","n/e"
"Latvia (LV)","08.01.2016 12:00 - 08.01.2016 13:00 (UTC)","226","n/e"
"Latvia (LV)","08.01.2016 13:00 - 08.01.2016 14:00 (UTC)","141","n/e"
"Latvia (LV)","08.01.2016 14:00 - 08.01.2016 15:00 (UTC)","210","n/e"
"Latvia (LV)","08.01.2016 15:00 - 08.01.2016 16:00 (UTC)","324","n/e"
"Latvia (LV)","08.01.2016 16:00 - 08.01.2016 17:00 (UTC)","90","n/e"
"Latvia (LV)","08.01.2016 17:00 - 08.01.2016 18:00 (UTC)","17","n/e"
"Latvia (LV)","08.01.2016 18:00 - 08.01.2016 19:00 (UTC)","1","n/e"
"Latvia (LV)","08.01.2016 19:00 - 08.01.2016 20:00 (UTC)","0","n/e"
"Latvia (LV)","08.01.2016 20:00 - 08.01.2016 21:00 (UTC)","0","n/e"
"Latvia (LV)","08.01.2016 21:00 - 08.01.2016 22:00 (UTC)","0","n/e"
"Latvia (LV)","08.01.2016 22:00 - 08.01.2016 23:00 (UTC)","0","n/e"
"Latvia (LV)","08.01.2016 23:00 - 09.01.2016 00:00 (UTC)","0","n/e"
"Latvia (LV)","09.01.2016 00:00 - 09.01.2016 01:00 (UTC)","0","n/e"
"Latvia (LV)","09.01.2016 01:00 - 09.01.2016 02:00 (UTC)","0","n/e"
"Latvia (LV)","09.01.2016 02:00 - 09.01.2016 03:00 (UTC)","0","n/e"
"Latvia (LV)","09.01.2016 03:00 - 09.01.2016 04:00 (UTC)","0","n/e"
"Latvia (LV)","09.01.2016 04:00 - 09.01.2016 05:00 (UTC)","0","n/e"
"Latvia (LV)","09.01.2016 05:00 - 09.01.2016 06:00 (UTC)","25","n/e"
"Latvia (LV)","09.01.2016 06:00 - 09.01.2016 07:00 (UTC)","10","n/e"
"Latvia (LV)","09.01.2016 07:00 - 09.01.2016 08:00 (UTC)","0","n/e"
"Latvia (LV)","09.01.2016 08:00 - 09.01.2016 09:00 (UTC)","0","n/e"
"Latvia (LV)","09.01.2016 09:00 - 09.01.2016 10:00 (UTC)","0","n/e"
"Latvia (LV)","09.01.2016 10:00 - 09.01.2016 11:00 (UTC)","0","n/e"
"Latvia (LV)","09.01.2016 11:00 - 09.01.2016 12:00 (UTC)","0","n/e"
"Latvia (LV)","09.01.2016 12:00 - 09.01.2016 13:00 (UTC)","0","n/e"
"Latvia (LV)","09.01.2016 13:00 - 09.01.2016 14:00 (UTC)","14","n/e"
"Latvia (LV)","09.01.2016 14:00 - 09.01.2016 15:00 (UTC)","233","n/e"
"Latvia (LV)","09.01.2016 15:00 - 09.01.2016 16:00 (UTC)","285","n/e"
"Latvia (LV)","09.01.2016 16:00 - 09.01.2016 17:00 (UTC)","15","n/e"
"Latvia (LV)","09.01.2016 17:00 - 09.01.2016 18:00 (UTC)","0","n/e"
"Latvia (LV)","09.01.2016 18:00 - 09.01.2016 19:00 (UTC)","1","n/e"
"Latvia (LV)","09.01.2016 19:00 - 09.01.2016 20:00 (UTC)","157","n/e"
"Latvia (LV)","09.01.2016 20:00 - 09.01.2016 21:00 (UTC)","69","n/e"
"Latvia (LV)","09.01.2016 21:00 - 09.01.2016 22:00 (UTC)","0","n/e"
"Latvia (LV)","09.01.2016 22:00 - 09.01.2016 23:00 (UTC)","0","n/e"
"Latvia (LV)","09.01.2016 23:00 - 10.01.2016 00:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 00:00 - 10.01.2016 01:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 01:00 - 10.01.2016 02:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 02:00 - 10.01.2016 03:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 03:00 - 10.01.2016 04:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 04:00 - 10.01.2016 05:00 (UTC)","1","n/e"
"Latvia (LV)","10.01.2016 05:00 - 10.01.2016 06:00 (UTC)","119","n/e"
"Latvia (LV)","10.01.2016 06:00 - 10.01.2016 07:00 (UTC)","1","n/e"
"Latvia (LV)","10.01.2016 07:00 - 10.01.2016 08:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 08:00 - 10.01.2016 09:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 09:00 - 10.01.2016 10:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 10:00 - 10.01.2016 11:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 11:00 - 10.01.2016 12:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 12:00 - 10.01.2016 13:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 13:00 - 10.01.2016 14:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 14:00 - 10.01.2016 15:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 15:00 - 10.01.2016 16:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 16:00 - 10.01.2016 17:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 17:00 - 10.01.2016 18:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 18:00 - 10.01.2016 19:00 (UTC)","3","n/e"
"Latvia (LV)","10.01.2016 19:00 - 10.01.2016 20:00 (UTC)","159","n/e"
"Latvia (LV)","10.01.2016 20:00 - 10.01.2016 21:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 21:00 - 10.01.2016 22:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 22:00 - 10.01.2016 23:00 (UTC)","0","n/e"
"Latvia (LV)","10.01.2016 23:00 - 11.01.2016 00:00 (UTC)","0","n/e"
"Latvia (LV)","11.01.2016 00:00 - 11.01.2016 01:00 (UTC)","0","n/e"
"Latvia (LV)","11.01.2016 01:00 - 11.01.2016 02:00 (UTC)","0","n/e"
"Latvia (LV)","11.01.2016 02:00 - 11.01.2016 03:00 (UTC)","0","n/e"
"Latvia (LV)","11.01.2016 03:00 - 11.01.2016 04:00 (UTC)","0","n/e"
"Latvia (LV)","11.01.2016 04:00 - 11.01.2016 05:00 (UTC)","0","n/e"
"Latvia (LV)","11.01.2016 05:00 - 11.01.2016 06:00 (UTC)","171","n/e"
"Latvia (LV)","11.01.2016 06:00 - 11.01.2016 07:00 (UTC)","94","n/e"
"Latvia (LV)","11.01.2016 07:00 - 11.01.2016 08:00 (UTC)","41","n/e"
"Latvia (LV)","11.01.2016 08:00 - 11.01.2016 09:00 (UTC)","50","n/e"
"Latvia (LV)","11.01.2016 09:00 - 11.01.2016 10:00 (UTC)","55","n/e"
"Latvia (LV)","11.01.2016 10:00 - 11.01.2016 11:00 (UTC)","54","n/e"
"Latvia (LV)","11.01.2016 11:00 - 11.01.2016 12:00 (UTC)","54","n/e"
"Latvia (LV)","11.01.2016 12:00 - 11.01.2016 13:00 (UTC)","62","n/e"
"Latvia (LV)","11.01.2016 13:00 - 11.01.2016 14:00 (UTC)","61","n/e"
"Latvia (LV)","11.01.2016 14:00 - 11.01.2016 15:00 (UTC)","32","n/e"
"Latvia (LV)","11.01.2016 15:00 - 11.01.2016 16:00 (UTC)","35","n/e"
"Latvia (LV)","11.01.2016 16:00 - 11.01.2016 17:00 (UTC)","34","n/e"
"Latvia (LV)","11.01.2016 17:00 - 11.01.2016 18:00 (UTC)","34","n/e"
"Latvia (LV)","11.01.2016 18:00 - 11.01.2016 19:00 (UTC)","51","n/e"
"Latvia (LV)","11.01.2016 19:00 - 11.01.2016 20:00 (UTC)","67","n/e"
"Latvia (LV)","11.01.2016 20:00 - 11.01.2016 21:00 (UTC)","1","n/e"
"Latvia (LV)","11.01.2016 21:00 - 11.01.2016 22:00 (UTC)","0","n/e"
"Latvia (LV)","11.01.2016 22:00 - 11.01.2016 23:00 (UTC)","0","n/e"
"Latvia (LV)","11.01.2016 23:00 - 12.01.2016 00:00 (UTC)","0","n/e"
"Latvia (LV)","12.01.2016 00:00 - 12.01.2016 01:00 (UTC)","0","n/e"
"Latvia (LV)","12.01.2016 01:00 - 12.01.2016 02:00 (UTC)","0","n/e"
"Latvia (LV)","12.01.2016 02:00 - 12.01.2016 03:00 (UTC)","0","n/e"
"Latvia (LV)","12.01.2016 03:00 - 12.01.2016 04:00 (UTC)","0","n/e"
"Latvia (LV)","12.01.2016 04:00 - 12.01.2016 05:00 (UTC)","13","n/e"
"Latvia (LV)","12.01.2016 05:00 - 12.01.2016 06:00 (UTC)","226","n/e"
"Latvia (LV)","12.01.2016 06:00 - 12.01.2016 07:00 (UTC)","321","n/e"
"Latvia (LV)","12.01.2016 07:00 - 12.01.2016 08:00 (UTC)","258","n/e"
"Latvia (LV)","12.01.2016 08:00 - 12.01.2016 09:00 (UTC)","232","n/e"
"Latvia (LV)","12.01.2016 09:00 - 12.01.2016 10:00 (UTC)","0","n/e"
"Latvia (LV)","12.01.2016 10:00 - 12.01.2016 11:00 (UTC)","0","n/e"
"Latvia (LV)","12.01.2016 11:00 - 12.01.2016 12:00 (UTC)","0","n/e"
"Latvia (LV)","12.01.2016 12:00 - 12.01.2016 13:00 (UTC)","0","n/e"
"Latvia (LV)","12.01.2016 13:00 - 12.01.2016 14:00 (UTC)","117","n/e"
"Latvia (LV)","12.01.2016 14:00 - 12.01.2016 15:00 (UTC)","211","n/e"
"Latvia (LV)","12.01.2016 15:00 - 12.01.2016 16:00 (UTC)","238","n/e"
"Latvia (LV)","12.01.2016 16:00 - 12.01.2016 17:00 (UTC)","247","n/e"
"Latvia (LV)","12.01.2016 17:00 - 12.01.2016 18:00 (UTC)","N/A","n/e"
"Latvia (LV)","12.01.2016 18:00 - 12.01.2016 19:00 (UTC)","0","n/e"
"Latvia (LV)","12.01.2016 19:00 - 12.01.2016 20:00 (UTC)","81","n/e"
"Latvia (LV)","12.01.2016 20:00 - 12.01.2016 21:00 (UTC)","0","n/e"
"Latvia (LV)","12.01.2016 21:00 - 12.01.2016 22:00 (UTC)","0","n/e"
"Latvia (LV)","12.01.2016 22:00 - 12.01.2016 23:00 (UTC)","0","n/e"
"Latvia (LV)","12.01.2016 23:00 - 13.01.2016 00:00 (UTC)","0","n/e"
"Latvia (LV)","13.01.2016 00:00 - 13.01.2016 01:00 (UTC)","0","n/e"
"Latvia (LV)","13.01.2016 01:00 - 13.01.2016 02:00 (UTC)","0","n/e"
"Latvia (LV)","13.01.2016 02:00 - 13.01.2016 03:00 (UTC)","0","n/e"
"Latvia (LV)","13.01.2016 03:00 - 13.01.2016 04:00 (UTC)","0","n/e"
"Latvia (LV)","13.01.2016 04:00 - 13.01.2016 05:00 (UTC)","221","n/e"
"Latvia (LV)","13.01.2016 05:00 - 13.01.2016 06:00 (UTC)","232","n/e"
"Latvia (LV)","13.01.2016 06:00 - 13.01.2016 07:00 (UTC)","288","n/e"
