"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"France (FR)","08.01.2015 02:00 - 08.01.2015 03:00 (CET/CEST)","4698","1097"
"France (FR)","08.01.2015 03:00 - 08.01.2015 04:00 (CET/CEST)","4645","973"
"France (FR)","08.01.2015 04:00 - 08.01.2015 05:00 (CET/CEST)","4592","790"
"France (FR)","08.01.2015 05:00 - 08.01.2015 06:00 (CET/CEST)","4526","835"
"France (FR)","08.01.2015 06:00 - 08.01.2015 07:00 (CET/CEST)","4713","1130"
"France (FR)","08.01.2015 07:00 - 08.01.2015 08:00 (CET/CEST)","5210","3868"
"France (FR)","08.01.2015 08:00 - 08.01.2015 09:00 (CET/CEST)","5496","4442"
"France (FR)","08.01.2015 09:00 - 08.01.2015 10:00 (CET/CEST)","5605","3860"
"France (FR)","08.01.2015 10:00 - 08.01.2015 11:00 (CET/CEST)","5444","3723"
"France (FR)","08.01.2015 11:00 - 08.01.2015 12:00 (CET/CEST)","5457","3572"
"France (FR)","08.01.2015 12:00 - 08.01.2015 13:00 (CET/CEST)","5501","3232"
"France (FR)","08.01.2015 13:00 - 08.01.2015 14:00 (CET/CEST)","5335","2531"
"France (FR)","08.01.2015 14:00 - 08.01.2015 15:00 (CET/CEST)","5079","1988"
"France (FR)","08.01.2015 15:00 - 08.01.2015 16:00 (CET/CEST)","5056","1642"
"France (FR)","08.01.2015 16:00 - 08.01.2015 17:00 (CET/CEST)","5048","1456"
"France (FR)","08.01.2015 17:00 - 08.01.2015 18:00 (CET/CEST)","5404","3357"
"France (FR)","08.01.2015 18:00 - 08.01.2015 19:00 (CET/CEST)","5733","5526"
"France (FR)","08.01.2015 19:00 - 08.01.2015 20:00 (CET/CEST)","5705","4687"
"France (FR)","08.01.2015 20:00 - 08.01.2015 21:00 (CET/CEST)","5139","2430"
"France (FR)","08.01.2015 21:00 - 08.01.2015 22:00 (CET/CEST)","4848","1393"
"France (FR)","08.01.2015 22:00 - 08.01.2015 23:00 (CET/CEST)","4899","1742"
"France (FR)","08.01.2015 23:00 - 09.01.2015 00:00 (CET/CEST)","4929","2050"
"France (FR)","09.01.2015 00:00 - 09.01.2015 01:00 (CET/CEST)","4750","1906"
"France (FR)","09.01.2015 01:00 - 09.01.2015 02:00 (CET/CEST)","4586","1288"
"France (FR)","09.01.2015 02:00 - 09.01.2015 03:00 (CET/CEST)","4466","1239"
"France (FR)","09.01.2015 03:00 - 09.01.2015 04:00 (CET/CEST)","4431","864"
"France (FR)","09.01.2015 04:00 - 09.01.2015 05:00 (CET/CEST)","4460","797"
"France (FR)","09.01.2015 05:00 - 09.01.2015 06:00 (CET/CEST)","4462","1005"
"France (FR)","09.01.2015 06:00 - 09.01.2015 07:00 (CET/CEST)","4577","1831"
"France (FR)","09.01.2015 07:00 - 09.01.2015 08:00 (CET/CEST)","5232","4392"
"France (FR)","09.01.2015 08:00 - 09.01.2015 09:00 (CET/CEST)","5627","5926"
"France (FR)","09.01.2015 09:00 - 09.01.2015 10:00 (CET/CEST)","5762","5861"
"France (FR)","09.01.2015 10:00 - 09.01.2015 11:00 (CET/CEST)","5670","5233"
"France (FR)","09.01.2015 11:00 - 09.01.2015 12:00 (CET/CEST)","5541","5383"
"France (FR)","09.01.2015 12:00 - 09.01.2015 13:00 (CET/CEST)","5490","4860"
"France (FR)","09.01.2015 13:00 - 09.01.2015 14:00 (CET/CEST)","5389","3351"
"France (FR)","09.01.2015 14:00 - 09.01.2015 15:00 (CET/CEST)","5018","2320"
"France (FR)","09.01.2015 15:00 - 09.01.2015 16:00 (CET/CEST)","4963","1673"
"France (FR)","09.01.2015 16:00 - 09.01.2015 17:00 (CET/CEST)","4975","1763"
"France (FR)","09.01.2015 17:00 - 09.01.2015 18:00 (CET/CEST)","4968","2173"
"France (FR)","09.01.2015 18:00 - 09.01.2015 19:00 (CET/CEST)","5534","4347"
"France (FR)","09.01.2015 19:00 - 09.01.2015 20:00 (CET/CEST)","5568","3620"
"France (FR)","09.01.2015 20:00 - 09.01.2015 21:00 (CET/CEST)","5029","1795"
"France (FR)","09.01.2015 21:00 - 09.01.2015 22:00 (CET/CEST)","4756","1049"
"France (FR)","09.01.2015 22:00 - 09.01.2015 23:00 (CET/CEST)","4740","1091"
