"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Italy (IT)","04.01.2016 23:00 - 05.01.2016 00:00 (UTC)","1334","116"
"Italy (IT)","05.01.2016 00:00 - 05.01.2016 01:00 (UTC)","1305","100"
"Italy (IT)","05.01.2016 01:00 - 05.01.2016 02:00 (UTC)","1245","110"
"Italy (IT)","05.01.2016 02:00 - 05.01.2016 03:00 (UTC)","1194","30"
"Italy (IT)","05.01.2016 03:00 - 05.01.2016 04:00 (UTC)","1224","109"
"Italy (IT)","05.01.2016 04:00 - 05.01.2016 05:00 (UTC)","1183","109"
"Italy (IT)","05.01.2016 05:00 - 05.01.2016 06:00 (UTC)","1232","179"
"Italy (IT)","05.01.2016 06:00 - 05.01.2016 07:00 (UTC)","1616","564"
"Italy (IT)","05.01.2016 07:00 - 05.01.2016 08:00 (UTC)","2340","904"
"Italy (IT)","05.01.2016 08:00 - 05.01.2016 09:00 (UTC)","2999","1192"
"Italy (IT)","05.01.2016 09:00 - 05.01.2016 10:00 (UTC)","2788","1179"
"Italy (IT)","05.01.2016 10:00 - 05.01.2016 11:00 (UTC)","2688","1285"
"Italy (IT)","05.01.2016 11:00 - 05.01.2016 12:00 (UTC)","2607","1474"
"Italy (IT)","05.01.2016 12:00 - 05.01.2016 13:00 (UTC)","2238","1045"
"Italy (IT)","05.01.2016 13:00 - 05.01.2016 14:00 (UTC)","2256","1030"
"Italy (IT)","05.01.2016 14:00 - 05.01.2016 15:00 (UTC)","2303","888"
"Italy (IT)","05.01.2016 15:00 - 05.01.2016 16:00 (UTC)","3143","929"
"Italy (IT)","05.01.2016 16:00 - 05.01.2016 17:00 (UTC)","4020","1188"
"Italy (IT)","05.01.2016 17:00 - 05.01.2016 18:00 (UTC)","3904","1227"
"Italy (IT)","05.01.2016 18:00 - 05.01.2016 19:00 (UTC)","3606","1236"
"Italy (IT)","05.01.2016 19:00 - 05.01.2016 20:00 (UTC)","2656","937"
"Italy (IT)","05.01.2016 20:00 - 05.01.2016 21:00 (UTC)","2047","804"
"Italy (IT)","05.01.2016 21:00 - 05.01.2016 22:00 (UTC)","1756","362"
"Italy (IT)","05.01.2016 22:00 - 05.01.2016 23:00 (UTC)","1557","292"
"Italy (IT)","05.01.2016 23:00 - 06.01.2016 00:00 (UTC)","1437","68"
"Italy (IT)","06.01.2016 00:00 - 06.01.2016 01:00 (UTC)","1370","60"
"Italy (IT)","06.01.2016 01:00 - 06.01.2016 02:00 (UTC)","1337","60"
"Italy (IT)","06.01.2016 02:00 - 06.01.2016 03:00 (UTC)","1326","60"
"Italy (IT)","06.01.2016 03:00 - 06.01.2016 04:00 (UTC)","1264","60"
"Italy (IT)","06.01.2016 04:00 - 06.01.2016 05:00 (UTC)","1213","60"
"Italy (IT)","06.01.2016 05:00 - 06.01.2016 06:00 (UTC)","1283","102"
"Italy (IT)","06.01.2016 06:00 - 06.01.2016 07:00 (UTC)","1781","145"
"Italy (IT)","06.01.2016 07:00 - 06.01.2016 08:00 (UTC)","2111","298"
"Italy (IT)","06.01.2016 08:00 - 06.01.2016 09:00 (UTC)","2411","424"
"Italy (IT)","06.01.2016 09:00 - 06.01.2016 10:00 (UTC)","2485","474"
"Italy (IT)","06.01.2016 10:00 - 06.01.2016 11:00 (UTC)","2362","393"
"Italy (IT)","06.01.2016 11:00 - 06.01.2016 12:00 (UTC)","1896","231"
"Italy (IT)","06.01.2016 12:00 - 06.01.2016 13:00 (UTC)","1792","209"
"Italy (IT)","06.01.2016 13:00 - 06.01.2016 14:00 (UTC)","1932","190"
"Italy (IT)","06.01.2016 14:00 - 06.01.2016 15:00 (UTC)","1933","211"
"Italy (IT)","06.01.2016 15:00 - 06.01.2016 16:00 (UTC)","2110","437"
"Italy (IT)","06.01.2016 16:00 - 06.01.2016 17:00 (UTC)","3202","758"
"Italy (IT)","06.01.2016 17:00 - 06.01.2016 18:00 (UTC)","3673","853"
"Italy (IT)","06.01.2016 18:00 - 06.01.2016 19:00 (UTC)","3274","728"
"Italy (IT)","06.01.2016 19:00 - 06.01.2016 20:00 (UTC)","2912","660"
"Italy (IT)","06.01.2016 20:00 - 06.01.2016 21:00 (UTC)","2031","416"
"Italy (IT)","06.01.2016 21:00 - 06.01.2016 22:00 (UTC)","1685","187"
"Italy (IT)","06.01.2016 22:00 - 06.01.2016 23:00 (UTC)","1536","179"
"Italy (IT)","06.01.2016 23:00 - 07.01.2016 00:00 (UTC)","1489","123"
"Italy (IT)","07.01.2016 00:00 - 07.01.2016 01:00 (UTC)","1353","115"
"Italy (IT)","07.01.2016 01:00 - 07.01.2016 02:00 (UTC)","1319","116"
"Italy (IT)","07.01.2016 02:00 - 07.01.2016 03:00 (UTC)","1369","116"
"Italy (IT)","07.01.2016 03:00 - 07.01.2016 04:00 (UTC)","1382","117"
"Italy (IT)","07.01.2016 04:00 - 07.01.2016 05:00 (UTC)","1335","117"
