"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"North Macedonia (MK)","26.01.2016 07:00 - 26.01.2016 08:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","26.01.2016 08:00 - 26.01.2016 09:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","26.01.2016 09:00 - 26.01.2016 10:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","26.01.2016 10:00 - 26.01.2016 11:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","26.01.2016 11:00 - 26.01.2016 12:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","26.01.2016 12:00 - 26.01.2016 13:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","26.01.2016 13:00 - 26.01.2016 14:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","26.01.2016 14:00 - 26.01.2016 15:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","26.01.2016 15:00 - 26.01.2016 16:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","26.01.2016 16:00 - 26.01.2016 17:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","26.01.2016 17:00 - 26.01.2016 18:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","26.01.2016 18:00 - 26.01.2016 19:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","26.01.2016 19:00 - 26.01.2016 20:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","26.01.2016 20:00 - 26.01.2016 21:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","26.01.2016 21:00 - 26.01.2016 22:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","26.01.2016 22:00 - 26.01.2016 23:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","26.01.2016 23:00 - 27.01.2016 00:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 00:00 - 27.01.2016 01:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 01:00 - 27.01.2016 02:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 02:00 - 27.01.2016 03:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 03:00 - 27.01.2016 04:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 04:00 - 27.01.2016 05:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 05:00 - 27.01.2016 06:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 06:00 - 27.01.2016 07:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 07:00 - 27.01.2016 08:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 08:00 - 27.01.2016 09:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 09:00 - 27.01.2016 10:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 10:00 - 27.01.2016 11:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 11:00 - 27.01.2016 12:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 12:00 - 27.01.2016 13:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 13:00 - 27.01.2016 14:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 14:00 - 27.01.2016 15:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 15:00 - 27.01.2016 16:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 16:00 - 27.01.2016 17:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 17:00 - 27.01.2016 18:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 18:00 - 27.01.2016 19:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 19:00 - 27.01.2016 20:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 20:00 - 27.01.2016 21:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 21:00 - 27.01.2016 22:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 22:00 - 27.01.2016 23:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","27.01.2016 23:00 - 28.01.2016 00:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 00:00 - 28.01.2016 01:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 01:00 - 28.01.2016 02:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 02:00 - 28.01.2016 03:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 03:00 - 28.01.2016 04:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 04:00 - 28.01.2016 05:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 05:00 - 28.01.2016 06:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 06:00 - 28.01.2016 07:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 07:00 - 28.01.2016 08:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 08:00 - 28.01.2016 09:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 09:00 - 28.01.2016 10:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 10:00 - 28.01.2016 11:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 11:00 - 28.01.2016 12:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 12:00 - 28.01.2016 13:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 13:00 - 28.01.2016 14:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 14:00 - 28.01.2016 15:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 15:00 - 28.01.2016 16:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 16:00 - 28.01.2016 17:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 17:00 - 28.01.2016 18:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 18:00 - 28.01.2016 19:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 19:00 - 28.01.2016 20:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 20:00 - 28.01.2016 21:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 21:00 - 28.01.2016 22:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 22:00 - 28.01.2016 23:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","28.01.2016 23:00 - 29.01.2016 00:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 00:00 - 29.01.2016 01:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 01:00 - 29.01.2016 02:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 02:00 - 29.01.2016 03:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 03:00 - 29.01.2016 04:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 04:00 - 29.01.2016 05:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 05:00 - 29.01.2016 06:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 06:00 - 29.01.2016 07:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 07:00 - 29.01.2016 08:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 08:00 - 29.01.2016 09:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 09:00 - 29.01.2016 10:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 10:00 - 29.01.2016 11:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 11:00 - 29.01.2016 12:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 12:00 - 29.01.2016 13:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 13:00 - 29.01.2016 14:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 14:00 - 29.01.2016 15:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 15:00 - 29.01.2016 16:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 16:00 - 29.01.2016 17:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 17:00 - 29.01.2016 18:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 18:00 - 29.01.2016 19:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 19:00 - 29.01.2016 20:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 20:00 - 29.01.2016 21:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 21:00 - 29.01.2016 22:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 22:00 - 29.01.2016 23:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","29.01.2016 23:00 - 30.01.2016 00:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 00:00 - 30.01.2016 01:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 01:00 - 30.01.2016 02:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 02:00 - 30.01.2016 03:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 03:00 - 30.01.2016 04:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 04:00 - 30.01.2016 05:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 05:00 - 30.01.2016 06:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 06:00 - 30.01.2016 07:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 07:00 - 30.01.2016 08:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 08:00 - 30.01.2016 09:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 09:00 - 30.01.2016 10:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 10:00 - 30.01.2016 11:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 11:00 - 30.01.2016 12:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 12:00 - 30.01.2016 13:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 13:00 - 30.01.2016 14:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 14:00 - 30.01.2016 15:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 15:00 - 30.01.2016 16:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 16:00 - 30.01.2016 17:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 17:00 - 30.01.2016 18:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 18:00 - 30.01.2016 19:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 19:00 - 30.01.2016 20:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 20:00 - 30.01.2016 21:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 21:00 - 30.01.2016 22:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 22:00 - 30.01.2016 23:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","30.01.2016 23:00 - 31.01.2016 00:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 00:00 - 31.01.2016 01:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 01:00 - 31.01.2016 02:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 02:00 - 31.01.2016 03:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 03:00 - 31.01.2016 04:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 04:00 - 31.01.2016 05:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 05:00 - 31.01.2016 06:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 06:00 - 31.01.2016 07:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 07:00 - 31.01.2016 08:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 08:00 - 31.01.2016 09:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 09:00 - 31.01.2016 10:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 10:00 - 31.01.2016 11:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 11:00 - 31.01.2016 12:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 12:00 - 31.01.2016 13:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 13:00 - 31.01.2016 14:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 14:00 - 31.01.2016 15:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 15:00 - 31.01.2016 16:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 16:00 - 31.01.2016 17:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 17:00 - 31.01.2016 18:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 18:00 - 31.01.2016 19:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 19:00 - 31.01.2016 20:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 20:00 - 31.01.2016 21:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 21:00 - 31.01.2016 22:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 22:00 - 31.01.2016 23:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","31.01.2016 23:00 - 01.02.2016 00:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 00:00 - 01.02.2016 01:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 01:00 - 01.02.2016 02:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 02:00 - 01.02.2016 03:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 03:00 - 01.02.2016 04:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 04:00 - 01.02.2016 05:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 05:00 - 01.02.2016 06:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 06:00 - 01.02.2016 07:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 07:00 - 01.02.2016 08:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 08:00 - 01.02.2016 09:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 09:00 - 01.02.2016 10:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 10:00 - 01.02.2016 11:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 11:00 - 01.02.2016 12:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 12:00 - 01.02.2016 13:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 13:00 - 01.02.2016 14:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 14:00 - 01.02.2016 15:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 15:00 - 01.02.2016 16:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 16:00 - 01.02.2016 17:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 17:00 - 01.02.2016 18:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 18:00 - 01.02.2016 19:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 19:00 - 01.02.2016 20:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 20:00 - 01.02.2016 21:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 21:00 - 01.02.2016 22:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 22:00 - 01.02.2016 23:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","01.02.2016 23:00 - 02.02.2016 00:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 00:00 - 02.02.2016 01:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 01:00 - 02.02.2016 02:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 02:00 - 02.02.2016 03:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 03:00 - 02.02.2016 04:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 04:00 - 02.02.2016 05:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 05:00 - 02.02.2016 06:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 06:00 - 02.02.2016 07:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 07:00 - 02.02.2016 08:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 08:00 - 02.02.2016 09:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 09:00 - 02.02.2016 10:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 10:00 - 02.02.2016 11:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 11:00 - 02.02.2016 12:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 12:00 - 02.02.2016 13:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 13:00 - 02.02.2016 14:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 14:00 - 02.02.2016 15:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 15:00 - 02.02.2016 16:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 16:00 - 02.02.2016 17:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 17:00 - 02.02.2016 18:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 18:00 - 02.02.2016 19:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 19:00 - 02.02.2016 20:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 20:00 - 02.02.2016 21:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 21:00 - 02.02.2016 22:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 22:00 - 02.02.2016 23:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","02.02.2016 23:00 - 03.02.2016 00:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 00:00 - 03.02.2016 01:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 01:00 - 03.02.2016 02:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 02:00 - 03.02.2016 03:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 03:00 - 03.02.2016 04:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 04:00 - 03.02.2016 05:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 05:00 - 03.02.2016 06:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 06:00 - 03.02.2016 07:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 07:00 - 03.02.2016 08:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 08:00 - 03.02.2016 09:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 09:00 - 03.02.2016 10:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 10:00 - 03.02.2016 11:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 11:00 - 03.02.2016 12:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 12:00 - 03.02.2016 13:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 13:00 - 03.02.2016 14:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 14:00 - 03.02.2016 15:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 15:00 - 03.02.2016 16:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 16:00 - 03.02.2016 17:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 17:00 - 03.02.2016 18:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 18:00 - 03.02.2016 19:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 19:00 - 03.02.2016 20:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 20:00 - 03.02.2016 21:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 21:00 - 03.02.2016 22:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 22:00 - 03.02.2016 23:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","03.02.2016 23:00 - 04.02.2016 00:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 00:00 - 04.02.2016 01:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 01:00 - 04.02.2016 02:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 02:00 - 04.02.2016 03:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 03:00 - 04.02.2016 04:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 04:00 - 04.02.2016 05:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 05:00 - 04.02.2016 06:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 06:00 - 04.02.2016 07:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 07:00 - 04.02.2016 08:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 08:00 - 04.02.2016 09:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 09:00 - 04.02.2016 10:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 10:00 - 04.02.2016 11:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 11:00 - 04.02.2016 12:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 12:00 - 04.02.2016 13:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 13:00 - 04.02.2016 14:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 14:00 - 04.02.2016 15:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 15:00 - 04.02.2016 16:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 16:00 - 04.02.2016 17:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 17:00 - 04.02.2016 18:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 18:00 - 04.02.2016 19:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 19:00 - 04.02.2016 20:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 20:00 - 04.02.2016 21:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 21:00 - 04.02.2016 22:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 22:00 - 04.02.2016 23:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","04.02.2016 23:00 - 05.02.2016 00:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 00:00 - 05.02.2016 01:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 01:00 - 05.02.2016 02:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 02:00 - 05.02.2016 03:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 03:00 - 05.02.2016 04:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 04:00 - 05.02.2016 05:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 05:00 - 05.02.2016 06:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 06:00 - 05.02.2016 07:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 07:00 - 05.02.2016 08:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 08:00 - 05.02.2016 09:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 09:00 - 05.02.2016 10:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 10:00 - 05.02.2016 11:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 11:00 - 05.02.2016 12:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 12:00 - 05.02.2016 13:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 13:00 - 05.02.2016 14:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 14:00 - 05.02.2016 15:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 15:00 - 05.02.2016 16:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 16:00 - 05.02.2016 17:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 17:00 - 05.02.2016 18:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 18:00 - 05.02.2016 19:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 19:00 - 05.02.2016 20:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 20:00 - 05.02.2016 21:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 21:00 - 05.02.2016 22:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 22:00 - 05.02.2016 23:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","05.02.2016 23:00 - 06.02.2016 00:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","06.02.2016 00:00 - 06.02.2016 01:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","06.02.2016 01:00 - 06.02.2016 02:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","06.02.2016 02:00 - 06.02.2016 03:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","06.02.2016 03:00 - 06.02.2016 04:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","06.02.2016 04:00 - 06.02.2016 05:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","06.02.2016 05:00 - 06.02.2016 06:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","06.02.2016 06:00 - 06.02.2016 07:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","06.02.2016 07:00 - 06.02.2016 08:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","06.02.2016 08:00 - 06.02.2016 09:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","06.02.2016 09:00 - 06.02.2016 10:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","06.02.2016 10:00 - 06.02.2016 11:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","06.02.2016 11:00 - 06.02.2016 12:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","06.02.2016 12:00 - 06.02.2016 13:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","06.02.2016 13:00 - 06.02.2016 14:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","06.02.2016 14:00 - 06.02.2016 15:00 (UTC)","n/e","n/e"
"North Macedonia (MK)","06.02.2016 15:00 - 06.02.2016 16:00 (UTC)","n/e","n/e"
