"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Portugal (PT)","03.01.2015 12:00 - 03.01.2015 13:00 (UTC)","1170","482"
"Portugal (PT)","03.01.2015 13:00 - 03.01.2015 14:00 (UTC)","1068","437"
"Portugal (PT)","03.01.2015 14:00 - 03.01.2015 15:00 (UTC)","961","299"
"Portugal (PT)","03.01.2015 15:00 - 03.01.2015 16:00 (UTC)","948","302"
"Portugal (PT)","03.01.2015 16:00 - 03.01.2015 17:00 (UTC)","1001","369"
"Portugal (PT)","03.01.2015 17:00 - 03.01.2015 18:00 (UTC)","1022","925"
"Portugal (PT)","03.01.2015 18:00 - 03.01.2015 19:00 (UTC)","1015","1112"
"Portugal (PT)","03.01.2015 19:00 - 03.01.2015 20:00 (UTC)","1120","1077"
"Portugal (PT)","03.01.2015 20:00 - 03.01.2015 21:00 (UTC)","1181","1018"
"Portugal (PT)","03.01.2015 21:00 - 03.01.2015 22:00 (UTC)","1087","795"
"Portugal (PT)","03.01.2015 22:00 - 03.01.2015 23:00 (UTC)","1019","651"
"Portugal (PT)","03.01.2015 23:00 - 04.01.2015 00:00 (UTC)","826","334"
"Portugal (PT)","04.01.2015 00:00 - 04.01.2015 01:00 (UTC)","586","277"
"Portugal (PT)","04.01.2015 01:00 - 04.01.2015 02:00 (UTC)","556","233"
"Portugal (PT)","04.01.2015 02:00 - 04.01.2015 03:00 (UTC)","493","212"
"Portugal (PT)","04.01.2015 03:00 - 04.01.2015 04:00 (UTC)","397","124"
"Portugal (PT)","04.01.2015 04:00 - 04.01.2015 05:00 (UTC)","453","122"
"Portugal (PT)","04.01.2015 05:00 - 04.01.2015 06:00 (UTC)","500","124"
"Portugal (PT)","04.01.2015 06:00 - 04.01.2015 07:00 (UTC)","640","312"
"Portugal (PT)","04.01.2015 07:00 - 04.01.2015 08:00 (UTC)","656","391"
"Portugal (PT)","04.01.2015 08:00 - 04.01.2015 09:00 (UTC)","670","367"
"Portugal (PT)","04.01.2015 09:00 - 04.01.2015 10:00 (UTC)","816","300"
"Portugal (PT)","04.01.2015 10:00 - 04.01.2015 11:00 (UTC)","793","332"
"Portugal (PT)","04.01.2015 11:00 - 04.01.2015 12:00 (UTC)","704","217"
"Portugal (PT)","04.01.2015 12:00 - 04.01.2015 13:00 (UTC)","735","332"
"Portugal (PT)","04.01.2015 13:00 - 04.01.2015 14:00 (UTC)","642","327"
"Portugal (PT)","04.01.2015 14:00 - 04.01.2015 15:00 (UTC)","635","208"
"Portugal (PT)","04.01.2015 15:00 - 04.01.2015 16:00 (UTC)","727","206"
"Portugal (PT)","04.01.2015 16:00 - 04.01.2015 17:00 (UTC)","841","374"
"Portugal (PT)","04.01.2015 17:00 - 04.01.2015 18:00 (UTC)","1005","577"
"Portugal (PT)","04.01.2015 18:00 - 04.01.2015 19:00 (UTC)","1326","1037"
"Portugal (PT)","04.01.2015 19:00 - 04.01.2015 20:00 (UTC)","1394","1111"
"Portugal (PT)","04.01.2015 20:00 - 04.01.2015 21:00 (UTC)","1560","1225"
"Portugal (PT)","04.01.2015 21:00 - 04.01.2015 22:00 (UTC)","1256","1167"
"Portugal (PT)","04.01.2015 22:00 - 04.01.2015 23:00 (UTC)","916","1004"
"Portugal (PT)","04.01.2015 23:00 - 05.01.2015 00:00 (UTC)","796","543"
"Portugal (PT)","05.01.2015 00:00 - 05.01.2015 01:00 (UTC)","637","307"
"Portugal (PT)","05.01.2015 01:00 - 05.01.2015 02:00 (UTC)","404","235"
"Portugal (PT)","05.01.2015 02:00 - 05.01.2015 03:00 (UTC)","620","179"
"Portugal (PT)","05.01.2015 03:00 - 05.01.2015 04:00 (UTC)","559","172"
"Portugal (PT)","05.01.2015 04:00 - 05.01.2015 05:00 (UTC)","600","174"
"Portugal (PT)","05.01.2015 05:00 - 05.01.2015 06:00 (UTC)","676","362"
"Portugal (PT)","05.01.2015 06:00 - 05.01.2015 07:00 (UTC)","942","651"
"Portugal (PT)","05.01.2015 07:00 - 05.01.2015 08:00 (UTC)","1097","766"
"Portugal (PT)","05.01.2015 08:00 - 05.01.2015 09:00 (UTC)","1273","888"
"Portugal (PT)","05.01.2015 09:00 - 05.01.2015 10:00 (UTC)","1347","1026"
"Portugal (PT)","05.01.2015 10:00 - 05.01.2015 11:00 (UTC)","1462","876"
"Portugal (PT)","05.01.2015 11:00 - 05.01.2015 12:00 (UTC)","1289","638"
"Portugal (PT)","05.01.2015 12:00 - 05.01.2015 13:00 (UTC)","1307","726"
"Portugal (PT)","05.01.2015 13:00 - 05.01.2015 14:00 (UTC)","1175","409"
"Portugal (PT)","05.01.2015 14:00 - 05.01.2015 15:00 (UTC)","1245","385"
"Portugal (PT)","05.01.2015 15:00 - 05.01.2015 16:00 (UTC)","1387","324"
"Portugal (PT)","05.01.2015 16:00 - 05.01.2015 17:00 (UTC)","1426","494"
"Portugal (PT)","05.01.2015 17:00 - 05.01.2015 18:00 (UTC)","1449","831"
"Portugal (PT)","05.01.2015 18:00 - 05.01.2015 19:00 (UTC)","1622","1052"
"Portugal (PT)","05.01.2015 19:00 - 05.01.2015 20:00 (UTC)","1613","835"
"Portugal (PT)","05.01.2015 20:00 - 05.01.2015 21:00 (UTC)","1440","954"
"Portugal (PT)","05.01.2015 21:00 - 05.01.2015 22:00 (UTC)","1453","936"
"Portugal (PT)","05.01.2015 22:00 - 05.01.2015 23:00 (UTC)","1307","829"
"Portugal (PT)","05.01.2015 23:00 - 06.01.2015 00:00 (UTC)","1069","718"
"Portugal (PT)","06.01.2015 00:00 - 06.01.2015 01:00 (UTC)","717","271"
"Portugal (PT)","06.01.2015 01:00 - 06.01.2015 02:00 (UTC)","561","172"
"Portugal (PT)","06.01.2015 02:00 - 06.01.2015 03:00 (UTC)","614","172"
"Portugal (PT)","06.01.2015 03:00 - 06.01.2015 04:00 (UTC)","608","153"
"Portugal (PT)","06.01.2015 04:00 - 06.01.2015 05:00 (UTC)","648","152"
"Portugal (PT)","06.01.2015 05:00 - 06.01.2015 06:00 (UTC)","575","153"
"Portugal (PT)","06.01.2015 06:00 - 06.01.2015 07:00 (UTC)","631","183"
"Portugal (PT)","06.01.2015 07:00 - 06.01.2015 08:00 (UTC)","997","290"
"Portugal (PT)","06.01.2015 08:00 - 06.01.2015 09:00 (UTC)","1181","540"
"Portugal (PT)","06.01.2015 09:00 - 06.01.2015 10:00 (UTC)","1254","1046"
"Portugal (PT)","06.01.2015 10:00 - 06.01.2015 11:00 (UTC)","1356","986"
"Portugal (PT)","06.01.2015 11:00 - 06.01.2015 12:00 (UTC)","1172","747"
"Portugal (PT)","06.01.2015 12:00 - 06.01.2015 13:00 (UTC)","1138","506"
"Portugal (PT)","06.01.2015 13:00 - 06.01.2015 14:00 (UTC)","1117","370"
"Portugal (PT)","06.01.2015 14:00 - 06.01.2015 15:00 (UTC)","1022","378"
"Portugal (PT)","06.01.2015 15:00 - 06.01.2015 16:00 (UTC)","1038","440"
"Portugal (PT)","06.01.2015 16:00 - 06.01.2015 17:00 (UTC)","1020","549"
"Portugal (PT)","06.01.2015 17:00 - 06.01.2015 18:00 (UTC)","1290","699"
"Portugal (PT)","06.01.2015 18:00 - 06.01.2015 19:00 (UTC)","1424","982"
"Portugal (PT)","06.01.2015 19:00 - 06.01.2015 20:00 (UTC)","1446","991"
"Portugal (PT)","06.01.2015 20:00 - 06.01.2015 21:00 (UTC)","1365","786"
"Portugal (PT)","06.01.2015 21:00 - 06.01.2015 22:00 (UTC)","1202","591"
"Portugal (PT)","06.01.2015 22:00 - 06.01.2015 23:00 (UTC)","1193","348"
"Portugal (PT)","06.01.2015 23:00 - 07.01.2015 00:00 (UTC)","1120","362"
"Portugal (PT)","07.01.2015 00:00 - 07.01.2015 01:00 (UTC)","833","306"
"Portugal (PT)","07.01.2015 01:00 - 07.01.2015 02:00 (UTC)","665","274"
"Portugal (PT)","07.01.2015 02:00 - 07.01.2015 03:00 (UTC)","538","257"
"Portugal (PT)","07.01.2015 03:00 - 07.01.2015 04:00 (UTC)","490","267"
"Portugal (PT)","07.01.2015 04:00 - 07.01.2015 05:00 (UTC)","624","269"
"Portugal (PT)","07.01.2015 05:00 - 07.01.2015 06:00 (UTC)","706","263"
"Portugal (PT)","07.01.2015 06:00 - 07.01.2015 07:00 (UTC)","1420","804"
"Portugal (PT)","07.01.2015 07:00 - 07.01.2015 08:00 (UTC)","1600","1089"
"Portugal (PT)","07.01.2015 08:00 - 07.01.2015 09:00 (UTC)","1503","1109"
"Portugal (PT)","07.01.2015 09:00 - 07.01.2015 10:00 (UTC)","1765","1045"
"Portugal (PT)","07.01.2015 10:00 - 07.01.2015 11:00 (UTC)","1741","876"
"Portugal (PT)","07.01.2015 11:00 - 07.01.2015 12:00 (UTC)","1831","862"
"Portugal (PT)","07.01.2015 12:00 - 07.01.2015 13:00 (UTC)","1753","745"
"Portugal (PT)","07.01.2015 13:00 - 07.01.2015 14:00 (UTC)","1652","224"
"Portugal (PT)","07.01.2015 14:00 - 07.01.2015 15:00 (UTC)","1622","351"
"Portugal (PT)","07.01.2015 15:00 - 07.01.2015 16:00 (UTC)","1721","410"
"Portugal (PT)","07.01.2015 16:00 - 07.01.2015 17:00 (UTC)","1719","840"
"Portugal (PT)","07.01.2015 17:00 - 07.01.2015 18:00 (UTC)","1790","926"
"Portugal (PT)","07.01.2015 18:00 - 07.01.2015 19:00 (UTC)","1875","993"
"Portugal (PT)","07.01.2015 19:00 - 07.01.2015 20:00 (UTC)","1856","879"
"Portugal (PT)","07.01.2015 20:00 - 07.01.2015 21:00 (UTC)","1742","693"
"Portugal (PT)","07.01.2015 21:00 - 07.01.2015 22:00 (UTC)","1670","518"
"Portugal (PT)","07.01.2015 22:00 - 07.01.2015 23:00 (UTC)","1600","384"
"Portugal (PT)","07.01.2015 23:00 - 08.01.2015 00:00 (UTC)","1306","276"
"Portugal (PT)","08.01.2015 00:00 - 08.01.2015 01:00 (UTC)","1014","267"
"Portugal (PT)","08.01.2015 01:00 - 08.01.2015 02:00 (UTC)","638","202"
"Portugal (PT)","08.01.2015 02:00 - 08.01.2015 03:00 (UTC)","568","179"
"Portugal (PT)","08.01.2015 03:00 - 08.01.2015 04:00 (UTC)","357","149"
"Portugal (PT)","08.01.2015 04:00 - 08.01.2015 05:00 (UTC)","430","143"
"Portugal (PT)","08.01.2015 05:00 - 08.01.2015 06:00 (UTC)","836","144"
"Portugal (PT)","08.01.2015 06:00 - 08.01.2015 07:00 (UTC)","1590","388"
"Portugal (PT)","08.01.2015 07:00 - 08.01.2015 08:00 (UTC)","1641","823"
"Portugal (PT)","08.01.2015 08:00 - 08.01.2015 09:00 (UTC)","1717","1118"
"Portugal (PT)","08.01.2015 09:00 - 08.01.2015 10:00 (UTC)","1683","1084"
"Portugal (PT)","08.01.2015 10:00 - 08.01.2015 11:00 (UTC)","1662","1030"
"Portugal (PT)","08.01.2015 11:00 - 08.01.2015 12:00 (UTC)","1687","672"
"Portugal (PT)","08.01.2015 12:00 - 08.01.2015 13:00 (UTC)","1582","591"
"Portugal (PT)","08.01.2015 13:00 - 08.01.2015 14:00 (UTC)","1442","369"
"Portugal (PT)","08.01.2015 14:00 - 08.01.2015 15:00 (UTC)","1448","367"
"Portugal (PT)","08.01.2015 15:00 - 08.01.2015 16:00 (UTC)","1532","404"
"Portugal (PT)","08.01.2015 16:00 - 08.01.2015 17:00 (UTC)","1572","519"
"Portugal (PT)","08.01.2015 17:00 - 08.01.2015 18:00 (UTC)","1606","647"
"Portugal (PT)","08.01.2015 18:00 - 08.01.2015 19:00 (UTC)","1694","986"
"Portugal (PT)","08.01.2015 19:00 - 08.01.2015 20:00 (UTC)","1548","765"
"Portugal (PT)","08.01.2015 20:00 - 08.01.2015 21:00 (UTC)","1371","573"
"Portugal (PT)","08.01.2015 21:00 - 08.01.2015 22:00 (UTC)","1394","522"
"Portugal (PT)","08.01.2015 22:00 - 08.01.2015 23:00 (UTC)","1040","328"
"Portugal (PT)","08.01.2015 23:00 - 09.01.2015 00:00 (UTC)","777","310"
"Portugal (PT)","09.01.2015 00:00 - 09.01.2015 01:00 (UTC)","605","188"
"Portugal (PT)","09.01.2015 01:00 - 09.01.2015 02:00 (UTC)","289","93"
"Portugal (PT)","09.01.2015 02:00 - 09.01.2015 03:00 (UTC)","150","92"
"Portugal (PT)","09.01.2015 03:00 - 09.01.2015 04:00 (UTC)","334","92"
"Portugal (PT)","09.01.2015 04:00 - 09.01.2015 05:00 (UTC)","349","92"
"Portugal (PT)","09.01.2015 05:00 - 09.01.2015 06:00 (UTC)","486","142"
"Portugal (PT)","09.01.2015 06:00 - 09.01.2015 07:00 (UTC)","1238","316"
"Portugal (PT)","09.01.2015 07:00 - 09.01.2015 08:00 (UTC)","1515","537"
"Portugal (PT)","09.01.2015 08:00 - 09.01.2015 09:00 (UTC)","1565","850"
"Portugal (PT)","09.01.2015 09:00 - 09.01.2015 10:00 (UTC)","1635","856"
"Portugal (PT)","09.01.2015 10:00 - 09.01.2015 11:00 (UTC)","1582","699"
"Portugal (PT)","09.01.2015 11:00 - 09.01.2015 12:00 (UTC)","1373","556"
"Portugal (PT)","09.01.2015 12:00 - 09.01.2015 13:00 (UTC)","1327","352"
"Portugal (PT)","09.01.2015 13:00 - 09.01.2015 14:00 (UTC)","1247","259"
"Portugal (PT)","09.01.2015 14:00 - 09.01.2015 15:00 (UTC)","1039","268"
"Portugal (PT)","09.01.2015 15:00 - 09.01.2015 16:00 (UTC)","1081","367"
"Portugal (PT)","09.01.2015 16:00 - 09.01.2015 17:00 (UTC)","1323","408"
"Portugal (PT)","09.01.2015 17:00 - 09.01.2015 18:00 (UTC)","1365","735"
"Portugal (PT)","09.01.2015 18:00 - 09.01.2015 19:00 (UTC)","1451","862"
"Portugal (PT)","09.01.2015 19:00 - 09.01.2015 20:00 (UTC)","1418","683"
"Portugal (PT)","09.01.2015 20:00 - 09.01.2015 21:00 (UTC)","1305","385"
"Portugal (PT)","09.01.2015 21:00 - 09.01.2015 22:00 (UTC)","1211","249"
"Portugal (PT)","09.01.2015 22:00 - 09.01.2015 23:00 (UTC)","974","161"
"Portugal (PT)","09.01.2015 23:00 - 10.01.2015 00:00 (UTC)","822","115"
"Portugal (PT)","10.01.2015 00:00 - 10.01.2015 01:00 (UTC)","706","110"
"Portugal (PT)","10.01.2015 01:00 - 10.01.2015 02:00 (UTC)","473","93"
"Portugal (PT)","10.01.2015 02:00 - 10.01.2015 03:00 (UTC)","484","93"
"Portugal (PT)","10.01.2015 03:00 - 10.01.2015 04:00 (UTC)","424","93"
"Portugal (PT)","10.01.2015 04:00 - 10.01.2015 05:00 (UTC)","414","93"
"Portugal (PT)","10.01.2015 05:00 - 10.01.2015 06:00 (UTC)","431","93"
"Portugal (PT)","10.01.2015 06:00 - 10.01.2015 07:00 (UTC)","608","113"
"Portugal (PT)","10.01.2015 07:00 - 10.01.2015 08:00 (UTC)","918","246"
"Portugal (PT)","10.01.2015 08:00 - 10.01.2015 09:00 (UTC)","1018","352"
"Portugal (PT)","10.01.2015 09:00 - 10.01.2015 10:00 (UTC)","1088","372"
"Portugal (PT)","10.01.2015 10:00 - 10.01.2015 11:00 (UTC)","619","855"
"Portugal (PT)","10.01.2015 11:00 - 10.01.2015 12:00 (UTC)","602","534"
"Portugal (PT)","10.01.2015 12:00 - 10.01.2015 13:00 (UTC)","570","505"
"Portugal (PT)","10.01.2015 13:00 - 10.01.2015 14:00 (UTC)","575","505"
"Portugal (PT)","10.01.2015 14:00 - 10.01.2015 15:00 (UTC)","677","319"
"Portugal (PT)","10.01.2015 15:00 - 10.01.2015 16:00 (UTC)","721","353"
"Portugal (PT)","10.01.2015 16:00 - 10.01.2015 17:00 (UTC)","951","343"
"Portugal (PT)","10.01.2015 17:00 - 10.01.2015 18:00 (UTC)","1226","605"
"Portugal (PT)","10.01.2015 18:00 - 10.01.2015 19:00 (UTC)","1263","655"
"Portugal (PT)","10.01.2015 19:00 - 10.01.2015 20:00 (UTC)","1245","665"
"Portugal (PT)","10.01.2015 20:00 - 10.01.2015 21:00 (UTC)","1176","382"
"Portugal (PT)","10.01.2015 21:00 - 10.01.2015 22:00 (UTC)","1116","432"
"Portugal (PT)","10.01.2015 22:00 - 10.01.2015 23:00 (UTC)","1243","314"
"Portugal (PT)","10.01.2015 23:00 - 11.01.2015 00:00 (UTC)","961","184"
"Portugal (PT)","11.01.2015 00:00 - 11.01.2015 01:00 (UTC)","900","228"
"Portugal (PT)","11.01.2015 01:00 - 11.01.2015 02:00 (UTC)","440","168"
"Portugal (PT)","11.01.2015 02:00 - 11.01.2015 03:00 (UTC)","257","107"
"Portugal (PT)","11.01.2015 03:00 - 11.01.2015 04:00 (UTC)","353","92"
"Portugal (PT)","11.01.2015 04:00 - 11.01.2015 05:00 (UTC)","292","92"
"Portugal (PT)","11.01.2015 05:00 - 11.01.2015 06:00 (UTC)","387","92"
"Portugal (PT)","11.01.2015 06:00 - 11.01.2015 07:00 (UTC)","346","155"
"Portugal (PT)","11.01.2015 07:00 - 11.01.2015 08:00 (UTC)","395","195"
"Portugal (PT)","11.01.2015 08:00 - 11.01.2015 09:00 (UTC)","330","165"
"Portugal (PT)","11.01.2015 09:00 - 11.01.2015 10:00 (UTC)","312","214"
"Portugal (PT)","11.01.2015 10:00 - 11.01.2015 11:00 (UTC)","220","444"
"Portugal (PT)","11.01.2015 11:00 - 11.01.2015 12:00 (UTC)","293","544"
"Portugal (PT)","11.01.2015 12:00 - 11.01.2015 13:00 (UTC)","290","597"
"Portugal (PT)","11.01.2015 13:00 - 11.01.2015 14:00 (UTC)","358","525"
"Portugal (PT)","11.01.2015 14:00 - 11.01.2015 15:00 (UTC)","670","353"
"Portugal (PT)","11.01.2015 15:00 - 11.01.2015 16:00 (UTC)","513","341"
"Portugal (PT)","11.01.2015 16:00 - 11.01.2015 17:00 (UTC)","589","204"
"Portugal (PT)","11.01.2015 17:00 - 11.01.2015 18:00 (UTC)","765","419"
"Portugal (PT)","11.01.2015 18:00 - 11.01.2015 19:00 (UTC)","891","611"
"Portugal (PT)","11.01.2015 19:00 - 11.01.2015 20:00 (UTC)","936","776"
"Portugal (PT)","11.01.2015 20:00 - 11.01.2015 21:00 (UTC)","1039","780"
"Portugal (PT)","11.01.2015 21:00 - 11.01.2015 22:00 (UTC)","1008","526"
"Portugal (PT)","11.01.2015 22:00 - 11.01.2015 23:00 (UTC)","914","332"
"Portugal (PT)","11.01.2015 23:00 - 12.01.2015 00:00 (UTC)","990","357"
"Portugal (PT)","12.01.2015 00:00 - 12.01.2015 01:00 (UTC)","642","179"
"Portugal (PT)","12.01.2015 01:00 - 12.01.2015 02:00 (UTC)","480","151"
"Portugal (PT)","12.01.2015 02:00 - 12.01.2015 03:00 (UTC)","400","151"
"Portugal (PT)","12.01.2015 03:00 - 12.01.2015 04:00 (UTC)","334","256"
"Portugal (PT)","12.01.2015 04:00 - 12.01.2015 05:00 (UTC)","314","251"
"Portugal (PT)","12.01.2015 05:00 - 12.01.2015 06:00 (UTC)","411","314"
"Portugal (PT)","12.01.2015 06:00 - 12.01.2015 07:00 (UTC)","854","609"
"Portugal (PT)","12.01.2015 07:00 - 12.01.2015 08:00 (UTC)","888","486"
"Portugal (PT)","12.01.2015 08:00 - 12.01.2015 09:00 (UTC)","1176","854"
"Portugal (PT)","12.01.2015 09:00 - 12.01.2015 10:00 (UTC)","1308","812"
"Portugal (PT)","12.01.2015 10:00 - 12.01.2015 11:00 (UTC)","1322","725"
"Portugal (PT)","12.01.2015 11:00 - 12.01.2015 12:00 (UTC)","1179","285"
"Portugal (PT)","12.01.2015 12:00 - 12.01.2015 13:00 (UTC)","1104","245"
"Portugal (PT)","12.01.2015 13:00 - 12.01.2015 14:00 (UTC)","1070","255"
"Portugal (PT)","12.01.2015 14:00 - 12.01.2015 15:00 (UTC)","1118","311"
"Portugal (PT)","12.01.2015 15:00 - 12.01.2015 16:00 (UTC)","1154","337"
"Portugal (PT)","12.01.2015 16:00 - 12.01.2015 17:00 (UTC)","1232","339"
"Portugal (PT)","12.01.2015 17:00 - 12.01.2015 18:00 (UTC)","1230","557"
"Portugal (PT)","12.01.2015 18:00 - 12.01.2015 19:00 (UTC)","1242","900"
"Portugal (PT)","12.01.2015 19:00 - 12.01.2015 20:00 (UTC)","1233","683"
"Portugal (PT)","12.01.2015 20:00 - 12.01.2015 21:00 (UTC)","1136","604"
"Portugal (PT)","12.01.2015 21:00 - 12.01.2015 22:00 (UTC)","1067","330"
"Portugal (PT)","12.01.2015 22:00 - 12.01.2015 23:00 (UTC)","882","278"
"Portugal (PT)","12.01.2015 23:00 - 13.01.2015 00:00 (UTC)","786","298"
"Portugal (PT)","13.01.2015 00:00 - 13.01.2015 01:00 (UTC)","578","136"
"Portugal (PT)","13.01.2015 01:00 - 13.01.2015 02:00 (UTC)","580","107"
"Portugal (PT)","13.01.2015 02:00 - 13.01.2015 03:00 (UTC)","477","108"
"Portugal (PT)","13.01.2015 03:00 - 13.01.2015 04:00 (UTC)","414","108"
"Portugal (PT)","13.01.2015 04:00 - 13.01.2015 05:00 (UTC)","359","97"
"Portugal (PT)","13.01.2015 05:00 - 13.01.2015 06:00 (UTC)","438","216"
"Portugal (PT)","13.01.2015 06:00 - 13.01.2015 07:00 (UTC)","785","345"
"Portugal (PT)","13.01.2015 07:00 - 13.01.2015 08:00 (UTC)","807","350"
"Portugal (PT)","13.01.2015 08:00 - 13.01.2015 09:00 (UTC)","1042","404"
"Portugal (PT)","13.01.2015 09:00 - 13.01.2015 10:00 (UTC)","1073","789"
"Portugal (PT)","13.01.2015 10:00 - 13.01.2015 11:00 (UTC)","1120","579"
"Portugal (PT)","13.01.2015 11:00 - 13.01.2015 12:00 (UTC)","928","566"
"Portugal (PT)","13.01.2015 12:00 - 13.01.2015 13:00 (UTC)","910","609"
"Portugal (PT)","13.01.2015 13:00 - 13.01.2015 14:00 (UTC)","750","613"
"Portugal (PT)","13.01.2015 14:00 - 13.01.2015 15:00 (UTC)","814","386"
"Portugal (PT)","13.01.2015 15:00 - 13.01.2015 16:00 (UTC)","837","562"
