"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Slovakia (SK)","03.01.2015 20:00 - 03.01.2015 21:00 (UTC)","386","2"
"Slovakia (SK)","03.01.2015 21:00 - 03.01.2015 22:00 (UTC)","382","0"
"Slovakia (SK)","03.01.2015 22:00 - 03.01.2015 23:00 (UTC)","365","0"
"Slovakia (SK)","03.01.2015 23:00 - 04.01.2015 00:00 (UTC)","361","0"
"Slovakia (SK)","04.01.2015 00:00 - 04.01.2015 01:00 (UTC)","N/A","N/A"
"Slovakia (SK)","04.01.2015 01:00 - 04.01.2015 02:00 (UTC)","326","0"
"Slovakia (SK)","04.01.2015 02:00 - 04.01.2015 03:00 (UTC)","328","0"
"Slovakia (SK)","04.01.2015 03:00 - 04.01.2015 04:00 (UTC)","331","0"
"Slovakia (SK)","04.01.2015 04:00 - 04.01.2015 05:00 (UTC)","331","0"
"Slovakia (SK)","04.01.2015 05:00 - 04.01.2015 06:00 (UTC)","331","0"
"Slovakia (SK)","04.01.2015 06:00 - 04.01.2015 07:00 (UTC)","378","0"
"Slovakia (SK)","04.01.2015 07:00 - 04.01.2015 08:00 (UTC)","382","0"
"Slovakia (SK)","04.01.2015 08:00 - 04.01.2015 09:00 (UTC)","380","0"
"Slovakia (SK)","04.01.2015 09:00 - 04.01.2015 10:00 (UTC)","395","0"
"Slovakia (SK)","04.01.2015 10:00 - 04.01.2015 11:00 (UTC)","389","0"
"Slovakia (SK)","04.01.2015 11:00 - 04.01.2015 12:00 (UTC)","398","0"
"Slovakia (SK)","04.01.2015 12:00 - 04.01.2015 13:00 (UTC)","440","0"
"Slovakia (SK)","04.01.2015 13:00 - 04.01.2015 14:00 (UTC)","441","0"
"Slovakia (SK)","04.01.2015 14:00 - 04.01.2015 15:00 (UTC)","446","0"
"Slovakia (SK)","04.01.2015 15:00 - 04.01.2015 16:00 (UTC)","452","0"
"Slovakia (SK)","04.01.2015 16:00 - 04.01.2015 17:00 (UTC)","471","0"
"Slovakia (SK)","04.01.2015 17:00 - 04.01.2015 18:00 (UTC)","513","20"
"Slovakia (SK)","04.01.2015 18:00 - 04.01.2015 19:00 (UTC)","518","110"
"Slovakia (SK)","04.01.2015 19:00 - 04.01.2015 20:00 (UTC)","521","108"
"Slovakia (SK)","04.01.2015 20:00 - 04.01.2015 21:00 (UTC)","529","18"
"Slovakia (SK)","04.01.2015 21:00 - 04.01.2015 22:00 (UTC)","513","0"
"Slovakia (SK)","04.01.2015 22:00 - 04.01.2015 23:00 (UTC)","494","0"
"Slovakia (SK)","04.01.2015 23:00 - 05.01.2015 00:00 (UTC)","497","0"
"Slovakia (SK)","05.01.2015 00:00 - 05.01.2015 01:00 (UTC)","459",""
"Slovakia (SK)","05.01.2015 01:00 - 05.01.2015 02:00 (UTC)","467",""
"Slovakia (SK)","05.01.2015 02:00 - 05.01.2015 03:00 (UTC)","481",""
"Slovakia (SK)","05.01.2015 03:00 - 05.01.2015 04:00 (UTC)","497",""
"Slovakia (SK)","05.01.2015 04:00 - 05.01.2015 05:00 (UTC)","496",""
"Slovakia (SK)","05.01.2015 05:00 - 05.01.2015 06:00 (UTC)","504",""
"Slovakia (SK)","05.01.2015 06:00 - 05.01.2015 07:00 (UTC)","546",""
"Slovakia (SK)","05.01.2015 07:00 - 05.01.2015 08:00 (UTC)","560","0"
"Slovakia (SK)","05.01.2015 08:00 - 05.01.2015 09:00 (UTC)","577","6"
"Slovakia (SK)","05.01.2015 09:00 - 05.01.2015 10:00 (UTC)","581","6"
"Slovakia (SK)","05.01.2015 10:00 - 05.01.2015 11:00 (UTC)","569","5"
"Slovakia (SK)","05.01.2015 11:00 - 05.01.2015 12:00 (UTC)","582","3"
"Slovakia (SK)","05.01.2015 12:00 - 05.01.2015 13:00 (UTC)","566","8"
"Slovakia (SK)","05.01.2015 13:00 - 05.01.2015 14:00 (UTC)","569","0"
"Slovakia (SK)","05.01.2015 14:00 - 05.01.2015 15:00 (UTC)","561","0"
"Slovakia (SK)","05.01.2015 15:00 - 05.01.2015 16:00 (UTC)","556","8"
"Slovakia (SK)","05.01.2015 16:00 - 05.01.2015 17:00 (UTC)","560","61"
"Slovakia (SK)","05.01.2015 17:00 - 05.01.2015 18:00 (UTC)","569","145"
"Slovakia (SK)","05.01.2015 18:00 - 05.01.2015 19:00 (UTC)","568","146"
"Slovakia (SK)","05.01.2015 19:00 - 05.01.2015 20:00 (UTC)","571","60"
"Slovakia (SK)","05.01.2015 20:00 - 05.01.2015 21:00 (UTC)","567","57"
"Slovakia (SK)","05.01.2015 21:00 - 05.01.2015 22:00 (UTC)","545","10"
"Slovakia (SK)","05.01.2015 22:00 - 05.01.2015 23:00 (UTC)","534","0"
"Slovakia (SK)","05.01.2015 23:00 - 06.01.2015 00:00 (UTC)","530",""
"Slovakia (SK)","06.01.2015 00:00 - 06.01.2015 01:00 (UTC)","500",""
"Slovakia (SK)","06.01.2015 01:00 - 06.01.2015 02:00 (UTC)","500",""
"Slovakia (SK)","06.01.2015 02:00 - 06.01.2015 03:00 (UTC)","500",""
"Slovakia (SK)","06.01.2015 03:00 - 06.01.2015 04:00 (UTC)","499",""
"Slovakia (SK)","06.01.2015 04:00 - 06.01.2015 05:00 (UTC)","500",""
"Slovakia (SK)","06.01.2015 05:00 - 06.01.2015 06:00 (UTC)","500",""
"Slovakia (SK)","06.01.2015 06:00 - 06.01.2015 07:00 (UTC)","542","0"
"Slovakia (SK)","06.01.2015 07:00 - 06.01.2015 08:00 (UTC)","545","10"
"Slovakia (SK)","06.01.2015 08:00 - 06.01.2015 09:00 (UTC)","544","10"
"Slovakia (SK)","06.01.2015 09:00 - 06.01.2015 10:00 (UTC)","558","10"
"Slovakia (SK)","06.01.2015 10:00 - 06.01.2015 11:00 (UTC)","554","10"
"Slovakia (SK)","06.01.2015 11:00 - 06.01.2015 12:00 (UTC)","561","10"
"Slovakia (SK)","06.01.2015 12:00 - 06.01.2015 13:00 (UTC)","557","0"
"Slovakia (SK)","06.01.2015 13:00 - 06.01.2015 14:00 (UTC)","560","0"
"Slovakia (SK)","06.01.2015 14:00 - 06.01.2015 15:00 (UTC)","558","0"
"Slovakia (SK)","06.01.2015 15:00 - 06.01.2015 16:00 (UTC)","560","10"
"Slovakia (SK)","06.01.2015 16:00 - 06.01.2015 17:00 (UTC)","571","64"
"Slovakia (SK)","06.01.2015 17:00 - 06.01.2015 18:00 (UTC)","601","151"
"Slovakia (SK)","06.01.2015 18:00 - 06.01.2015 19:00 (UTC)","602","144"
"Slovakia (SK)","06.01.2015 19:00 - 06.01.2015 20:00 (UTC)","583","96"
"Slovakia (SK)","06.01.2015 20:00 - 06.01.2015 21:00 (UTC)","570","13"
"Slovakia (SK)","06.01.2015 21:00 - 06.01.2015 22:00 (UTC)","552","0"
"Slovakia (SK)","06.01.2015 22:00 - 06.01.2015 23:00 (UTC)","553","0"
"Slovakia (SK)","06.01.2015 23:00 - 07.01.2015 00:00 (UTC)","551","0"
"Slovakia (SK)","07.01.2015 00:00 - 07.01.2015 01:00 (UTC)","477",""
"Slovakia (SK)","07.01.2015 01:00 - 07.01.2015 02:00 (UTC)","479",""
"Slovakia (SK)","07.01.2015 02:00 - 07.01.2015 03:00 (UTC)","481",""
"Slovakia (SK)","07.01.2015 03:00 - 07.01.2015 04:00 (UTC)","479",""
"Slovakia (SK)","07.01.2015 04:00 - 07.01.2015 05:00 (UTC)","482",""
"Slovakia (SK)","07.01.2015 05:00 - 07.01.2015 06:00 (UTC)","484",""
"Slovakia (SK)","07.01.2015 06:00 - 07.01.2015 07:00 (UTC)","525",""
"Slovakia (SK)","07.01.2015 07:00 - 07.01.2015 08:00 (UTC)","523","0"
"Slovakia (SK)","07.01.2015 08:00 - 07.01.2015 09:00 (UTC)","541","9"
"Slovakia (SK)","07.01.2015 09:00 - 07.01.2015 10:00 (UTC)","546","23"
"Slovakia (SK)","07.01.2015 10:00 - 07.01.2015 11:00 (UTC)","552","61"
"Slovakia (SK)","07.01.2015 11:00 - 07.01.2015 12:00 (UTC)","560","60"
"Slovakia (SK)","07.01.2015 12:00 - 07.01.2015 13:00 (UTC)","556","12"
"Slovakia (SK)","07.01.2015 13:00 - 07.01.2015 14:00 (UTC)","559","10"
"Slovakia (SK)","07.01.2015 14:00 - 07.01.2015 15:00 (UTC)","551","0"
"Slovakia (SK)","07.01.2015 15:00 - 07.01.2015 16:00 (UTC)","559","0"
"Slovakia (SK)","07.01.2015 16:00 - 07.01.2015 17:00 (UTC)","564","64"
"Slovakia (SK)","07.01.2015 17:00 - 07.01.2015 18:00 (UTC)","576","143"
"Slovakia (SK)","07.01.2015 18:00 - 07.01.2015 19:00 (UTC)","577","140"
"Slovakia (SK)","07.01.2015 19:00 - 07.01.2015 20:00 (UTC)","571","9"
"Slovakia (SK)","07.01.2015 20:00 - 07.01.2015 21:00 (UTC)","531","0"
"Slovakia (SK)","07.01.2015 21:00 - 07.01.2015 22:00 (UTC)","501","22"
"Slovakia (SK)","07.01.2015 22:00 - 07.01.2015 23:00 (UTC)","493","25"
"Slovakia (SK)","07.01.2015 23:00 - 08.01.2015 00:00 (UTC)","489","28"
"Slovakia (SK)","08.01.2015 00:00 - 08.01.2015 01:00 (UTC)","461","26"
"Slovakia (SK)","08.01.2015 01:00 - 08.01.2015 02:00 (UTC)","463","9"
"Slovakia (SK)","08.01.2015 02:00 - 08.01.2015 03:00 (UTC)","461",""
"Slovakia (SK)","08.01.2015 03:00 - 08.01.2015 04:00 (UTC)","460",""
"Slovakia (SK)","08.01.2015 04:00 - 08.01.2015 05:00 (UTC)","461",""
"Slovakia (SK)","08.01.2015 05:00 - 08.01.2015 06:00 (UTC)","466",""
"Slovakia (SK)","08.01.2015 06:00 - 08.01.2015 07:00 (UTC)","523",""
"Slovakia (SK)","08.01.2015 07:00 - 08.01.2015 08:00 (UTC)","526","0"
"Slovakia (SK)","08.01.2015 08:00 - 08.01.2015 09:00 (UTC)","541","0"
"Slovakia (SK)","08.01.2015 09:00 - 08.01.2015 10:00 (UTC)","550","0"
"Slovakia (SK)","08.01.2015 10:00 - 08.01.2015 11:00 (UTC)","551","9"
