"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Czech Republic (CZ)","03.04.2015 17:00 - 03.04.2015 18:00 (CET/CEST)","70","465"
"Czech Republic (CZ)","03.04.2015 18:00 - 03.04.2015 19:00 (CET/CEST)","71","510"
"Czech Republic (CZ)","03.04.2015 19:00 - 03.04.2015 20:00 (CET/CEST)","71","495"
"Czech Republic (CZ)","03.04.2015 20:00 - 03.04.2015 21:00 (CET/CEST)","72","413"
"Czech Republic (CZ)","03.04.2015 21:00 - 03.04.2015 22:00 (CET/CEST)","71","411"
"Czech Republic (CZ)","03.04.2015 22:00 - 03.04.2015 23:00 (CET/CEST)","81","149"
"Czech Republic (CZ)","03.04.2015 23:00 - 04.04.2015 00:00 (CET/CEST)","93","59"
"Czech Republic (CZ)","04.04.2015 00:00 - 04.04.2015 01:00 (CET/CEST)","36","72"
"Czech Republic (CZ)","04.04.2015 01:00 - 04.04.2015 02:00 (CET/CEST)","38","61"
"Czech Republic (CZ)","04.04.2015 02:00 - 04.04.2015 03:00 (CET/CEST)","38","60"
"Czech Republic (CZ)","04.04.2015 03:00 - 04.04.2015 04:00 (CET/CEST)","39","60"
"Czech Republic (CZ)","04.04.2015 04:00 - 04.04.2015 05:00 (CET/CEST)","28","126"
"Czech Republic (CZ)","04.04.2015 05:00 - 04.04.2015 06:00 (CET/CEST)","26","161"
"Czech Republic (CZ)","04.04.2015 06:00 - 04.04.2015 07:00 (CET/CEST)","34","181"
"Czech Republic (CZ)","04.04.2015 07:00 - 04.04.2015 08:00 (CET/CEST)","30","468"
"Czech Republic (CZ)","04.04.2015 08:00 - 04.04.2015 09:00 (CET/CEST)","30","480"
"Czech Republic (CZ)","04.04.2015 09:00 - 04.04.2015 10:00 (CET/CEST)","22","476"
"Czech Republic (CZ)","04.04.2015 10:00 - 04.04.2015 11:00 (CET/CEST)","22","403"
"Czech Republic (CZ)","04.04.2015 11:00 - 04.04.2015 12:00 (CET/CEST)","22","402"
"Czech Republic (CZ)","04.04.2015 12:00 - 04.04.2015 13:00 (CET/CEST)","23","291"
"Czech Republic (CZ)","04.04.2015 13:00 - 04.04.2015 14:00 (CET/CEST)","32","96"
"Czech Republic (CZ)","04.04.2015 14:00 - 04.04.2015 15:00 (CET/CEST)","33","89"
"Czech Republic (CZ)","04.04.2015 15:00 - 04.04.2015 16:00 (CET/CEST)","27","151"
"Czech Republic (CZ)","04.04.2015 16:00 - 04.04.2015 17:00 (CET/CEST)","22","389"
"Czech Republic (CZ)","04.04.2015 17:00 - 04.04.2015 18:00 (CET/CEST)","28","513"
"Czech Republic (CZ)","04.04.2015 18:00 - 04.04.2015 19:00 (CET/CEST)","30","515"
"Czech Republic (CZ)","04.04.2015 19:00 - 04.04.2015 20:00 (CET/CEST)","30","444"
"Czech Republic (CZ)","04.04.2015 20:00 - 04.04.2015 21:00 (CET/CEST)","23","289"
"Czech Republic (CZ)","04.04.2015 21:00 - 04.04.2015 22:00 (CET/CEST)","23","271"
"Czech Republic (CZ)","04.04.2015 22:00 - 04.04.2015 23:00 (CET/CEST)","33","84"
"Czech Republic (CZ)","04.04.2015 23:00 - 05.04.2015 00:00 (CET/CEST)","36","72"
"Czech Republic (CZ)","05.04.2015 00:00 - 05.04.2015 01:00 (CET/CEST)","102","46"
"Czech Republic (CZ)","05.04.2015 01:00 - 05.04.2015 02:00 (CET/CEST)","100","55"
"Czech Republic (CZ)","05.04.2015 02:00 - 05.04.2015 03:00 (CET/CEST)","103","46"
"Czech Republic (CZ)","05.04.2015 03:00 - 05.04.2015 04:00 (CET/CEST)","103","45"
"Czech Republic (CZ)","05.04.2015 04:00 - 05.04.2015 05:00 (CET/CEST)","101","53"
"Czech Republic (CZ)","05.04.2015 05:00 - 05.04.2015 06:00 (CET/CEST)","100","54"
"Czech Republic (CZ)","05.04.2015 06:00 - 05.04.2015 07:00 (CET/CEST)","106","61"
"Czech Republic (CZ)","05.04.2015 07:00 - 05.04.2015 08:00 (CET/CEST)","89","269"
"Czech Republic (CZ)","05.04.2015 08:00 - 05.04.2015 09:00 (CET/CEST)","86","370"
"Czech Republic (CZ)","05.04.2015 09:00 - 05.04.2015 10:00 (CET/CEST)","75","487"
"Czech Republic (CZ)","05.04.2015 10:00 - 05.04.2015 11:00 (CET/CEST)","75","497"
"Czech Republic (CZ)","05.04.2015 11:00 - 05.04.2015 12:00 (CET/CEST)","79","296"
"Czech Republic (CZ)","05.04.2015 12:00 - 05.04.2015 13:00 (CET/CEST)","97","73"
"Czech Republic (CZ)","05.04.2015 13:00 - 05.04.2015 14:00 (CET/CEST)","98","67"
"Czech Republic (CZ)","05.04.2015 14:00 - 05.04.2015 15:00 (CET/CEST)","98","67"
"Czech Republic (CZ)","05.04.2015 15:00 - 05.04.2015 16:00 (CET/CEST)","97","73"
"Czech Republic (CZ)","05.04.2015 16:00 - 05.04.2015 17:00 (CET/CEST)","95","80"
"Czech Republic (CZ)","05.04.2015 17:00 - 05.04.2015 18:00 (CET/CEST)","93","159"
"Czech Republic (CZ)","05.04.2015 18:00 - 05.04.2015 19:00 (CET/CEST)","83","507"
"Czech Republic (CZ)","05.04.2015 19:00 - 05.04.2015 20:00 (CET/CEST)","83","500"
"Czech Republic (CZ)","05.04.2015 20:00 - 05.04.2015 21:00 (CET/CEST)","75","486"
"Czech Republic (CZ)","05.04.2015 21:00 - 05.04.2015 22:00 (CET/CEST)","76","459"
"Czech Republic (CZ)","05.04.2015 22:00 - 05.04.2015 23:00 (CET/CEST)","79","306"
"Czech Republic (CZ)","05.04.2015 23:00 - 06.04.2015 00:00 (CET/CEST)","81","230"
"Czech Republic (CZ)","06.04.2015 00:00 - 06.04.2015 01:00 (CET/CEST)","99","52"
"Czech Republic (CZ)","06.04.2015 01:00 - 06.04.2015 02:00 (CET/CEST)","100","56"
"Czech Republic (CZ)","06.04.2015 02:00 - 06.04.2015 03:00 (CET/CEST)","103","45"
"Czech Republic (CZ)","06.04.2015 03:00 - 06.04.2015 04:00 (CET/CEST)","101","51"
"Czech Republic (CZ)","06.04.2015 04:00 - 06.04.2015 05:00 (CET/CEST)","101","53"
"Czech Republic (CZ)","06.04.2015 05:00 - 06.04.2015 06:00 (CET/CEST)","100","55"
"Czech Republic (CZ)","06.04.2015 06:00 - 06.04.2015 07:00 (CET/CEST)","107","59"
"Czech Republic (CZ)","06.04.2015 07:00 - 06.04.2015 08:00 (CET/CEST)","96","141"
"Czech Republic (CZ)","06.04.2015 08:00 - 06.04.2015 09:00 (CET/CEST)","84","456"
"Czech Republic (CZ)","06.04.2015 09:00 - 06.04.2015 10:00 (CET/CEST)","75","482"
"Czech Republic (CZ)","06.04.2015 10:00 - 06.04.2015 11:00 (CET/CEST)","75","489"
"Czech Republic (CZ)","06.04.2015 11:00 - 06.04.2015 12:00 (CET/CEST)","76","460"
"Czech Republic (CZ)","06.04.2015 12:00 - 06.04.2015 13:00 (CET/CEST)","92","102"
"Czech Republic (CZ)","06.04.2015 13:00 - 06.04.2015 14:00 (CET/CEST)","97","68"
"Czech Republic (CZ)","06.04.2015 14:00 - 06.04.2015 15:00 (CET/CEST)","98","67"
"Czech Republic (CZ)","06.04.2015 15:00 - 06.04.2015 16:00 (CET/CEST)","83","198"
"Czech Republic (CZ)","06.04.2015 16:00 - 06.04.2015 17:00 (CET/CEST)","79","282"
"Czech Republic (CZ)","06.04.2015 17:00 - 06.04.2015 18:00 (CET/CEST)","83","453"
"Czech Republic (CZ)","06.04.2015 18:00 - 06.04.2015 19:00 (CET/CEST)","83","511"
"Czech Republic (CZ)","06.04.2015 19:00 - 06.04.2015 20:00 (CET/CEST)","84","486"
"Czech Republic (CZ)","06.04.2015 20:00 - 06.04.2015 21:00 (CET/CEST)","77","399"
"Czech Republic (CZ)","06.04.2015 21:00 - 06.04.2015 22:00 (CET/CEST)","79","286"
"Czech Republic (CZ)","06.04.2015 22:00 - 06.04.2015 23:00 (CET/CEST)","97","72"
"Czech Republic (CZ)","06.04.2015 23:00 - 07.04.2015 00:00 (CET/CEST)","100","57"
"Czech Republic (CZ)","07.04.2015 00:00 - 07.04.2015 01:00 (CET/CEST)","101","53"
"Czech Republic (CZ)","07.04.2015 01:00 - 07.04.2015 02:00 (CET/CEST)","103","45"
"Czech Republic (CZ)","07.04.2015 02:00 - 07.04.2015 03:00 (CET/CEST)","103","45"
"Czech Republic (CZ)","07.04.2015 03:00 - 07.04.2015 04:00 (CET/CEST)","103","45"
"Czech Republic (CZ)","07.04.2015 04:00 - 07.04.2015 05:00 (CET/CEST)","100","55"
"Czech Republic (CZ)","07.04.2015 05:00 - 07.04.2015 06:00 (CET/CEST)","78","328"
"Czech Republic (CZ)","07.04.2015 06:00 - 07.04.2015 07:00 (CET/CEST)","84","385"
"Czech Republic (CZ)","07.04.2015 07:00 - 07.04.2015 08:00 (CET/CEST)","85","409"
"Czech Republic (CZ)","07.04.2015 08:00 - 07.04.2015 09:00 (CET/CEST)","85","421"
"Czech Republic (CZ)","07.04.2015 09:00 - 07.04.2015 10:00 (CET/CEST)","76","417"
"Czech Republic (CZ)","07.04.2015 10:00 - 07.04.2015 11:00 (CET/CEST)","77","357"
"Czech Republic (CZ)","07.04.2015 11:00 - 07.04.2015 12:00 (CET/CEST)","78","350"
"Czech Republic (CZ)","07.04.2015 12:00 - 07.04.2015 13:00 (CET/CEST)","79","300"
"Czech Republic (CZ)","07.04.2015 13:00 - 07.04.2015 14:00 (CET/CEST)","88","132"
"Czech Republic (CZ)","07.04.2015 14:00 - 07.04.2015 15:00 (CET/CEST)","99","60"
"Czech Republic (CZ)","07.04.2015 15:00 - 07.04.2015 16:00 (CET/CEST)","99","61"
"Czech Republic (CZ)","07.04.2015 16:00 - 07.04.2015 17:00 (CET/CEST)","82","222"
"Czech Republic (CZ)","07.04.2015 17:00 - 07.04.2015 18:00 (CET/CEST)","83","465"
"Czech Republic (CZ)","07.04.2015 18:00 - 07.04.2015 19:00 (CET/CEST)","84","472"
"Czech Republic (CZ)","07.04.2015 19:00 - 07.04.2015 20:00 (CET/CEST)","84","472"
"Czech Republic (CZ)","07.04.2015 20:00 - 07.04.2015 21:00 (CET/CEST)","77","362"
"Czech Republic (CZ)","07.04.2015 21:00 - 07.04.2015 22:00 (CET/CEST)","78","316"
"Czech Republic (CZ)","07.04.2015 22:00 - 07.04.2015 23:00 (CET/CEST)","97","69"
"Czech Republic (CZ)","07.04.2015 23:00 - 08.04.2015 00:00 (CET/CEST)","100","57"
"Czech Republic (CZ)","08.04.2015 00:00 - 08.04.2015 01:00 (CET/CEST)","96","55"
"Czech Republic (CZ)","08.04.2015 01:00 - 08.04.2015 02:00 (CET/CEST)","98","45"
"Czech Republic (CZ)","08.04.2015 02:00 - 08.04.2015 03:00 (CET/CEST)","98","45"
"Czech Republic (CZ)","08.04.2015 03:00 - 08.04.2015 04:00 (CET/CEST)","93","68"
"Czech Republic (CZ)","08.04.2015 04:00 - 08.04.2015 05:00 (CET/CEST)","91","81"
"Czech Republic (CZ)","08.04.2015 05:00 - 08.04.2015 06:00 (CET/CEST)","75","358"
"Czech Republic (CZ)","08.04.2015 06:00 - 08.04.2015 07:00 (CET/CEST)","85","486"
"Czech Republic (CZ)","08.04.2015 07:00 - 08.04.2015 08:00 (CET/CEST)","81","467"
"Czech Republic (CZ)","08.04.2015 08:00 - 08.04.2015 09:00 (CET/CEST)","80","459"
"Czech Republic (CZ)","08.04.2015 09:00 - 08.04.2015 10:00 (CET/CEST)","80","441"
"Czech Republic (CZ)","08.04.2015 10:00 - 08.04.2015 11:00 (CET/CEST)","81","399"
"Czech Republic (CZ)","08.04.2015 11:00 - 08.04.2015 12:00 (CET/CEST)","67","354"
"Czech Republic (CZ)","08.04.2015 12:00 - 08.04.2015 13:00 (CET/CEST)","67","393"
"Czech Republic (CZ)","08.04.2015 13:00 - 08.04.2015 14:00 (CET/CEST)","76","145"
"Czech Republic (CZ)","08.04.2015 14:00 - 08.04.2015 15:00 (CET/CEST)","84","127"
"Czech Republic (CZ)","08.04.2015 15:00 - 08.04.2015 16:00 (CET/CEST)","84","128"
"Czech Republic (CZ)","08.04.2015 16:00 - 08.04.2015 17:00 (CET/CEST)","83","192"
"Czech Republic (CZ)","08.04.2015 17:00 - 08.04.2015 18:00 (CET/CEST)","87","384"
"Czech Republic (CZ)","08.04.2015 18:00 - 08.04.2015 19:00 (CET/CEST)","85","479"
"Czech Republic (CZ)","08.04.2015 19:00 - 08.04.2015 20:00 (CET/CEST)","85","479"
"Czech Republic (CZ)","08.04.2015 20:00 - 08.04.2015 21:00 (CET/CEST)","87","376"
"Czech Republic (CZ)","08.04.2015 21:00 - 08.04.2015 22:00 (CET/CEST)","86","163"
"Czech Republic (CZ)","08.04.2015 22:00 - 08.04.2015 23:00 (CET/CEST)","93","67"
"Czech Republic (CZ)","08.04.2015 23:00 - 09.04.2015 00:00 (CET/CEST)","95","58"
"Czech Republic (CZ)","09.04.2015 00:00 - 09.04.2015 01:00 (CET/CEST)","94","57"
"Czech Republic (CZ)","09.04.2015 01:00 - 09.04.2015 02:00 (CET/CEST)","97","46"
"Czech Republic (CZ)","09.04.2015 02:00 - 09.04.2015 03:00 (CET/CEST)","97","45"
"Czech Republic (CZ)","09.04.2015 03:00 - 09.04.2015 04:00 (CET/CEST)","95","53"
"Czech Republic (CZ)","09.04.2015 04:00 - 09.04.2015 05:00 (CET/CEST)","94","55"
"Czech Republic (CZ)","09.04.2015 05:00 - 09.04.2015 06:00 (CET/CEST)","77","208"
"Czech Republic (CZ)","09.04.2015 06:00 - 09.04.2015 07:00 (CET/CEST)","79","628"
"Czech Republic (CZ)","09.04.2015 07:00 - 09.04.2015 08:00 (CET/CEST)","82","640"
"Czech Republic (CZ)","09.04.2015 08:00 - 09.04.2015 09:00 (CET/CEST)","83","520"
"Czech Republic (CZ)","09.04.2015 09:00 - 09.04.2015 10:00 (CET/CEST)","70","469"
"Czech Republic (CZ)","09.04.2015 10:00 - 09.04.2015 11:00 (CET/CEST)","71","415"
"Czech Republic (CZ)","09.04.2015 11:00 - 09.04.2015 12:00 (CET/CEST)","67","376"
"Czech Republic (CZ)","09.04.2015 12:00 - 09.04.2015 13:00 (CET/CEST)","73","190"
"Czech Republic (CZ)","09.04.2015 13:00 - 09.04.2015 14:00 (CET/CEST)","77","137"
"Czech Republic (CZ)","09.04.2015 14:00 - 09.04.2015 15:00 (CET/CEST)","91","80"
"Czech Republic (CZ)","09.04.2015 15:00 - 09.04.2015 16:00 (CET/CEST)","84","135"
"Czech Republic (CZ)","09.04.2015 16:00 - 09.04.2015 17:00 (CET/CEST)","80","184"
"Czech Republic (CZ)","09.04.2015 17:00 - 09.04.2015 18:00 (CET/CEST)","82","403"
"Czech Republic (CZ)","09.04.2015 18:00 - 09.04.2015 19:00 (CET/CEST)","82","486"
"Czech Republic (CZ)","09.04.2015 19:00 - 09.04.2015 20:00 (CET/CEST)","71","490"
"Czech Republic (CZ)","09.04.2015 20:00 - 09.04.2015 21:00 (CET/CEST)","73","373"
"Czech Republic (CZ)","09.04.2015 21:00 - 09.04.2015 22:00 (CET/CEST)","74","335"
"Czech Republic (CZ)","09.04.2015 22:00 - 09.04.2015 23:00 (CET/CEST)","92","73"
"Czech Republic (CZ)","09.04.2015 23:00 - 10.04.2015 00:00 (CET/CEST)","95","57"
"Czech Republic (CZ)","10.04.2015 00:00 - 10.04.2015 01:00 (CET/CEST)","97","56"
"Czech Republic (CZ)","10.04.2015 01:00 - 10.04.2015 02:00 (CET/CEST)","98","54"
"Czech Republic (CZ)","10.04.2015 02:00 - 10.04.2015 03:00 (CET/CEST)","100","45"
"Czech Republic (CZ)","10.04.2015 03:00 - 10.04.2015 04:00 (CET/CEST)","98","51"
"Czech Republic (CZ)","10.04.2015 04:00 - 10.04.2015 05:00 (CET/CEST)","92","82"
"Czech Republic (CZ)","10.04.2015 05:00 - 10.04.2015 06:00 (CET/CEST)","77","325"
"Czech Republic (CZ)","10.04.2015 06:00 - 10.04.2015 07:00 (CET/CEST)","77","494"
"Czech Republic (CZ)","10.04.2015 07:00 - 10.04.2015 08:00 (CET/CEST)","86","501"
"Czech Republic (CZ)","10.04.2015 08:00 - 10.04.2015 09:00 (CET/CEST)","86","498"
"Czech Republic (CZ)","10.04.2015 09:00 - 10.04.2015 10:00 (CET/CEST)","86","496"
"Czech Republic (CZ)","10.04.2015 10:00 - 10.04.2015 11:00 (CET/CEST)","86","501"
"Czech Republic (CZ)","10.04.2015 11:00 - 10.04.2015 12:00 (CET/CEST)","74","380"
"Czech Republic (CZ)","10.04.2015 12:00 - 10.04.2015 13:00 (CET/CEST)","74","382"
"Czech Republic (CZ)","10.04.2015 13:00 - 10.04.2015 14:00 (CET/CEST)","89","104"
"Czech Republic (CZ)","10.04.2015 14:00 - 10.04.2015 15:00 (CET/CEST)","89","104"
"Czech Republic (CZ)","10.04.2015 15:00 - 10.04.2015 16:00 (CET/CEST)","79","226"
"Czech Republic (CZ)","10.04.2015 16:00 - 10.04.2015 17:00 (CET/CEST)","74","472"
"Czech Republic (CZ)","10.04.2015 17:00 - 10.04.2015 18:00 (CET/CEST)","86","501"
"Czech Republic (CZ)","10.04.2015 18:00 - 10.04.2015 19:00 (CET/CEST)","86","499"
"Czech Republic (CZ)","10.04.2015 19:00 - 10.04.2015 20:00 (CET/CEST)","86","500"
"Czech Republic (CZ)","10.04.2015 20:00 - 10.04.2015 21:00 (CET/CEST)","86","497"
"Czech Republic (CZ)","10.04.2015 21:00 - 10.04.2015 22:00 (CET/CEST)","78","392"
"Czech Republic (CZ)","10.04.2015 22:00 - 10.04.2015 23:00 (CET/CEST)","87","151"
"Czech Republic (CZ)","10.04.2015 23:00 - 11.04.2015 00:00 (CET/CEST)","88","105"
"Czech Republic (CZ)","11.04.2015 00:00 - 11.04.2015 01:00 (CET/CEST)","66","46"
"Czech Republic (CZ)","11.04.2015 01:00 - 11.04.2015 02:00 (CET/CEST)","67","45"
"Czech Republic (CZ)","11.04.2015 02:00 - 11.04.2015 03:00 (CET/CEST)","64","55"
"Czech Republic (CZ)","11.04.2015 03:00 - 11.04.2015 04:00 (CET/CEST)","64","56"
"Czech Republic (CZ)","11.04.2015 04:00 - 11.04.2015 05:00 (CET/CEST)","61","66"
"Czech Republic (CZ)","11.04.2015 05:00 - 11.04.2015 06:00 (CET/CEST)","51","133"
"Czech Republic (CZ)","11.04.2015 06:00 - 11.04.2015 07:00 (CET/CEST)","57","396"
"Czech Republic (CZ)","11.04.2015 07:00 - 11.04.2015 08:00 (CET/CEST)","55","492"
"Czech Republic (CZ)","11.04.2015 08:00 - 11.04.2015 09:00 (CET/CEST)","55","502"
"Czech Republic (CZ)","11.04.2015 09:00 - 11.04.2015 10:00 (CET/CEST)","55","498"
"Czech Republic (CZ)","11.04.2015 10:00 - 11.04.2015 11:00 (CET/CEST)","57","384"
"Czech Republic (CZ)","11.04.2015 11:00 - 11.04.2015 12:00 (CET/CEST)","47","362"
"Czech Republic (CZ)","11.04.2015 12:00 - 11.04.2015 13:00 (CET/CEST)","58","79"
"Czech Republic (CZ)","11.04.2015 13:00 - 11.04.2015 14:00 (CET/CEST)","63","59"
"Czech Republic (CZ)","11.04.2015 14:00 - 11.04.2015 15:00 (CET/CEST)","63","57"
"Czech Republic (CZ)","11.04.2015 15:00 - 11.04.2015 16:00 (CET/CEST)","63","56"
"Czech Republic (CZ)","11.04.2015 16:00 - 11.04.2015 17:00 (CET/CEST)","45","264"
"Czech Republic (CZ)","11.04.2015 17:00 - 11.04.2015 18:00 (CET/CEST)","56","483"
"Czech Republic (CZ)","11.04.2015 18:00 - 11.04.2015 19:00 (CET/CEST)","56","490"
"Czech Republic (CZ)","11.04.2015 19:00 - 11.04.2015 20:00 (CET/CEST)","56","490"
"Czech Republic (CZ)","11.04.2015 20:00 - 11.04.2015 21:00 (CET/CEST)","56","462"
"Czech Republic (CZ)","11.04.2015 21:00 - 11.04.2015 22:00 (CET/CEST)","55","144"
"Czech Republic (CZ)","11.04.2015 22:00 - 11.04.2015 23:00 (CET/CEST)","58","110"
"Czech Republic (CZ)","11.04.2015 23:00 - 12.04.2015 00:00 (CET/CEST)","61","67"
"Czech Republic (CZ)","12.04.2015 00:00 - 12.04.2015 01:00 (CET/CEST)","100","63"
"Czech Republic (CZ)","12.04.2015 01:00 - 12.04.2015 02:00 (CET/CEST)","101","59"
"Czech Republic (CZ)","12.04.2015 02:00 - 12.04.2015 03:00 (CET/CEST)","105","41"
"Czech Republic (CZ)","12.04.2015 03:00 - 12.04.2015 04:00 (CET/CEST)","106","39"
"Czech Republic (CZ)","12.04.2015 04:00 - 12.04.2015 05:00 (CET/CEST)","101","58"
"Czech Republic (CZ)","12.04.2015 05:00 - 12.04.2015 06:00 (CET/CEST)","102","56"
"Czech Republic (CZ)","12.04.2015 06:00 - 12.04.2015 07:00 (CET/CEST)","114","68"
"Czech Republic (CZ)","12.04.2015 07:00 - 12.04.2015 08:00 (CET/CEST)","113","73"
"Czech Republic (CZ)","12.04.2015 08:00 - 12.04.2015 09:00 (CET/CEST)","95","298"
"Czech Republic (CZ)","12.04.2015 09:00 - 12.04.2015 10:00 (CET/CEST)","92","414"
"Czech Republic (CZ)","12.04.2015 10:00 - 12.04.2015 11:00 (CET/CEST)","92","416"
"Czech Republic (CZ)","12.04.2015 11:00 - 12.04.2015 12:00 (CET/CEST)","86","255"
"Czech Republic (CZ)","12.04.2015 12:00 - 12.04.2015 13:00 (CET/CEST)","97","76"
"Czech Republic (CZ)","12.04.2015 13:00 - 12.04.2015 14:00 (CET/CEST)","102","55"
"Czech Republic (CZ)","12.04.2015 14:00 - 12.04.2015 15:00 (CET/CEST)","102","54"
"Czech Republic (CZ)","12.04.2015 15:00 - 12.04.2015 16:00 (CET/CEST)","101","57"
"Czech Republic (CZ)","12.04.2015 16:00 - 12.04.2015 17:00 (CET/CEST)","98","73"
"Czech Republic (CZ)","12.04.2015 17:00 - 12.04.2015 18:00 (CET/CEST)","95","284"
"Czech Republic (CZ)","12.04.2015 18:00 - 12.04.2015 19:00 (CET/CEST)","91","494"
"Czech Republic (CZ)","12.04.2015 19:00 - 12.04.2015 20:00 (CET/CEST)","90","498"
"Czech Republic (CZ)","12.04.2015 20:00 - 12.04.2015 21:00 (CET/CEST)","90","497"
"Czech Republic (CZ)","12.04.2015 21:00 - 12.04.2015 22:00 (CET/CEST)","82","404"
"Czech Republic (CZ)","12.04.2015 22:00 - 12.04.2015 23:00 (CET/CEST)","102","77"
"Czech Republic (CZ)","12.04.2015 23:00 - 13.04.2015 00:00 (CET/CEST)","100","64"
"Czech Republic (CZ)","13.04.2015 00:00 - 13.04.2015 01:00 (CET/CEST)","101","58"
"Czech Republic (CZ)","13.04.2015 01:00 - 13.04.2015 02:00 (CET/CEST)","104","44"
"Czech Republic (CZ)","13.04.2015 02:00 - 13.04.2015 03:00 (CET/CEST)","104","44"
"Czech Republic (CZ)","13.04.2015 03:00 - 13.04.2015 04:00 (CET/CEST)","104","45"
"Czech Republic (CZ)","13.04.2015 04:00 - 13.04.2015 05:00 (CET/CEST)","94","96"
"Czech Republic (CZ)","13.04.2015 05:00 - 13.04.2015 06:00 (CET/CEST)","77","431"
"Czech Republic (CZ)","13.04.2015 06:00 - 13.04.2015 07:00 (CET/CEST)","90","523"
"Czech Republic (CZ)","13.04.2015 07:00 - 13.04.2015 08:00 (CET/CEST)","90","530"
"Czech Republic (CZ)","13.04.2015 08:00 - 13.04.2015 09:00 (CET/CEST)","90","533"
"Czech Republic (CZ)","13.04.2015 09:00 - 13.04.2015 10:00 (CET/CEST)","90","530"
"Czech Republic (CZ)","13.04.2015 10:00 - 13.04.2015 11:00 (CET/CEST)","90","532"
"Czech Republic (CZ)","13.04.2015 11:00 - 13.04.2015 12:00 (CET/CEST)","84","318"
"Czech Republic (CZ)","13.04.2015 12:00 - 13.04.2015 13:00 (CET/CEST)","85","187"
"Czech Republic (CZ)","13.04.2015 13:00 - 13.04.2015 14:00 (CET/CEST)","88","151"
"Czech Republic (CZ)","13.04.2015 14:00 - 13.04.2015 15:00 (CET/CEST)","88","150"
"Czech Republic (CZ)","13.04.2015 15:00 - 13.04.2015 16:00 (CET/CEST)","88","146"
"Czech Republic (CZ)","13.04.2015 16:00 - 13.04.2015 17:00 (CET/CEST)","80","312"
"Czech Republic (CZ)","13.04.2015 17:00 - 13.04.2015 18:00 (CET/CEST)","90","528"
"Czech Republic (CZ)","13.04.2015 18:00 - 13.04.2015 19:00 (CET/CEST)","90","533"
"Czech Republic (CZ)","13.04.2015 19:00 - 13.04.2015 20:00 (CET/CEST)","90","533"
"Czech Republic (CZ)","13.04.2015 20:00 - 13.04.2015 21:00 (CET/CEST)","90","531"
"Czech Republic (CZ)","13.04.2015 21:00 - 13.04.2015 22:00 (CET/CEST)","80","522"
"Czech Republic (CZ)","13.04.2015 22:00 - 13.04.2015 23:00 (CET/CEST)","102","73"
"Czech Republic (CZ)","13.04.2015 23:00 - 14.04.2015 00:00 (CET/CEST)","100","61"
"Czech Republic (CZ)","14.04.2015 00:00 - 14.04.2015 01:00 (CET/CEST)","101","57"
"Czech Republic (CZ)","14.04.2015 01:00 - 14.04.2015 02:00 (CET/CEST)","104","45"
"Czech Republic (CZ)","14.04.2015 02:00 - 14.04.2015 03:00 (CET/CEST)","104","45"
"Czech Republic (CZ)","14.04.2015 03:00 - 14.04.2015 04:00 (CET/CEST)","102","54"
"Czech Republic (CZ)","14.04.2015 04:00 - 14.04.2015 05:00 (CET/CEST)","101","56"
"Czech Republic (CZ)","14.04.2015 05:00 - 14.04.2015 06:00 (CET/CEST)","78","490"
"Czech Republic (CZ)","14.04.2015 06:00 - 14.04.2015 07:00 (CET/CEST)","90","526"
"Czech Republic (CZ)","14.04.2015 07:00 - 14.04.2015 08:00 (CET/CEST)","90","530"
"Czech Republic (CZ)","14.04.2015 08:00 - 14.04.2015 09:00 (CET/CEST)","90","536"
"Czech Republic (CZ)","14.04.2015 09:00 - 14.04.2015 10:00 (CET/CEST)","90","531"
"Czech Republic (CZ)","14.04.2015 10:00 - 14.04.2015 11:00 (CET/CEST)","94","316"
"Czech Republic (CZ)","14.04.2015 11:00 - 14.04.2015 12:00 (CET/CEST)","84","204"
"Czech Republic (CZ)","14.04.2015 12:00 - 14.04.2015 13:00 (CET/CEST)","85","198"
"Czech Republic (CZ)","14.04.2015 13:00 - 14.04.2015 14:00 (CET/CEST)","84","205"
"Czech Republic (CZ)","14.04.2015 14:00 - 14.04.2015 15:00 (CET/CEST)","85","185"
"Czech Republic (CZ)","14.04.2015 15:00 - 14.04.2015 16:00 (CET/CEST)","85","188"
"Czech Republic (CZ)","14.04.2015 16:00 - 14.04.2015 17:00 (CET/CEST)","88","283"
"Czech Republic (CZ)","14.04.2015 17:00 - 14.04.2015 18:00 (CET/CEST)","90","530"
"Czech Republic (CZ)","14.04.2015 18:00 - 14.04.2015 19:00 (CET/CEST)","90","535"
"Czech Republic (CZ)","14.04.2015 19:00 - 14.04.2015 20:00 (CET/CEST)","90","534"
"Czech Republic (CZ)","14.04.2015 20:00 - 14.04.2015 21:00 (CET/CEST)","90","532"
"Czech Republic (CZ)","14.04.2015 21:00 - 14.04.2015 22:00 (CET/CEST)","87","246"
"Czech Republic (CZ)","14.04.2015 22:00 - 14.04.2015 23:00 (CET/CEST)","95","127"
"Czech Republic (CZ)","14.04.2015 23:00 - 15.04.2015 00:00 (CET/CEST)","99","67"
"Czech Republic (CZ)","15.04.2015 00:00 - 15.04.2015 01:00 (CET/CEST)","102","55"
"Czech Republic (CZ)","15.04.2015 01:00 - 15.04.2015 02:00 (CET/CEST)","104","46"
