"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Slovenia (SI)","04.01.2015 22:00 - 04.01.2015 23:00 (UTC)","324","n/e"
"Slovenia (SI)","04.01.2015 23:00 - 05.01.2015 00:00 (UTC)","214","n/e"
"Slovenia (SI)","05.01.2015 00:00 - 05.01.2015 01:00 (UTC)","182","n/e"
"Slovenia (SI)","05.01.2015 01:00 - 05.01.2015 02:00 (UTC)","94","n/e"
"Slovenia (SI)","05.01.2015 02:00 - 05.01.2015 03:00 (UTC)","85","n/e"
"Slovenia (SI)","05.01.2015 03:00 - 05.01.2015 04:00 (UTC)","86","n/e"
"Slovenia (SI)","05.01.2015 04:00 - 05.01.2015 05:00 (UTC)","241","n/e"
"Slovenia (SI)","05.01.2015 05:00 - 05.01.2015 06:00 (UTC)","300","n/e"
"Slovenia (SI)","05.01.2015 06:00 - 05.01.2015 07:00 (UTC)","443","n/e"
"Slovenia (SI)","05.01.2015 07:00 - 05.01.2015 08:00 (UTC)","460","n/e"
"Slovenia (SI)","05.01.2015 08:00 - 05.01.2015 09:00 (UTC)","482","n/e"
"Slovenia (SI)","05.01.2015 09:00 - 05.01.2015 10:00 (UTC)","471","n/e"
"Slovenia (SI)","05.01.2015 10:00 - 05.01.2015 11:00 (UTC)","462","n/e"
"Slovenia (SI)","05.01.2015 11:00 - 05.01.2015 12:00 (UTC)","301","n/e"
"Slovenia (SI)","05.01.2015 12:00 - 05.01.2015 13:00 (UTC)","171","n/e"
"Slovenia (SI)","05.01.2015 13:00 - 05.01.2015 14:00 (UTC)","431","n/e"
"Slovenia (SI)","05.01.2015 14:00 - 05.01.2015 15:00 (UTC)","458","n/e"
"Slovenia (SI)","05.01.2015 15:00 - 05.01.2015 16:00 (UTC)","463","n/e"
"Slovenia (SI)","05.01.2015 16:00 - 05.01.2015 17:00 (UTC)","497","n/e"
"Slovenia (SI)","05.01.2015 17:00 - 05.01.2015 18:00 (UTC)","497","n/e"
"Slovenia (SI)","05.01.2015 18:00 - 05.01.2015 19:00 (UTC)","502","n/e"
"Slovenia (SI)","05.01.2015 19:00 - 05.01.2015 20:00 (UTC)","491","n/e"
"Slovenia (SI)","05.01.2015 20:00 - 05.01.2015 21:00 (UTC)","487","n/e"
"Slovenia (SI)","05.01.2015 21:00 - 05.01.2015 22:00 (UTC)","465","n/e"
"Slovenia (SI)","05.01.2015 22:00 - 05.01.2015 23:00 (UTC)","351","n/e"
"Slovenia (SI)","05.01.2015 23:00 - 06.01.2015 00:00 (UTC)","255","n/e"
"Slovenia (SI)","06.01.2015 00:00 - 06.01.2015 01:00 (UTC)","137","n/e"
"Slovenia (SI)","06.01.2015 01:00 - 06.01.2015 02:00 (UTC)","95","n/e"
"Slovenia (SI)","06.01.2015 02:00 - 06.01.2015 03:00 (UTC)","95","n/e"
"Slovenia (SI)","06.01.2015 03:00 - 06.01.2015 04:00 (UTC)","95","n/e"
"Slovenia (SI)","06.01.2015 04:00 - 06.01.2015 05:00 (UTC)","246","n/e"
"Slovenia (SI)","06.01.2015 05:00 - 06.01.2015 06:00 (UTC)","383","n/e"
"Slovenia (SI)","06.01.2015 06:00 - 06.01.2015 07:00 (UTC)","444","n/e"
"Slovenia (SI)","06.01.2015 07:00 - 06.01.2015 08:00 (UTC)","434","n/e"
"Slovenia (SI)","06.01.2015 08:00 - 06.01.2015 09:00 (UTC)","447","n/e"
"Slovenia (SI)","06.01.2015 09:00 - 06.01.2015 10:00 (UTC)","427","n/e"
"Slovenia (SI)","06.01.2015 10:00 - 06.01.2015 11:00 (UTC)","444","n/e"
"Slovenia (SI)","06.01.2015 11:00 - 06.01.2015 12:00 (UTC)","446","n/e"
"Slovenia (SI)","06.01.2015 12:00 - 06.01.2015 13:00 (UTC)","437","n/e"
"Slovenia (SI)","06.01.2015 13:00 - 06.01.2015 14:00 (UTC)","448","n/e"
"Slovenia (SI)","06.01.2015 14:00 - 06.01.2015 15:00 (UTC)","456","n/e"
"Slovenia (SI)","06.01.2015 15:00 - 06.01.2015 16:00 (UTC)","446","n/e"
"Slovenia (SI)","06.01.2015 16:00 - 06.01.2015 17:00 (UTC)","466","n/e"
"Slovenia (SI)","06.01.2015 17:00 - 06.01.2015 18:00 (UTC)","462","n/e"
"Slovenia (SI)","06.01.2015 18:00 - 06.01.2015 19:00 (UTC)","464","n/e"
"Slovenia (SI)","06.01.2015 19:00 - 06.01.2015 20:00 (UTC)","457","n/e"
"Slovenia (SI)","06.01.2015 20:00 - 06.01.2015 21:00 (UTC)","453","n/e"
"Slovenia (SI)","06.01.2015 21:00 - 06.01.2015 22:00 (UTC)","446","n/e"
"Slovenia (SI)","06.01.2015 22:00 - 06.01.2015 23:00 (UTC)","368","n/e"
"Slovenia (SI)","06.01.2015 23:00 - 07.01.2015 00:00 (UTC)","292","n/e"
"Slovenia (SI)","07.01.2015 00:00 - 07.01.2015 01:00 (UTC)","155","n/e"
"Slovenia (SI)","07.01.2015 01:00 - 07.01.2015 02:00 (UTC)","95","n/e"
"Slovenia (SI)","07.01.2015 02:00 - 07.01.2015 03:00 (UTC)","89","n/e"
"Slovenia (SI)","07.01.2015 03:00 - 07.01.2015 04:00 (UTC)","89","n/e"
"Slovenia (SI)","07.01.2015 04:00 - 07.01.2015 05:00 (UTC)","223","n/e"
"Slovenia (SI)","07.01.2015 05:00 - 07.01.2015 06:00 (UTC)","434","n/e"
"Slovenia (SI)","07.01.2015 06:00 - 07.01.2015 07:00 (UTC)","476","n/e"
"Slovenia (SI)","07.01.2015 07:00 - 07.01.2015 08:00 (UTC)","477","n/e"
"Slovenia (SI)","07.01.2015 08:00 - 07.01.2015 09:00 (UTC)","425","n/e"
