"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Ireland (IE)","02.01.2015 09:00 - 02.01.2015 09:30 (UTC)","152","n/e"
"Ireland (IE)","02.01.2015 09:30 - 02.01.2015 10:00 (UTC)","152","n/e"
"Ireland (IE)","02.01.2015 10:00 - 02.01.2015 10:30 (UTC)","160","n/e"
"Ireland (IE)","02.01.2015 10:30 - 02.01.2015 11:00 (UTC)","156","n/e"
"Ireland (IE)","02.01.2015 11:00 - 02.01.2015 11:30 (UTC)","156","n/e"
"Ireland (IE)","02.01.2015 11:30 - 02.01.2015 12:00 (UTC)","155","n/e"
"Ireland (IE)","02.01.2015 12:00 - 02.01.2015 12:30 (UTC)","152","n/e"
"Ireland (IE)","02.01.2015 12:30 - 02.01.2015 13:00 (UTC)","154","n/e"
"Ireland (IE)","02.01.2015 13:00 - 02.01.2015 13:30 (UTC)","156","n/e"
"Ireland (IE)","02.01.2015 13:30 - 02.01.2015 14:00 (UTC)","156","n/e"
"Ireland (IE)","02.01.2015 14:00 - 02.01.2015 14:30 (UTC)","156","n/e"
"Ireland (IE)","02.01.2015 14:30 - 02.01.2015 15:00 (UTC)","153","n/e"
"Ireland (IE)","02.01.2015 15:00 - 02.01.2015 15:30 (UTC)","155","n/e"
"Ireland (IE)","02.01.2015 15:30 - 02.01.2015 16:00 (UTC)","154","n/e"
"Ireland (IE)","02.01.2015 16:00 - 02.01.2015 16:30 (UTC)","155","n/e"
"Ireland (IE)","02.01.2015 16:30 - 02.01.2015 17:00 (UTC)","175","n/e"
"Ireland (IE)","02.01.2015 17:00 - 02.01.2015 17:30 (UTC)","176","n/e"
"Ireland (IE)","02.01.2015 17:30 - 02.01.2015 18:00 (UTC)","176","n/e"
"Ireland (IE)","02.01.2015 18:00 - 02.01.2015 18:30 (UTC)","174","n/e"
"Ireland (IE)","02.01.2015 18:30 - 02.01.2015 19:00 (UTC)","175","n/e"
"Ireland (IE)","02.01.2015 19:00 - 02.01.2015 19:30 (UTC)","174","n/e"
"Ireland (IE)","02.01.2015 19:30 - 02.01.2015 20:00 (UTC)","175","n/e"
"Ireland (IE)","02.01.2015 20:00 - 02.01.2015 20:30 (UTC)","171","n/e"
"Ireland (IE)","02.01.2015 20:30 - 02.01.2015 21:00 (UTC)","173","n/e"
"Ireland (IE)","02.01.2015 21:00 - 02.01.2015 21:30 (UTC)","159","n/e"
"Ireland (IE)","02.01.2015 21:30 - 02.01.2015 22:00 (UTC)","158","n/e"
"Ireland (IE)","02.01.2015 22:00 - 02.01.2015 22:30 (UTC)","158","n/e"
"Ireland (IE)","02.01.2015 22:30 - 02.01.2015 23:00 (UTC)","155","n/e"
"Ireland (IE)","02.01.2015 23:00 - 02.01.2015 23:30 (UTC)","154","n/e"
"Ireland (IE)","02.01.2015 23:30 - 03.01.2015 00:00 (UTC)","154","n/e"
"Ireland (IE)","03.01.2015 00:00 - 03.01.2015 00:30 (UTC)","156","n/e"
"Ireland (IE)","03.01.2015 00:30 - 03.01.2015 01:00 (UTC)","157","n/e"
"Ireland (IE)","03.01.2015 01:00 - 03.01.2015 01:30 (UTC)","154","n/e"
"Ireland (IE)","03.01.2015 01:30 - 03.01.2015 02:00 (UTC)","154","n/e"
"Ireland (IE)","03.01.2015 02:00 - 03.01.2015 02:30 (UTC)","151","n/e"
"Ireland (IE)","03.01.2015 02:30 - 03.01.2015 03:00 (UTC)","151","n/e"
"Ireland (IE)","03.01.2015 03:00 - 03.01.2015 03:30 (UTC)","159","n/e"
"Ireland (IE)","03.01.2015 03:30 - 03.01.2015 04:00 (UTC)","156","n/e"
"Ireland (IE)","03.01.2015 04:00 - 03.01.2015 04:30 (UTC)","158","n/e"
"Ireland (IE)","03.01.2015 04:30 - 03.01.2015 05:00 (UTC)","155","n/e"
"Ireland (IE)","03.01.2015 05:00 - 03.01.2015 05:30 (UTC)","154","n/e"
"Ireland (IE)","03.01.2015 05:30 - 03.01.2015 06:00 (UTC)","155","n/e"
"Ireland (IE)","03.01.2015 06:00 - 03.01.2015 06:30 (UTC)","158","n/e"
"Ireland (IE)","03.01.2015 06:30 - 03.01.2015 07:00 (UTC)","154","n/e"
"Ireland (IE)","03.01.2015 07:00 - 03.01.2015 07:30 (UTC)","154","n/e"
"Ireland (IE)","03.01.2015 07:30 - 03.01.2015 08:00 (UTC)","152","n/e"
"Ireland (IE)","03.01.2015 08:00 - 03.01.2015 08:30 (UTC)","153","n/e"
"Ireland (IE)","03.01.2015 08:30 - 03.01.2015 09:00 (UTC)","155","n/e"
"Ireland (IE)","03.01.2015 09:00 - 03.01.2015 09:30 (UTC)","156","n/e"
"Ireland (IE)","03.01.2015 09:30 - 03.01.2015 10:00 (UTC)","153","n/e"
"Ireland (IE)","03.01.2015 10:00 - 03.01.2015 10:30 (UTC)","155","n/e"
"Ireland (IE)","03.01.2015 10:30 - 03.01.2015 11:00 (UTC)","160","n/e"
"Ireland (IE)","03.01.2015 11:00 - 03.01.2015 11:30 (UTC)","154","n/e"
"Ireland (IE)","03.01.2015 11:30 - 03.01.2015 12:00 (UTC)","156","n/e"
"Ireland (IE)","03.01.2015 12:00 - 03.01.2015 12:30 (UTC)","155","n/e"
