"Area","MTU","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]"
"Bulgaria (BG)","04.01.2015 12:00 - 04.01.2015 13:00 (UTC)","N/A","669"
"Bulgaria (BG)","04.01.2015 13:00 - 04.01.2015 14:00 (UTC)","N/A","684"
"Bulgaria (BG)","04.01.2015 14:00 - 04.01.2015 15:00 (UTC)","N/A","884"
"Bulgaria (BG)","04.01.2015 15:00 - 04.01.2015 16:00 (UTC)","N/A","1137"
"Bulgaria (BG)","04.01.2015 16:00 - 04.01.2015 17:00 (UTC)","N/A","1148"
"Bulgaria (BG)","04.01.2015 17:00 - 04.01.2015 18:00 (UTC)","N/A","1119"
"Bulgaria (BG)","04.01.2015 18:00 - 04.01.2015 19:00 (UTC)","N/A","926"
"Bulgaria (BG)","04.01.2015 19:00 - 04.01.2015 20:00 (UTC)","N/A","759"
"Bulgaria (BG)","04.01.2015 20:00 - 04.01.2015 21:00 (UTC)","N/A","630"
"Bulgaria (BG)","04.01.2015 21:00 - 04.01.2015 22:00 (UTC)","N/A","493"
"Bulgaria (BG)","04.01.2015 22:00 - 04.01.2015 23:00 (UTC)","N/A","291"
"Bulgaria (BG)","04.01.2015 23:00 - 05.01.2015 00:00 (UTC)","N/A","233"
"Bulgaria (BG)","05.01.2015 00:00 - 05.01.2015 01:00 (UTC)","N/A","186"
"Bulgaria (BG)","05.01.2015 01:00 - 05.01.2015 02:00 (UTC)","N/A","220"
"Bulgaria (BG)","05.01.2015 02:00 - 05.01.2015 03:00 (UTC)","N/A","208"
"Bulgaria (BG)","05.01.2015 03:00 - 05.01.2015 04:00 (UTC)","N/A","207"
"Bulgaria (BG)","05.01.2015 04:00 - 05.01.2015 05:00 (UTC)","N/A","275"
"Bulgaria (BG)","05.01.2015 05:00 - 05.01.2015 06:00 (UTC)","N/A","563"
"Bulgaria (BG)","05.01.2015 06:00 - 05.01.2015 07:00 (UTC)","N/A","873"
"Bulgaria (BG)","05.01.2015 07:00 - 05.01.2015 08:00 (UTC)","N/A","889"
"Bulgaria (BG)","05.01.2015 08:00 - 05.01.2015 09:00 (UTC)","N/A","878"
"Bulgaria (BG)","05.01.2015 09:00 - 05.01.2015 10:00 (UTC)","N/A","706"
"Bulgaria (BG)","05.01.2015 10:00 - 05.01.2015 11:00 (UTC)","N/A","629"
"Bulgaria (BG)","05.01.2015 11:00 - 05.01.2015 12:00 (UTC)","N/A","611"
"Bulgaria (BG)","05.01.2015 12:00 - 05.01.2015 13:00 (UTC)","N/A","626"
"Bulgaria (BG)","05.01.2015 13:00 - 05.01.2015 14:00 (UTC)","N/A","772"
"Bulgaria (BG)","05.01.2015 14:00 - 05.01.2015 15:00 (UTC)","N/A","834"
"Bulgaria (BG)","05.01.2015 15:00 - 05.01.2015 16:00 (UTC)","N/A","1112"
"Bulgaria (BG)","05.01.2015 16:00 - 05.01.2015 17:00 (UTC)","N/A","1328"
"Bulgaria (BG)","05.01.2015 17:00 - 05.01.2015 18:00 (UTC)","N/A","1370"
"Bulgaria (BG)","05.01.2015 18:00 - 05.01.2015 19:00 (UTC)","N/A","1177"
"Bulgaria (BG)","05.01.2015 19:00 - 05.01.2015 20:00 (UTC)","N/A","1113"
"Bulgaria (BG)","05.01.2015 20:00 - 05.01.2015 21:00 (UTC)","N/A","1008"
"Bulgaria (BG)","05.01.2015 21:00 - 05.01.2015 22:00 (UTC)","N/A","814"
"Bulgaria (BG)","05.01.2015 22:00 - 05.01.2015 23:00 (UTC)","N/A","476"
"Bulgaria (BG)","05.01.2015 23:00 - 06.01.2015 00:00 (UTC)","N/A","227"
"Bulgaria (BG)","06.01.2015 00:00 - 06.01.2015 01:00 (UTC)","N/A","164"
"Bulgaria (BG)","06.01.2015 01:00 - 06.01.2015 02:00 (UTC)","N/A","160"
"Bulgaria (BG)","06.01.2015 02:00 - 06.01.2015 03:00 (UTC)","N/A","157"
"Bulgaria (BG)","06.01.2015 03:00 - 06.01.2015 04:00 (UTC)","N/A","165"
"Bulgaria (BG)","06.01.2015 04:00 - 06.01.2015 05:00 (UTC)","N/A","333"
"Bulgaria (BG)","06.01.2015 05:00 - 06.01.2015 06:00 (UTC)","N/A","837"
"Bulgaria (BG)","06.01.2015 06:00 - 06.01.2015 07:00 (UTC)","N/A","1125"
"Bulgaria (BG)","06.01.2015 07:00 - 06.01.2015 08:00 (UTC)","N/A","1149"
"Bulgaria (BG)","06.01.2015 08:00 - 06.01.2015 09:00 (UTC)","N/A","892"
"Bulgaria (BG)","06.01.2015 09:00 - 06.01.2015 10:00 (UTC)","N/A","737"
"Bulgaria (BG)","06.01.2015 10:00 - 06.01.2015 11:00 (UTC)","N/A","671"
"Bulgaria (BG)","06.01.2015 11:00 - 06.01.2015 12:00 (UTC)","N/A","636"
"Bulgaria (BG)","06.01.2015 12:00 - 06.01.2015 13:00 (UTC)","N/A","623"
"Bulgaria (BG)","06.01.2015 13:00 - 06.01.2015 14:00 (UTC)","N/A","747"
"Bulgaria (BG)","06.01.2015 14:00 - 06.01.2015 15:00 (UTC)","N/A","984"
"Bulgaria (BG)","06.01.2015 15:00 - 06.01.2015 16:00 (UTC)","N/A","1050"
"Bulgaria (BG)","06.01.2015 16:00 - 06.01.2015 17:00 (UTC)","N/A","1092"
"Bulgaria (BG)","06.01.2015 17:00 - 06.01.2015 18:00 (UTC)","N/A","1210"
"Bulgaria (BG)","06.01.2015 18:00 - 06.01.2015 19:00 (UTC)","N/A","1243"
"Bulgaria (BG)","06.01.2015 19:00 - 06.01.2015 20:00 (UTC)","N/A","1066"
"Bulgaria (BG)","06.01.2015 20:00 - 06.01.2015 21:00 (UTC)","N/A","985"
"Bulgaria (BG)","06.01.2015 21:00 - 06.01.2015 22:00 (UTC)","N/A","745"
"Bulgaria (BG)","06.01.2015 22:00 - 06.01.2015 23:00 (UTC)","N/A","441"
"Bulgaria (BG)","06.01.2015 23:00 - 07.01.2015 00:00 (UTC)","N/A","205"
"Bulgaria (BG)","07.01.2015 00:00 - 07.01.2015 01:00 (UTC)","N/A","202"
"Bulgaria (BG)","07.01.2015 01:00 - 07.01.2015 02:00 (UTC)","N/A","200"
"Bulgaria (BG)","07.01.2015 02:00 - 07.01.2015 03:00 (UTC)","N/A","201"
"Bulgaria (BG)","07.01.2015 03:00 - 07.01.2015 04:00 (UTC)","N/A","199"
"Bulgaria (BG)","07.01.2015 04:00 - 07.01.2015 05:00 (UTC)","N/A","430"
"Bulgaria (BG)","07.01.2015 05:00 - 07.01.2015 06:00 (UTC)","N/A","796"
"Bulgaria (BG)","07.01.2015 06:00 - 07.01.2015 07:00 (UTC)","N/A","1060"
"Bulgaria (BG)","07.01.2015 07:00 - 07.01.2015 08:00 (UTC)","N/A","1172"
"Bulgaria (BG)","07.01.2015 08:00 - 07.01.2015 09:00 (UTC)","N/A","1062"
"Bulgaria (BG)","07.01.2015 09:00 - 07.01.2015 10:00 (UTC)","N/A","927"
"Bulgaria (BG)","07.01.2015 10:00 - 07.01.2015 11:00 (UTC)","N/A","817"
"Bulgaria (BG)","07.01.2015 11:00 - 07.01.2015 12:00 (UTC)","N/A","687"
"Bulgaria (BG)","07.01.2015 12:00 - 07.01.2015 13:00 (UTC)","N/A","657"
"Bulgaria (BG)","07.01.2015 13:00 - 07.01.2015 14:00 (UTC)","N/A","775"
"Bulgaria (BG)","07.01.2015 14:00 - 07.01.2015 15:00 (UTC)","N/A","990"
"Bulgaria (BG)","07.01.2015 15:00 - 07.01.2015 16:00 (UTC)","N/A","1284"
"Bulgaria (BG)","07.01.2015 16:00 - 07.01.2015 17:00 (UTC)","N/A","1363"
"Bulgaria (BG)","07.01.2015 17:00 - 07.01.2015 18:00 (UTC)","N/A","1375"
"Bulgaria (BG)","07.01.2015 18:00 - 07.01.2015 19:00 (UTC)","N/A","1342"
"Bulgaria (BG)","07.01.2015 19:00 - 07.01.2015 20:00 (UTC)","N/A","1329"
"Bulgaria (BG)","07.01.2015 20:00 - 07.01.2015 21:00 (UTC)","N/A","1307"
"Bulgaria (BG)","07.01.2015 21:00 - 07.01.2015 22:00 (UTC)","N/A","1020"
"Bulgaria (BG)","07.01.2015 22:00 - 07.01.2015 23:00 (UTC)","N/A","666"
"Bulgaria (BG)","07.01.2015 23:00 - 08.01.2015 00:00 (UTC)","N/A","650"
"Bulgaria (BG)","08.01.2015 00:00 - 08.01.2015 01:00 (UTC)","N/A","696"
"Bulgaria (BG)","08.01.2015 01:00 - 08.01.2015 02:00 (UTC)","N/A","672"
"Bulgaria (BG)","08.01.2015 02:00 - 08.01.2015 03:00 (UTC)","N/A","672"
"Bulgaria (BG)","08.01.2015 03:00 - 08.01.2015 04:00 (UTC)","N/A","732"
